
Generated transport data: t (600,), x (256,), usol (600, 256), c=40.0
Domain: x in [0.0, 6.283185307179586], t in [0.0, 1.0]
Constraint dimension M_CON = 1200
Fixed damping lambda = 1.0e-04
Residual scaling: (u_t + c*u_x)/sqrt(1+c^2)
Jitter: kind=gaussian, sigma_x=1.0e-03, sigma_t=0.0e+00
Derivative periodic BC: deleted. Constraint blocks: PDE=900, BC=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |        BC |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2
  7240 |  9.054e-08 |  9.053e-09 |  1.283e-09 |  3.55e-05 |  5.42e-05 |  2.40e-05 |  2.88e-03 |  5.77e-03 |  1.66e-05 |  1.0e-04 |  2.29e-11 |  7.68e-04
  7250 |  9.048e-08 |  9.046e-09 |  1.280e-09 |  3.54e-05 |  5.42e-05 |  2.36e-05 |  2.89e-03 |  5.25e-03 |  1.51e-05 |  1.0e-04 |  2.27e-11 |  7.67e-04
  7260 |  9.042e-08 |  9.041e-09 |  1.279e-09 |  3.54e-05 |  5.42e-05 |  2.37e-05 |  2.88e-03 |  5.77e-03 |  1.66e-05 |  1.0e-04 |  2.23e-11 |  7.67e-04
  7270 |  9.033e-08 |  9.034e-09 |  1.277e-09 |  3.54e-05 |  5.42e-05 |  2.37e-05 |  2.88e-03 |  5.24e-03 |  1.51e-05 |  1.0e-04 |  2.05e-11 |  7.67e-04
  7280 |  9.023e-08 |  9.028e-09 |  1.276e-09 |  3.54e-05 |  5.41e-05 |  2.39e-05 |  2.88e-03 |  5.23e-03 |  1.51e-05 |  1.0e-04 |  1.67e-11 |  7.67e-04
  7290 |  9.020e-08 |  9.022e-09 |  1.274e-09 |  3.53e-05 |  5.41e-05 |  2.36e-05 |  2.87e-03 |  5.23e-03 |  1.50e-05 |  1.0e-04 |  1.92e-11 |  7.67e-04
  7300 |  9.016e-08 |  9.016e-09 |  1.275e-09 |  3.53e-05 |  5.41e-05 |  2.39e-05 |  2.87e-03 |  5.22e-03 |  1.50e-05 |  1.0e-04 |  2.57e-11 |  7.67e-04
  7310 |  9.011e-08 |  9.010e-09 |  1.272e-09 |  3.53e-05 |  5.40e-05 |  2.37e-05 |  2.86e-03 |  5.22e-03 |  1.49e-05 |  1.0e-04 |  2.04e-11 |  7.66e-04
  7320 |  9.005e-08 |  9.004e-09 |  1.272e-09 |  3.53e-05 |  5.40e-05 |  2.38e-05 |  2.86e-03 |  5.74e-03 |  1.64e-05 |  1.0e-04 |  2.10e-11 |  7.66e-04
  7330 |  9.005e-08 |  8.997e-09 |  1.271e-09 |  3.53e-05 |  5.40e-05 |  2.37e-05 |  2.86e-03 |  5.21e-03 |  1.49e-05 |  1.0e-04 |  2.10e-11 |  7.66e-04
  7340 |  8.989e-08 |  8.991e-09 |  1.268e-09 |  3.53e-05 |  5.40e-05 |  2.36e-05 |  2.85e-03 |  5.73e-03 |  1.63e-05 |  1.0e-04 |  1.86e-11 |  7.66e-04
  7350 |  8.986e-08 |  8.984e-09 |  1.269e-09 |  3.52e-05 |  5.39e-05 |  2.39e-05 |  2.85e-03 |  5.20e-03 |  1.48e-05 |  1.0e-04 |  1.78e-11 |  7.66e-04
  7360 |  8.984e-08 |  8.978e-09 |  1.269e-09 |  3.53e-05 |  5.39e-05 |  2.39e-05 |  2.85e-03 |  5.20e-03 |  1.48e-05 |  1.0e-04 |  1.95e-11 |  7.66e-04
  7370 |  8.972e-08 |  8.972e-09 |  1.266e-09 |  3.52e-05 |  5.39e-05 |  2.38e-05 |  2.85e-03 |  5.20e-03 |  1.48e-05 |  1.0e-04 |  2.07e-11 |  7.66e-04
  7380 |  8.968e-08 |  8.966e-09 |  1.265e-09 |  3.52e-05 |  5.39e-05 |  2.37e-05 |  2.84e-03 |  5.19e-03 |  1.48e-05 |  1.0e-04 |  2.69e-11 |  7.65e-04
  7390 |  8.955e-08 |  8.960e-09 |  1.262e-09 |  3.52e-05 |  5.38e-05 |  2.37e-05 |  2.84e-03 |  5.19e-03 |  1.48e-05 |  1.0e-04 |  1.59e-11 |  7.65e-04
  7400 |  8.951e-08 |  8.953e-09 |  1.261e-09 |  3.52e-05 |  5.38e-05 |  2.36e-05 |  2.84e-03 |  5.18e-03 |  1.47e-05 |  1.0e-04 |  1.89e-11 |  7.65e-04
  7410 |  8.949e-08 |  8.947e-09 |  1.260e-09 |  3.51e-05 |  5.38e-05 |  2.36e-05 |  2.84e-03 |  5.18e-03 |  1.47e-05 |  1.0e-04 |  1.79e-11 |  7.65e-04
  7420 |  8.938e-08 |  8.941e-09 |  1.259e-09 |  3.51e-05 |  5.37e-05 |  2.35e-05 |  2.83e-03 |  5.69e-03 |  1.61e-05 |  1.0e-04 |  2.19e-11 |  7.65e-04
  7430 |  8.936e-08 |  8.935e-09 |  1.259e-09 |  3.51e-05 |  5.37e-05 |  2.36e-05 |  2.83e-03 |  5.17e-03 |  1.46e-05 |  1.0e-04 |  1.95e-11 |  7.65e-04
  7440 |  8.929e-08 |  8.929e-09 |  1.257e-09 |  3.51e-05 |  5.37e-05 |  2.37e-05 |  2.83e-03 |  5.17e-03 |  1.46e-05 |  1.0e-04 |  1.75e-11 |  7.64e-04
  7450 |  8.922e-08 |  8.923e-09 |  1.257e-09 |  3.51e-05 |  5.37e-05 |  2.37e-05 |  2.84e-03 |  5.68e-03 |  1.61e-05 |  1.0e-04 |  2.07e-11 |  7.64e-04
  7460 |  8.921e-08 |  8.917e-09 |  1.257e-09 |  3.51e-05 |  5.36e-05 |  2.36e-05 |  2.83e-03 |  5.67e-03 |  1.60e-05 |  1.0e-04 |  2.30e-11 |  7.64e-04
  7470 |  8.910e-08 |  8.911e-09 |  1.252e-09 |  3.50e-05 |  5.36e-05 |  2.34e-05 |  2.82e-03 |  5.67e-03 |  1.60e-05 |  1.0e-04 |  1.82e-11 |  7.64e-04
  7480 |  8.906e-08 |  8.905e-09 |  1.253e-09 |  3.50e-05 |  5.36e-05 |  2.36e-05 |  2.82e-03 |  5.15e-03 |  1.45e-05 |  1.0e-04 |  2.03e-11 |  7.64e-04
  7490 |  8.898e-08 |  8.899e-09 |  1.252e-09 |  3.50e-05 |  5.36e-05 |  2.35e-05 |  2.82e-03 |  5.66e-03 |  1.60e-05 |  1.0e-04 |  2.11e-11 |  7.64e-04
  7500 |  8.894e-08 |  8.892e-09 |  1.250e-09 |  3.50e-05 |  5.35e-05 |  2.35e-05 |  2.81e-03 |  5.14e-03 |  1.45e-05 |  1.0e-04 |  2.06e-11 |  7.64e-04
  7510 |  8.886e-08 |  8.886e-09 |  1.246e-09 |  3.50e-05 |  5.35e-05 |  2.33e-05 |  2.81e-03 |  5.65e-03 |  1.59e-05 |  1.0e-04 |  1.94e-11 |  7.63e-04
  7520 |  8.878e-08 |  8.880e-09 |  1.246e-09 |  3.50e-05 |  5.35e-05 |  2.34e-05 |  2.80e-03 |  5.13e-03 |  1.44e-05 |  1.0e-04 |  2.44e-11 |  7.63e-04
  7530 |  8.878e-08 |  8.874e-09 |  1.247e-09 |  3.50e-05 |  5.35e-05 |  2.35e-05 |  2.80e-03 |  5.64e-03 |  1.58e-05 |  1.0e-04 |  1.56e-11 |  7.63e-04
  7540 |  8.865e-08 |  8.868e-09 |  1.244e-09 |  3.49e-05 |  5.34e-05 |  2.32e-05 |  2.81e-03 |  5.64e-03 |  1.58e-05 |  1.0e-04 |  2.57e-11 |  7.63e-04
  7550 |  8.865e-08 |  8.862e-09 |  1.244e-09 |  3.49e-05 |  5.34e-05 |  2.34e-05 |  2.79e-03 |  5.12e-03 |  1.43e-05 |  1.0e-04 |  1.80e-11 |  7.63e-04
  7560 |  8.855e-08 |  8.856e-09 |  1.243e-09 |  3.49e-05 |  5.34e-05 |  2.34e-05 |  2.79e-03 |  5.63e-03 |  1.57e-05 |  1.0e-04 |  1.85e-11 |  7.63e-04
  7570 |  8.848e-08 |  8.849e-09 |  1.242e-09 |  3.49e-05 |  5.33e-05 |  2.34e-05 |  2.79e-03 |  5.63e-03 |  1.57e-05 |  1.0e-04 |  1.62e-11 |  7.62e-04
  7580 |  8.844e-08 |  8.844e-09 |  1.241e-09 |  3.49e-05 |  5.33e-05 |  2.34e-05 |  2.79e-03 |  5.62e-03 |  1.57e-05 |  1.0e-04 |  1.62e-11 |  7.62e-04
  7590 |  8.839e-08 |  8.838e-09 |  1.239e-09 |  3.49e-05 |  5.33e-05 |  2.34e-05 |  2.79e-03 |  5.62e-03 |  1.57e-05 |  1.0e-04 |  1.66e-11 |  7.62e-04
  7600 |  8.828e-08 |  8.831e-09 |  1.237e-09 |  3.48e-05 |  5.33e-05 |  2.33e-05 |  2.79e-03 |  5.10e-03 |  1.42e-05 |  1.0e-04 |  2.28e-11 |  7.62e-04
  7610 |  8.826e-08 |  8.825e-09 |  1.237e-09 |  3.48e-05 |  5.32e-05 |  2.34e-05 |  2.78e-03 |  5.61e-03 |  1.56e-05 |  1.0e-04 |  2.26e-11 |  7.62e-04
  7620 |  8.817e-08 |  8.819e-09 |  1.236e-09 |  3.48e-05 |  5.32e-05 |  2.33e-05 |  2.78e-03 |  5.60e-03 |  1.56e-05 |  1.0e-04 |  2.14e-11 |  7.62e-04
  7630 |  8.816e-08 |  8.813e-09 |  1.233e-09 |  3.48e-05 |  5.32e-05 |  2.32e-05 |  2.77e-03 |  5.60e-03 |  1.55e-05 |  1.0e-04 |  1.92e-11 |  7.62e-04
  7640 |  8.805e-08 |  8.806e-09 |  1.234e-09 |  3.48e-05 |  5.32e-05 |  2.34e-05 |  2.77e-03 |  5.60e-03 |  1.55e-05 |  1.0e-04 |  1.69e-11 |  7.61e-04
  7650 |  8.800e-08 |  8.801e-09 |  1.232e-09 |  3.48e-05 |  5.31e-05 |  2.32e-05 |  2.77e-03 |  5.59e-03 |  1.55e-05 |  1.0e-04 |  2.12e-11 |  7.61e-04
  7660 |  8.795e-08 |  8.795e-09 |  1.231e-09 |  3.48e-05 |  5.31e-05 |  2.32e-05 |  2.77e-03 |  5.59e-03 |  1.55e-05 |  1.0e-04 |  2.08e-11 |  7.61e-04
  7670 |  8.786e-08 |  8.789e-09 |  1.229e-09 |  3.47e-05 |  5.31e-05 |  2.33e-05 |  2.76e-03 |  5.58e-03 |  1.54e-05 |  1.0e-04 |  1.74e-11 |  7.61e-04
  7680 |  8.787e-08 |  8.783e-09 |  1.229e-09 |  3.47e-05 |  5.31e-05 |  2.34e-05 |  2.76e-03 |  5.58e-03 |  1.54e-05 |  1.0e-04 |  1.47e-11 |  7.61e-04
  7690 |  8.780e-08 |  8.778e-09 |  1.227e-09 |  3.47e-05 |  5.30e-05 |  2.33e-05 |  2.76e-03 |  5.07e-03 |  1.40e-05 |  1.0e-04 |  1.58e-11 |  7.61e-04
  7700 |  8.770e-08 |  8.772e-09 |  1.228e-09 |  3.47e-05 |  5.30e-05 |  2.35e-05 |  2.76e-03 |  5.06e-03 |  1.40e-05 |  1.0e-04 |  2.02e-11 |  7.61e-04
  7710 |  8.767e-08 |  8.766e-09 |  1.224e-09 |  3.47e-05 |  5.30e-05 |  2.31e-05 |  2.75e-03 |  5.57e-03 |  1.53e-05 |  1.0e-04 |  1.88e-11 |  7.60e-04
  7720 |  8.758e-08 |  8.760e-09 |  1.223e-09 |  3.47e-05 |  5.30e-05 |  2.30e-05 |  2.75e-03 |  5.56e-03 |  1.53e-05 |  1.0e-04 |  2.05e-11 |  7.60e-04
  7730 |  8.751e-08 |  8.754e-09 |  1.224e-09 |  3.47e-05 |  5.29e-05 |  2.32e-05 |  2.75e-03 |  5.05e-03 |  1.39e-05 |  1.0e-04 |  1.48e-11 |  7.60e-04
  7740 |  8.752e-08 |  8.748e-09 |  1.222e-09 |  3.46e-05 |  5.29e-05 |  2.32e-05 |  2.74e-03 |  5.55e-03 |  1.52e-05 |  1.0e-04 |  2.26e-11 |  7.60e-04
  7750 |  8.740e-08 |  8.742e-09 |  1.219e-09 |  3.46e-05 |  5.29e-05 |  2.31e-05 |  2.74e-03 |  5.55e-03 |  1.52e-05 |  1.0e-04 |  1.35e-11 |  7.60e-04
  7760 |  8.737e-08 |  8.736e-09 |  1.219e-09 |  3.46e-05 |  5.29e-05 |  2.30e-05 |  2.73e-03 |  5.55e-03 |  1.52e-05 |  1.0e-04 |  1.74e-11 |  7.60e-04
  7770 |  8.731e-08 |  8.730e-09 |  1.217e-09 |  3.46e-05 |  5.28e-05 |  2.30e-05 |  2.74e-03 |  5.54e-03 |  1.52e-05 |  1.0e-04 |  1.26e-11 |  7.60e-04
  7780 |  8.725e-08 |  8.725e-09 |  1.216e-09 |  3.46e-05 |  5.28e-05 |  2.31e-05 |  2.73e-03 |  5.54e-03 |  1.51e-05 |  1.0e-04 |  1.52e-11 |  7.59e-04
  7790 |  8.718e-08 |  8.719e-09 |  1.217e-09 |  3.46e-05 |  5.28e-05 |  2.32e-05 |  2.73e-03 |  5.53e-03 |  1.51e-05 |  1.0e-04 |  1.40e-11 |  7.59e-04
  7800 |  8.709e-08 |  8.713e-09 |  1.215e-09 |  3.45e-05 |  5.28e-05 |  2.30e-05 |  2.73e-03 |  5.53e-03 |  1.51e-05 |  1.0e-04 |  1.45e-11 |  7.59e-04
  7810 |  8.709e-08 |  8.707e-09 |  1.215e-09 |  3.45e-05 |  5.27e-05 |  2.31e-05 |  2.73e-03 |  5.52e-03 |  1.51e-05 |  1.0e-04 |  1.32e-11 |  7.59e-04
  7820 |  8.703e-08 |  8.701e-09 |  1.213e-09 |  3.45e-05 |  5.27e-05 |  2.31e-05 |  2.72e-03 |  5.52e-03 |  1.50e-05 |  1.0e-04 |  1.50e-11 |  7.59e-04
  7830 |  8.694e-08 |  8.695e-09 |  1.212e-09 |  3.45e-05 |  5.27e-05 |  2.31e-05 |  2.73e-03 |  5.01e-03 |  1.37e-05 |  1.0e-04 |  1.34e-11 |  7.59e-04
  7840 |  8.693e-08 |  8.689e-09 |  1.213e-09 |  3.45e-05 |  5.27e-05 |  2.32e-05 |  2.72e-03 |  5.51e-03 |  1.50e-05 |  1.0e-04 |  1.47e-11 |  7.59e-04
  7850 |  8.688e-08 |  8.683e-09 |  1.210e-09 |  3.45e-05 |  5.26e-05 |  2.30e-05 |  2.72e-03 |  5.51e-03 |  1.50e-05 |  1.0e-04 |  1.38e-11 |  7.58e-04
  7860 |  8.680e-08 |  8.677e-09 |  1.210e-09 |  3.45e-05 |  5.26e-05 |  2.31e-05 |  2.72e-03 |  5.50e-03 |  1.50e-05 |  1.0e-04 |  1.76e-11 |  7.58e-04
  7870 |  8.673e-08 |  8.671e-09 |  1.208e-09 |  3.44e-05 |  5.26e-05 |  2.31e-05 |  2.71e-03 |  5.50e-03 |  1.49e-05 |  1.0e-04 |  1.66e-11 |  7.58e-04
  7880 |  8.668e-08 |  8.666e-09 |  1.206e-09 |  3.44e-05 |  5.26e-05 |  2.31e-05 |  2.71e-03 |  5.50e-03 |  1.49e-05 |  1.0e-04 |  1.10e-11 |  7.58e-04
  7890 |  8.660e-08 |  8.660e-09 |  1.206e-09 |  3.44e-05 |  5.25e-05 |  2.31e-05 |  2.71e-03 |  5.49e-03 |  1.49e-05 |  1.0e-04 |  1.19e-11 |  7.58e-04
  7900 |  8.654e-08 |  8.653e-09 |  1.204e-09 |  3.44e-05 |  5.25e-05 |  2.29e-05 |  2.70e-03 |  5.49e-03 |  1.48e-05 |  1.0e-04 |  1.78e-11 |  7.58e-04
  7910 |  8.649e-08 |  8.648e-09 |  1.204e-09 |  3.44e-05 |  5.25e-05 |  2.31e-05 |  2.70e-03 |  5.48e-03 |  1.48e-05 |  1.0e-04 |  1.52e-11 |  7.57e-04
  7920 |  8.646e-08 |  8.642e-09 |  1.204e-09 |  3.44e-05 |  5.25e-05 |  2.31e-05 |  2.70e-03 |  5.48e-03 |  1.48e-05 |  1.0e-04 |  1.74e-11 |  7.57e-04
  7930 |  8.640e-08 |  8.637e-09 |  1.199e-09 |  3.43e-05 |  5.24e-05 |  2.29e-05 |  2.69e-03 |  5.48e-03 |  1.48e-05 |  1.0e-04 |  1.39e-11 |  7.57e-04
  7940 |  8.632e-08 |  8.631e-09 |  1.199e-09 |  3.43e-05 |  5.24e-05 |  2.29e-05 |  2.69e-03 |  5.47e-03 |  1.47e-05 |  1.0e-04 |  1.52e-11 |  7.57e-04
  7950 |  8.624e-08 |  8.625e-09 |  1.199e-09 |  3.43e-05 |  5.24e-05 |  2.29e-05 |  2.69e-03 |  5.47e-03 |  1.47e-05 |  1.0e-04 |  1.94e-11 |  7.57e-04
  7960 |  8.625e-08 |  8.619e-09 |  1.198e-09 |  3.43e-05 |  5.24e-05 |  2.30e-05 |  2.69e-03 |  5.46e-03 |  1.47e-05 |  1.0e-04 |  1.27e-11 |  7.57e-04
  7970 |  8.611e-08 |  8.614e-09 |  1.195e-09 |  3.43e-05 |  5.23e-05 |  2.28e-05 |  2.68e-03 |  4.96e-03 |  1.33e-05 |  1.0e-04 |  1.56e-11 |  7.57e-04
  7980 |  8.607e-08 |  8.608e-09 |  1.194e-09 |  3.42e-05 |  5.23e-05 |  2.28e-05 |  2.69e-03 |  5.46e-03 |  1.47e-05 |  1.0e-04 |  1.49e-11 |  7.56e-04
  7990 |  8.605e-08 |  8.602e-09 |  1.196e-09 |  3.43e-05 |  5.23e-05 |  2.30e-05 |  2.68e-03 |  4.96e-03 |  1.33e-05 |  1.0e-04 |  1.70e-11 |  7.56e-04
  8000 |  8.595e-08 |  8.596e-09 |  1.192e-09 |  3.42e-05 |  5.23e-05 |  2.27e-05 |  2.68e-03 |  5.45e-03 |  1.46e-05 |  1.0e-04 |  2.67e-11 |  7.56e-04
  8010 |  8.591e-08 |  8.591e-09 |  1.192e-09 |  3.42e-05 |  5.22e-05 |  2.28e-05 |  2.68e-03 |  5.44e-03 |  1.46e-05 |  1.0e-04 |  2.22e-11 |  7.56e-04
  8020 |  8.585e-08 |  8.585e-09 |  1.192e-09 |  3.42e-05 |  5.22e-05 |  2.29e-05 |  2.68e-03 |  5.44e-03 |  1.46e-05 |  1.0e-04 |  1.32e-11 |  7.56e-04
  8030 |  8.578e-08 |  8.579e-09 |  1.190e-09 |  3.42e-05 |  5.22e-05 |  2.28e-05 |  2.67e-03 |  5.44e-03 |  1.45e-05 |  1.0e-04 |  1.37e-11 |  7.56e-04
  8040 |  8.574e-08 |  8.573e-09 |  1.190e-09 |  3.42e-05 |  5.22e-05 |  2.28e-05 |  2.67e-03 |  5.43e-03 |  1.45e-05 |  1.0e-04 |  1.64e-11 |  7.56e-04
  8050 |  8.564e-08 |  8.568e-09 |  1.189e-09 |  3.42e-05 |  5.21e-05 |  2.29e-05 |  2.66e-03 |  4.93e-03 |  1.31e-05 |  1.0e-04 |  2.39e-11 |  7.56e-04
  8060 |  8.557e-08 |  8.562e-09 |  1.190e-09 |  3.42e-05 |  5.21e-05 |  2.30e-05 |  2.66e-03 |  4.93e-03 |  1.31e-05 |  1.0e-04 |  2.09e-11 |  7.55e-04
  8070 |  8.552e-08 |  8.556e-09 |  1.187e-09 |  3.41e-05 |  5.21e-05 |  2.29e-05 |  2.66e-03 |  5.42e-03 |  1.44e-05 |  1.0e-04 |  1.63e-11 |  7.55e-04
  8080 |  8.555e-08 |  8.551e-09 |  1.186e-09 |  3.41e-05 |  5.21e-05 |  2.27e-05 |  2.66e-03 |  5.42e-03 |  1.44e-05 |  1.0e-04 |  2.37e-11 |  7.55e-04
  8090 |  8.549e-08 |  8.546e-09 |  1.185e-09 |  3.41e-05 |  5.20e-05 |  2.29e-05 |  2.66e-03 |  5.41e-03 |  1.44e-05 |  1.0e-04 |  2.28e-11 |  7.55e-04
  8100 |  8.538e-08 |  8.540e-09 |  1.183e-09 |  3.41e-05 |  5.20e-05 |  2.28e-05 |  2.66e-03 |  5.41e-03 |  1.44e-05 |  1.0e-04 |  2.53e-11 |  7.55e-04
  8110 |  8.539e-08 |  8.534e-09 |  1.182e-09 |  3.41e-05 |  5.20e-05 |  2.28e-05 |  2.65e-03 |  5.40e-03 |  1.43e-05 |  1.0e-04 |  1.66e-11 |  7.55e-04
  8120 |  8.530e-08 |  8.529e-09 |  1.180e-09 |  3.40e-05 |  5.20e-05 |  2.26e-05 |  2.65e-03 |  5.40e-03 |  1.43e-05 |  1.0e-04 |  2.28e-11 |  7.55e-04
  8130 |  8.522e-08 |  8.524e-09 |  1.180e-09 |  3.40e-05 |  5.19e-05 |  2.29e-05 |  2.64e-03 |  4.91e-03 |  1.30e-05 |  1.0e-04 |  2.24e-11 |  7.54e-04
  8140 |  8.517e-08 |  8.518e-09 |  1.179e-09 |  3.40e-05 |  5.19e-05 |  2.27e-05 |  2.64e-03 |  5.39e-03 |  1.42e-05 |  1.0e-04 |  1.95e-11 |  7.54e-04
  8150 |  8.511e-08 |  8.513e-09 |  1.179e-09 |  3.40e-05 |  5.19e-05 |  2.28e-05 |  2.64e-03 |  5.39e-03 |  1.42e-05 |  1.0e-04 |  1.90e-11 |  7.54e-04
  8160 |  8.509e-08 |  8.507e-09 |  1.178e-09 |  3.40e-05 |  5.19e-05 |  2.28e-05 |  2.64e-03 |  4.89e-03 |  1.29e-05 |  1.0e-04 |  1.84e-11 |  7.54e-04
  8170 |  8.501e-08 |  8.501e-09 |  1.176e-09 |  3.40e-05 |  5.19e-05 |  2.26e-05 |  2.64e-03 |  5.38e-03 |  1.42e-05 |  1.0e-04 |  1.88e-11 |  7.54e-04
  8180 |  8.493e-08 |  8.496e-09 |  1.174e-09 |  3.39e-05 |  5.18e-05 |  2.26e-05 |  2.63e-03 |  4.89e-03 |  1.29e-05 |  1.0e-04 |  2.34e-11 |  7.54e-04
  8190 |  8.491e-08 |  8.490e-09 |  1.174e-09 |  3.40e-05 |  5.18e-05 |  2.26e-05 |  2.63e-03 |  5.37e-03 |  1.41e-05 |  1.0e-04 |  1.64e-11 |  7.54e-04
  8200 |  8.486e-08 |  8.485e-09 |  1.175e-09 |  3.40e-05 |  5.18e-05 |  2.28e-05 |  2.63e-03 |  5.37e-03 |  1.41e-05 |  1.0e-04 |  1.40e-11 |  7.53e-04
  8210 |  8.478e-08 |  8.478e-09 |  1.174e-09 |  3.39e-05 |  5.18e-05 |  2.28e-05 |  2.63e-03 |  5.37e-03 |  1.41e-05 |  1.0e-04 |  1.81e-11 |  7.53e-04
  8220 |  8.474e-08 |  8.474e-09 |  1.172e-09 |  3.39e-05 |  5.17e-05 |  2.28e-05 |  2.63e-03 |  4.87e-03 |  1.28e-05 |  1.0e-04 |  1.44e-11 |  7.53e-04
  8230 |  8.471e-08 |  8.468e-09 |  1.170e-09 |  3.39e-05 |  5.17e-05 |  2.27e-05 |  2.63e-03 |  4.87e-03 |  1.28e-05 |  1.0e-04 |  1.44e-11 |  7.53e-04
  8240 |  8.462e-08 |  8.463e-09 |  1.167e-09 |  3.39e-05 |  5.17e-05 |  2.25e-05 |  2.62e-03 |  5.35e-03 |  1.40e-05 |  1.0e-04 |  1.46e-11 |  7.53e-04
  8250 |  8.457e-08 |  8.457e-09 |  1.168e-09 |  3.39e-05 |  5.17e-05 |  2.26e-05 |  2.61e-03 |  5.35e-03 |  1.40e-05 |  1.0e-04 |  1.82e-11 |  7.53e-04
  8260 |  8.450e-08 |  8.451e-09 |  1.168e-09 |  3.39e-05 |  5.16e-05 |  2.28e-05 |  2.62e-03 |  5.35e-03 |  1.40e-05 |  1.0e-04 |  1.51e-11 |  7.53e-04
  8270 |  8.443e-08 |  8.446e-09 |  1.164e-09 |  3.38e-05 |  5.16e-05 |  2.24e-05 |  2.61e-03 |  5.34e-03 |  1.40e-05 |  1.0e-04 |  1.87e-11 |  7.52e-04
  8280 |  8.439e-08 |  8.440e-09 |  1.166e-09 |  3.38e-05 |  5.16e-05 |  2.27e-05 |  2.61e-03 |  5.34e-03 |  1.39e-05 |  1.0e-04 |  2.31e-11 |  7.52e-04
  8290 |  8.437e-08 |  8.435e-09 |  1.163e-09 |  3.38e-05 |  5.16e-05 |  2.24e-05 |  2.60e-03 |  5.33e-03 |  1.39e-05 |  1.0e-04 |  1.62e-11 |  7.52e-04
  8300 |  8.434e-08 |  8.429e-09 |  1.163e-09 |  3.38e-05 |  5.16e-05 |  2.26e-05 |  2.60e-03 |  5.33e-03 |  1.39e-05 |  1.0e-04 |  1.59e-11 |  7.52e-04
  8310 |  8.428e-08 |  8.424e-09 |  1.163e-09 |  3.38e-05 |  5.15e-05 |  2.27e-05 |  2.61e-03 |  5.33e-03 |  1.39e-05 |  1.0e-04 |  1.69e-11 |  7.52e-04
  8320 |  8.417e-08 |  8.418e-09 |  1.162e-09 |  3.38e-05 |  5.15e-05 |  2.25e-05 |  2.60e-03 |  5.86e-03 |  1.52e-05 |  1.0e-04 |  1.64e-11 |  7.52e-04
  8330 |  8.413e-08 |  8.413e-09 |  1.161e-09 |  3.38e-05 |  5.15e-05 |  2.26e-05 |  2.60e-03 |  5.32e-03 |  1.38e-05 |  1.0e-04 |  1.55e-11 |  7.52e-04
  8340 |  8.407e-08 |  8.408e-09 |  1.160e-09 |  3.38e-05 |  5.15e-05 |  2.26e-05 |  2.60e-03 |  5.32e-03 |  1.38e-05 |  1.0e-04 |  2.16e-11 |  7.52e-04
  8350 |  8.404e-08 |  8.402e-09 |  1.157e-09 |  3.37e-05 |  5.14e-05 |  2.24e-05 |  2.60e-03 |  5.31e-03 |  1.38e-05 |  1.0e-04 |  1.51e-11 |  7.51e-04
  8360 |  8.401e-08 |  8.397e-09 |  1.158e-09 |  3.37e-05 |  5.14e-05 |  2.24e-05 |  2.59e-03 |  5.31e-03 |  1.38e-05 |  1.0e-04 |  1.84e-11 |  7.51e-04
  8370 |  8.394e-08 |  8.392e-09 |  1.157e-09 |  3.37e-05 |  5.14e-05 |  2.25e-05 |  2.59e-03 |  5.30e-03 |  1.37e-05 |  1.0e-04 |  1.73e-11 |  7.51e-04
  8380 |  8.378e-08 |  8.386e-09 |  1.155e-09 |  3.37e-05 |  5.14e-05 |  2.24e-05 |  2.59e-03 |  5.30e-03 |  1.37e-05 |  1.0e-04 |  2.14e-11 |  7.51e-04
  8390 |  8.384e-08 |  8.381e-09 |  1.154e-09 |  3.37e-05 |  5.14e-05 |  2.25e-05 |  2.59e-03 |  4.82e-03 |  1.25e-05 |  1.0e-04 |  1.45e-11 |  7.51e-04
  8400 |  8.377e-08 |  8.376e-09 |  1.152e-09 |  3.37e-05 |  5.13e-05 |  2.22e-05 |  2.57e-03 |  5.29e-03 |  1.36e-05 |  1.0e-04 |  1.68e-11 |  7.51e-04
  8410 |  8.369e-08 |  8.371e-09 |  1.151e-09 |  3.36e-05 |  5.13e-05 |  2.23e-05 |  2.58e-03 |  5.29e-03 |  1.36e-05 |  1.0e-04 |  1.75e-11 |  7.51e-04
  8420 |  8.361e-08 |  8.366e-09 |  1.150e-09 |  3.36e-05 |  5.13e-05 |  2.22e-05 |  2.58e-03 |  5.82e-03 |  1.50e-05 |  1.0e-04 |  1.60e-11 |  7.50e-04
  8430 |  8.360e-08 |  8.360e-09 |  1.151e-09 |  3.36e-05 |  5.13e-05 |  2.24e-05 |  2.57e-03 |  5.28e-03 |  1.36e-05 |  1.0e-04 |  1.28e-11 |  7.50e-04
  8440 |  8.355e-08 |  8.355e-09 |  1.150e-09 |  3.36e-05 |  5.12e-05 |  2.25e-05 |  2.58e-03 |  5.28e-03 |  1.36e-05 |  1.0e-04 |  1.45e-11 |  7.50e-04
  8450 |  8.350e-08 |  8.350e-09 |  1.146e-09 |  3.36e-05 |  5.12e-05 |  2.22e-05 |  2.57e-03 |  5.28e-03 |  1.36e-05 |  1.0e-04 |  1.31e-11 |  7.50e-04
