iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
2690,1.538e-07,1.538e-08,2.878e-09,2.66256e-09,7.726409999999999e-09,1.43641e-09,5.16e-05,8.79e-05,3.79e-05,0.00601,0.00632,3.8e-05,0.0001,2.32e-11,0.000887
2700,1.536e-07,1.536e-08,2.87e-09,2.65225e-09,7.69129e-09,1.4288399999999998e-09,5.15e-05,8.77e-05,3.78e-05,0.00599,0.00631,3.78e-05,0.0001,2.33e-11,0.000887
2710,1.534e-07,1.534e-08,2.863e-09,2.65225e-09,7.65625e-09,1.4288399999999998e-09,5.15e-05,8.75e-05,3.78e-05,0.00598,0.0063,3.77e-05,0.0001,1.79e-11,0.000886
2720,1.532e-07,1.532e-08,2.855e-09,2.6419600000000003e-09,7.63876e-09,1.4212900000000002e-09,5.14e-05,8.74e-05,3.77e-05,0.00596,0.00628,3.75e-05,0.0001,2.02e-11,0.000886
2730,1.53e-07,1.53e-08,2.848e-09,2.6419600000000003e-09,7.603840000000002e-09,1.4212900000000002e-09,5.14e-05,8.72e-05,3.77e-05,0.00595,0.00627,3.73e-05,0.0001,1.74e-11,0.000885
2740,1.528e-07,1.528e-08,2.84e-09,2.63169e-09,7.569e-09,1.4137599999999999e-09,5.13e-05,8.7e-05,3.76e-05,0.00594,0.00626,3.72e-05,0.0001,1.48e-11,0.000885
2750,1.526e-07,1.526e-08,2.832e-09,2.6214399999999996e-09,7.55161e-09,1.4062499999999998e-09,5.12e-05,8.69e-05,3.75e-05,0.00592,0.00625,3.7e-05,0.0001,1.75e-11,0.000885
2760,1.524e-07,1.524e-08,2.825e-09,2.6214399999999996e-09,7.516890000000002e-09,1.4062499999999998e-09,5.12e-05,8.67e-05,3.75e-05,0.00591,0.00623,3.68e-05,0.0001,1.81e-11,0.000884
2770,1.522e-07,1.522e-08,2.818e-09,2.61121e-09,7.48225e-09,1.39876e-09,5.11e-05,8.65e-05,3.74e-05,0.0059,0.00684,4.04e-05,0.0001,1.79e-11,0.000884
2780,1.52e-07,1.52e-08,2.81e-09,2.61121e-09,7.46496e-09,1.39876e-09,5.11e-05,8.64e-05,3.74e-05,0.00588,0.00683,4.02e-05,0.0001,1.79e-11,0.000883
2790,1.518e-07,1.518e-08,2.802e-09,2.601e-09,7.430439999999999e-09,1.39876e-09,5.1e-05,8.62e-05,3.74e-05,0.00587,0.00682,4e-05,0.0001,2.13e-11,0.000883
2800,1.516e-07,1.515e-08,2.794e-09,2.5908099999999997e-09,7.3960000000000005e-09,1.3912899999999999e-09,5.09e-05,8.6e-05,3.73e-05,0.00585,0.0068,3.98e-05,0.0001,1.86e-11,0.000882
2810,1.514e-07,1.513e-08,2.787e-09,2.5908099999999997e-09,7.361639999999999e-09,1.3912899999999999e-09,5.09e-05,8.58e-05,3.73e-05,0.00584,0.00679,3.96e-05,0.0001,2.37e-11,0.000882
2820,1.511e-07,1.511e-08,2.779e-09,2.5806400000000003e-09,7.344489999999999e-09,1.3838400000000003e-09,5.08e-05,8.57e-05,3.72e-05,0.00583,0.00677,3.95e-05,0.0001,1.93e-11,0.000881
2830,1.509e-07,1.509e-08,2.771e-09,2.5806400000000003e-09,7.310250000000001e-09,1.37641e-09,5.08e-05,8.55e-05,3.71e-05,0.00581,0.00676,3.93e-05,0.0001,1.81e-11,0.000881
2840,1.507e-07,1.507e-08,2.764e-09,2.57049e-09,7.27609e-09,1.37641e-09,5.07e-05,8.53e-05,3.71e-05,0.0058,0.00675,3.91e-05,0.0001,2e-11,0.000881
2850,1.505e-07,1.505e-08,2.757e-09,2.5603599999999996e-09,7.259039999999999e-09,1.37641e-09,5.06e-05,8.52e-05,3.71e-05,0.00579,0.00673,3.9e-05,0.0001,1.68e-11,0.00088
2860,1.503e-07,1.503e-08,2.749e-09,2.5603599999999996e-09,7.225000000000001e-09,1.369e-09,5.06e-05,8.5e-05,3.7e-05,0.00577,0.00672,3.88e-05,0.0001,2.43e-11,0.00088
2870,1.501e-07,1.501e-08,2.742e-09,2.55025e-09,7.19104e-09,1.369e-09,5.05e-05,8.48e-05,3.7e-05,0.00576,0.00671,3.86e-05,0.0001,1.74e-11,0.000879
2880,1.499e-07,1.499e-08,2.735e-09,2.55025e-09,7.17409e-09,1.3616100000000002e-09,5.05e-05,8.47e-05,3.69e-05,0.00574,0.00669,3.85e-05,0.0001,1.9e-11,0.000879
2890,1.497e-07,1.497e-08,2.728e-09,2.54016e-09,7.140249999999999e-09,1.3616100000000002e-09,5.04e-05,8.45e-05,3.69e-05,0.00573,0.00668,3.83e-05,0.0001,1.93e-11,0.000878
2900,1.495e-07,1.495e-08,2.72e-09,2.5300900000000003e-09,7.123360000000001e-09,1.35424e-09,5.03e-05,8.44e-05,3.68e-05,0.00572,0.00667,3.81e-05,0.0001,1.86e-11,0.000878
2910,1.493e-07,1.493e-08,2.713e-09,2.5300900000000003e-09,7.08964e-09,1.35424e-09,5.03e-05,8.42e-05,3.68e-05,0.0057,0.00666,3.8e-05,0.0001,2.87e-11,0.000878
2920,1.491e-07,1.491e-08,2.705e-09,2.52004e-09,7.056e-09,1.3468899999999999e-09,5.02e-05,8.4e-05,3.67e-05,0.00569,0.00664,3.78e-05,0.0001,2.1e-11,0.000877
2930,1.489e-07,1.489e-08,2.699e-09,2.52004e-09,7.039210000000001e-09,1.3468899999999999e-09,5.02e-05,8.39e-05,3.67e-05,0.00568,0.00663,3.76e-05,0.0001,1.6e-11,0.000877
2940,1.487e-07,1.487e-08,2.692e-09,2.5100099999999997e-09,7.0056900000000004e-09,1.33956e-09,5.01e-05,8.37e-05,3.66e-05,0.00567,0.00662,3.75e-05,0.0001,2.33e-11,0.000876
2950,1.485e-07,1.485e-08,2.685e-09,2.5100099999999997e-09,6.98896e-09,1.33956e-09,5.01e-05,8.36e-05,3.66e-05,0.00565,0.00661,3.73e-05,0.0001,3.34e-11,0.000876
2960,1.483e-07,1.483e-08,2.678e-09,2.5e-09,6.955559999999999e-09,1.33225e-09,5e-05,8.34e-05,3.65e-05,0.00564,0.00659,3.72e-05,0.0001,2.19e-11,0.000875
2970,1.481e-07,1.481e-08,2.671e-09,2.5e-09,6.938890000000001e-09,1.33225e-09,5e-05,8.33e-05,3.65e-05,0.00563,0.00658,3.7e-05,0.0001,2.15e-11,0.000875
2980,1.479e-07,1.479e-08,2.664e-09,2.49001e-09,6.90561e-09,1.3249599999999997e-09,4.99e-05,8.31e-05,3.64e-05,0.00562,0.00657,3.69e-05,0.0001,2.58e-11,0.000875
2990,1.478e-07,1.477e-08,2.658e-09,2.4800399999999996e-09,6.889e-09,1.3249599999999997e-09,4.98e-05,8.3e-05,3.64e-05,0.0056,0.00656,3.67e-05,0.0001,2.77e-11,0.000874
3000,1.476e-07,1.475e-08,2.652e-09,2.4800399999999996e-09,6.855839999999999e-09,1.3249599999999997e-09,4.98e-05,8.28e-05,3.64e-05,0.00559,0.00654,3.66e-05,0.0001,1.94e-11,0.000874
3010,1.474e-07,1.474e-08,2.645e-09,2.47009e-09,6.839290000000001e-09,1.31769e-09,4.97e-05,8.27e-05,3.63e-05,0.00558,0.00653,3.64e-05,0.0001,2.42e-11,0.000873
3020,1.472e-07,1.472e-08,2.638e-09,2.47009e-09,6.80625e-09,1.31769e-09,4.97e-05,8.25e-05,3.63e-05,0.00557,0.00652,3.63e-05,0.0001,1.87e-11,0.000873
3030,1.47e-07,1.47e-08,2.632e-09,2.46016e-09,6.7897599999999995e-09,1.3104399999999999e-09,4.96e-05,8.24e-05,3.62e-05,0.00555,0.00651,3.61e-05,0.0001,2.32e-11,0.000873
3040,1.468e-07,1.468e-08,2.625e-09,2.46016e-09,6.7732899999999995e-09,1.3032100000000003e-09,4.96e-05,8.23e-05,3.61e-05,0.00554,0.00649,3.6e-05,0.0001,2.67e-11,0.000872
3050,1.466e-07,1.466e-08,2.619e-09,2.45025e-09,6.74041e-09,1.3032100000000003e-09,4.95e-05,8.21e-05,3.61e-05,0.00553,0.00648,3.58e-05,0.0001,2.26e-11,0.000872
3060,1.465e-07,1.464e-08,2.613e-09,2.45025e-09,6.724e-09,1.3032100000000003e-09,4.95e-05,8.2e-05,3.61e-05,0.00552,0.00647,3.57e-05,0.0001,2.76e-11,0.000871
3070,1.463e-07,1.462e-08,2.606e-09,2.44036e-09,6.69124e-09,1.296e-09,4.94e-05,8.18e-05,3.6e-05,0.00551,0.00646,3.56e-05,0.0001,1.88e-11,0.000871
3080,1.461e-07,1.461e-08,2.6e-09,2.44036e-09,6.674889999999999e-09,1.296e-09,4.94e-05,8.17e-05,3.6e-05,0.00549,0.00645,3.54e-05,0.0001,1.92e-11,0.000871
3090,1.459e-07,1.459e-08,2.594e-09,2.43049e-09,6.658560000000001e-09,1.296e-09,4.93e-05,8.16e-05,3.6e-05,0.00548,0.00644,3.53e-05,0.0001,2.3e-11,0.00087
3100,1.457e-07,1.457e-08,2.587e-09,2.43049e-09,6.62596e-09,1.2888099999999998e-09,4.93e-05,8.14e-05,3.59e-05,0.00547,0.00642,3.51e-05,0.0001,2.44e-11,0.00087
3110,1.455e-07,1.455e-08,2.581e-09,2.4206400000000004e-09,6.60969e-09,1.2888099999999998e-09,4.92e-05,8.13e-05,3.59e-05,0.00546,0.00641,3.5e-05,0.0001,2.24e-11,0.000869
3120,1.454e-07,1.453e-08,2.575e-09,2.4206400000000004e-09,6.5934399999999995e-09,1.2816400000000001e-09,4.92e-05,8.12e-05,3.58e-05,0.00545,0.0064,3.49e-05,0.0001,1.95e-11,0.000869
3130,1.452e-07,1.452e-08,2.569e-09,2.4108100000000003e-09,6.561000000000001e-09,1.2816400000000001e-09,4.91e-05,8.1e-05,3.58e-05,0.00544,0.00639,3.47e-05,0.0001,2.67e-11,0.000869
3140,1.45e-07,1.45e-08,2.563e-09,2.4108100000000003e-09,6.54481e-09,1.27449e-09,4.91e-05,8.09e-05,3.57e-05,0.00542,0.00638,3.46e-05,0.0001,1.96e-11,0.000868
3150,1.448e-07,1.448e-08,2.557e-09,2.401e-09,6.5286399999999995e-09,1.27449e-09,4.9e-05,8.08e-05,3.57e-05,0.00541,0.00637,3.45e-05,0.0001,2.4e-11,0.000868
3160,1.447e-07,1.446e-08,2.551e-09,2.401e-09,6.496359999999999e-09,1.2673599999999999e-09,4.9e-05,8.06e-05,3.56e-05,0.0054,0.00635,3.43e-05,0.0001,2.25e-11,0.000868
3170,1.445e-07,1.445e-08,2.545e-09,2.3912100000000005e-09,6.480250000000001e-09,1.2673599999999999e-09,4.89e-05,8.05e-05,3.56e-05,0.00539,0.00634,3.42e-05,0.0001,2.18e-11,0.000867
3180,1.443e-07,1.443e-08,2.539e-09,2.3912100000000005e-09,6.4641600000000006e-09,1.2673599999999999e-09,4.89e-05,8.04e-05,3.56e-05,0.00538,0.00633,3.41e-05,0.0001,2.51e-11,0.000867
3190,1.441e-07,1.441e-08,2.534e-09,2.38144e-09,6.44809e-09,1.26025e-09,4.88e-05,8.03e-05,3.55e-05,0.00537,0.00632,3.39e-05,0.0001,2.79e-11,0.000866
3200,1.44e-07,1.44e-08,2.528e-09,2.38144e-09,6.416009999999999e-09,1.26025e-09,4.88e-05,8.01e-05,3.55e-05,0.00536,0.00631,3.38e-05,0.0001,2.49e-11,0.000866
3210,1.438e-07,1.438e-08,2.523e-09,2.3716899999999997e-09,6.400000000000001e-09,1.26025e-09,4.87e-05,8e-05,3.55e-05,0.00535,0.0063,3.37e-05,0.0001,1.87e-11,0.000866
3220,1.436e-07,1.436e-08,2.517e-09,2.3716899999999997e-09,6.384010000000001e-09,1.25316e-09,4.87e-05,7.99e-05,3.54e-05,0.00534,0.00629,3.36e-05,0.0001,1.93e-11,0.000865
3230,1.435e-07,1.435e-08,2.511e-09,2.3619600000000004e-09,6.36804e-09,1.25316e-09,4.86e-05,7.98e-05,3.54e-05,0.00533,0.00628,3.34e-05,0.0001,2.53e-11,0.000865
3240,1.433e-07,1.433e-08,2.505e-09,2.3619600000000004e-09,6.336159999999999e-09,1.2460899999999998e-09,4.86e-05,7.96e-05,3.53e-05,0.00532,0.00627,3.33e-05,0.0001,2.3e-11,0.000865
3250,1.431e-07,1.431e-08,2.5e-09,2.35225e-09,6.320249999999999e-09,1.2460899999999998e-09,4.85e-05,7.95e-05,3.53e-05,0.00531,0.00625,3.32e-05,0.0001,2.66e-11,0.000864
3260,1.43e-07,1.429e-08,2.495e-09,2.35225e-09,6.304360000000001e-09,1.2460899999999998e-09,4.85e-05,7.94e-05,3.53e-05,0.00529,0.00624,3.31e-05,0.0001,2.36e-11,0.000864
3270,1.428e-07,1.428e-08,2.489e-09,2.34256e-09,6.2884900000000005e-09,1.23904e-09,4.84e-05,7.93e-05,3.52e-05,0.00528,0.00623,3.29e-05,0.0001,2.68e-11,0.000863
3280,1.426e-07,1.426e-08,2.483e-09,2.34256e-09,6.27264e-09,1.23904e-09,4.84e-05,7.92e-05,3.52e-05,0.00527,0.00622,3.28e-05,0.0001,2.13e-11,0.000863
3290,1.425e-07,1.425e-08,2.478e-09,2.33289e-09,6.25681e-09,1.23201e-09,4.83e-05,7.91e-05,3.51e-05,0.00526,0.00621,3.27e-05,0.0001,1.91e-11,0.000863
3300,1.423e-07,1.423e-08,2.473e-09,2.33289e-09,6.225209999999999e-09,1.23201e-09,4.83e-05,7.89e-05,3.51e-05,0.00525,0.0062,3.26e-05,0.0001,2.88e-11,0.000862
3310,1.421e-07,1.421e-08,2.467e-09,2.32324e-09,6.209440000000001e-09,1.23201e-09,4.82e-05,7.88e-05,3.51e-05,0.00524,0.00619,3.25e-05,0.0001,1.93e-11,0.000862
3320,1.42e-07,1.42e-08,2.462e-09,2.32324e-09,6.19369e-09,1.2249999999999998e-09,4.82e-05,7.87e-05,3.5e-05,0.00523,0.00618,3.23e-05,0.0001,2.29e-11,0.000862
3330,1.418e-07,1.418e-08,2.457e-09,2.31361e-09,6.17796e-09,1.2249999999999998e-09,4.81e-05,7.86e-05,3.5e-05,0.00522,0.00617,3.22e-05,0.0001,2.3e-11,0.000861
3340,1.417e-07,1.416e-08,2.452e-09,2.31361e-09,6.1622499999999995e-09,1.21801e-09,4.81e-05,7.85e-05,3.49e-05,0.00521,0.00616,3.21e-05,0.0001,2.26e-11,0.000861
3350,1.415e-07,1.415e-08,2.446e-09,2.3040000000000003e-09,6.146559999999999e-09,1.21801e-09,4.8e-05,7.84e-05,3.49e-05,0.0052,0.00615,3.2e-05,0.0001,2.15e-11,0.000861
3360,1.413e-07,1.413e-08,2.441e-09,2.3040000000000003e-09,6.130890000000001e-09,1.21801e-09,4.8e-05,7.83e-05,3.49e-05,0.00519,0.00614,3.19e-05,0.0001,2.09e-11,0.00086
3370,1.412e-07,1.412e-08,2.436e-09,2.3040000000000003e-09,6.09961e-09,1.21104e-09,4.8e-05,7.81e-05,3.48e-05,0.00518,0.00613,3.18e-05,0.0001,2.08e-11,0.00086
3380,1.41e-07,1.41e-08,2.431e-09,2.2944099999999997e-09,6.084e-09,1.21104e-09,4.79e-05,7.8e-05,3.48e-05,0.00517,0.00612,3.16e-05,0.0001,2.81e-11,0.00086
3390,1.409e-07,1.409e-08,2.425e-09,2.2944099999999997e-09,6.068409999999999e-09,1.2040900000000001e-09,4.79e-05,7.79e-05,3.47e-05,0.00516,0.00611,3.15e-05,0.0001,2.42e-11,0.000859
3400,1.407e-07,1.407e-08,2.42e-09,2.28484e-09,6.052839999999999e-09,1.2040900000000001e-09,4.78e-05,7.78e-05,3.47e-05,0.00515,0.00671,3.46e-05,0.0001,1.95e-11,0.000859
3410,1.405e-07,1.405e-08,2.415e-09,2.28484e-09,6.03729e-09,1.2040900000000001e-09,4.78e-05,7.77e-05,3.47e-05,0.00514,0.0067,3.44e-05,0.0001,2.56e-11,0.000859
3420,1.404e-07,1.404e-08,2.409e-09,2.27529e-09,6.0217600000000005e-09,1.19716e-09,4.77e-05,7.76e-05,3.46e-05,0.00513,0.00668,3.43e-05,0.0001,1.71e-11,0.000858
3430,1.402e-07,1.402e-08,2.404e-09,2.27529e-09,6.00625e-09,1.19716e-09,4.77e-05,7.75e-05,3.46e-05,0.00512,0.00667,3.42e-05,0.0001,2.05e-11,0.000858
3440,1.4e-07,1.4e-08,2.398e-09,2.26576e-09,5.9752899999999995e-09,1.1902499999999999e-09,4.76e-05,7.73e-05,3.45e-05,0.00511,0.00666,3.41e-05,0.0001,2.18e-11,0.000857
3450,1.399e-07,1.398e-08,2.393e-09,2.26576e-09,5.959840000000001e-09,1.1902499999999999e-09,4.76e-05,7.72e-05,3.45e-05,0.0051,0.00665,3.39e-05,0.0001,2.48e-11,0.000857
3460,1.397e-07,1.397e-08,2.388e-09,2.2562500000000004e-09,5.944410000000001e-09,1.1833600000000001e-09,4.75e-05,7.71e-05,3.44e-05,0.00509,0.00664,3.38e-05,0.0001,2.36e-11,0.000857
3470,1.395e-07,1.395e-08,2.383e-09,2.2562500000000004e-09,5.9290000000000005e-09,1.1833600000000001e-09,4.75e-05,7.7e-05,3.44e-05,0.00508,0.00663,3.37e-05,0.0001,2.29e-11,0.000856
3480,1.394e-07,1.394e-08,2.377e-09,2.2467600000000002e-09,5.91361e-09,1.1833600000000001e-09,4.74e-05,7.69e-05,3.44e-05,0.00507,0.00662,3.36e-05,0.0001,2.24e-11,0.000856
3490,1.392e-07,1.392e-08,2.372e-09,2.2467600000000002e-09,5.89824e-09,1.17649e-09,4.74e-05,7.68e-05,3.43e-05,0.00506,0.00661,3.34e-05,0.0001,2.31e-11,0.000856
3500,1.39e-07,1.39e-08,2.367e-09,2.23729e-09,5.882889999999999e-09,1.17649e-09,4.73e-05,7.67e-05,3.43e-05,0.00505,0.0066,3.33e-05,0.0001,2.32e-11,0.000855
3510,1.389e-07,1.389e-08,2.362e-09,2.23729e-09,5.85225e-09,1.16964e-09,4.73e-05,7.65e-05,3.42e-05,0.00504,0.00659,3.32e-05,0.0001,2.09e-11,0.000855
3520,1.387e-07,1.387e-08,2.356e-09,2.23729e-09,5.83696e-09,1.16964e-09,4.73e-05,7.64e-05,3.42e-05,0.00503,0.00658,3.31e-05,0.0001,2.29e-11,0.000855
3530,1.386e-07,1.385e-08,2.352e-09,2.22784e-09,5.8216899999999996e-09,1.16964e-09,4.72e-05,7.63e-05,3.42e-05,0.00502,0.00657,3.3e-05,0.0001,2.05e-11,0.000854
3540,1.384e-07,1.384e-08,2.346e-09,2.22784e-09,5.80644e-09,1.1628100000000002e-09,4.72e-05,7.62e-05,3.41e-05,0.00501,0.00655,3.28e-05,0.0001,2.02e-11,0.000854
3550,1.382e-07,1.382e-08,2.341e-09,2.21841e-09,5.791210000000001e-09,1.1628100000000002e-09,4.71e-05,7.61e-05,3.41e-05,0.005,0.00654,3.27e-05,0.0001,1.53e-11,0.000853
3560,1.381e-07,1.381e-08,2.336e-09,2.21841e-09,5.776000000000001e-09,1.1628100000000002e-09,4.71e-05,7.6e-05,3.41e-05,0.00499,0.00653,3.26e-05,0.0001,2.09e-11,0.000853
3570,1.379e-07,1.379e-08,2.331e-09,2.2089999999999997e-09,5.76081e-09,1.156e-09,4.7e-05,7.59e-05,3.4e-05,0.00498,0.00652,3.25e-05,0.0001,1.82e-11,0.000853
3580,1.378e-07,1.377e-08,2.327e-09,2.2089999999999997e-09,5.74564e-09,1.156e-09,4.7e-05,7.58e-05,3.4e-05,0.00497,0.00651,3.24e-05,0.0001,1.61e-11,0.000852
3590,1.376e-07,1.376e-08,2.322e-09,2.19961e-09,5.73049e-09,1.156e-09,4.69e-05,7.57e-05,3.4e-05,0.00496,0.0065,3.23e-05,0.0001,1.97e-11,0.000852
3600,1.374e-07,1.374e-08,2.317e-09,2.19961e-09,5.715359999999999e-09,1.1492099999999998e-09,4.69e-05,7.56e-05,3.39e-05,0.00495,0.00649,3.22e-05,0.0001,2.07e-11,0.000852
3610,1.373e-07,1.373e-08,2.312e-09,2.19024e-09,5.700250000000001e-09,1.1492099999999998e-09,4.68e-05,7.55e-05,3.39e-05,0.00495,0.00648,3.21e-05,0.0001,2.23e-11,0.000851
3620,1.371e-07,1.371e-08,2.307e-09,2.19024e-09,5.685160000000001e-09,1.14244e-09,4.68e-05,7.54e-05,3.38e-05,0.00494,0.00647,3.19e-05,0.0001,2.24e-11,0.000851
3630,1.37e-07,1.37e-08,2.302e-09,2.19024e-09,5.67009e-09,1.14244e-09,4.68e-05,7.53e-05,3.38e-05,0.00493,0.00646,3.18e-05,0.0001,2.22e-11,0.000851
3640,1.368e-07,1.368e-08,2.297e-09,2.18089e-09,5.6550399999999995e-09,1.14244e-09,4.67e-05,7.52e-05,3.38e-05,0.00492,0.00645,3.17e-05,0.0001,2.58e-11,0.00085
3650,1.367e-07,1.366e-08,2.293e-09,2.18089e-09,5.6400099999999994e-09,1.13569e-09,4.67e-05,7.51e-05,3.37e-05,0.00491,0.00644,3.16e-05,0.0001,2.26e-11,0.00085
3660,1.365e-07,1.365e-08,2.288e-09,2.1715600000000003e-09,5.624999999999999e-09,1.13569e-09,4.66e-05,7.5e-05,3.37e-05,0.0049,0.00643,3.15e-05,0.0001,2.51e-11,0.00085
3670,1.364e-07,1.363e-08,2.283e-09,2.1715600000000003e-09,5.610010000000001e-09,1.1289599999999998e-09,4.66e-05,7.49e-05,3.36e-05,0.00489,0.00642,3.14e-05,0.0001,2.32e-11,0.000849
3680,1.362e-07,1.362e-08,2.279e-09,2.16225e-09,5.59504e-09,1.1289599999999998e-09,4.65e-05,7.48e-05,3.36e-05,0.00488,0.00641,3.13e-05,0.0001,2.62e-11,0.000849
3690,1.361e-07,1.36e-08,2.274e-09,2.16225e-09,5.58009e-09,1.1289599999999998e-09,4.65e-05,7.47e-05,3.36e-05,0.00487,0.0064,3.12e-05,0.0001,2.19e-11,0.000849
3700,1.359e-07,1.359e-08,2.27e-09,2.16225e-09,5.5651599999999994e-09,1.1222500000000001e-09,4.65e-05,7.46e-05,3.35e-05,0.00486,0.00639,3.11e-05,0.0001,2.44e-11,0.000848
3710,1.358e-07,1.357e-08,2.265e-09,2.1529600000000004e-09,5.5502499999999995e-09,1.1222500000000001e-09,4.64e-05,7.45e-05,3.35e-05,0.00485,0.00638,3.1e-05,0.0001,2.06e-11,0.000848
3720,1.356e-07,1.356e-08,2.26e-09,2.1529600000000004e-09,5.535360000000001e-09,1.1222500000000001e-09,4.64e-05,7.44e-05,3.35e-05,0.00484,0.00637,3.09e-05,0.0001,1.55e-11,0.000848
3730,1.354e-07,1.354e-08,2.256e-09,2.14369e-09,5.520490000000001e-09,1.1222500000000001e-09,4.63e-05,7.43e-05,3.35e-05,0.00484,0.00636,3.08e-05,0.0001,2.06e-11,0.000847
3740,1.353e-07,1.353e-08,2.252e-09,2.14369e-09,5.50564e-09,1.1155599999999998e-09,4.63e-05,7.42e-05,3.34e-05,0.00483,0.00635,3.07e-05,0.0001,1.88e-11,0.000847
3750,1.352e-07,1.351e-08,2.247e-09,2.13444e-09,5.49081e-09,1.1155599999999998e-09,4.62e-05,7.41e-05,3.34e-05,0.00482,0.00634,3.06e-05,0.0001,2e-11,0.000847
3760,1.35e-07,1.35e-08,2.242e-09,2.13444e-09,5.476e-09,1.1088900000000003e-09,4.62e-05,7.4e-05,3.33e-05,0.00481,0.00633,3.05e-05,0.0001,2.3e-11,0.000846
3770,1.349e-07,1.348e-08,2.238e-09,2.13444e-09,5.461209999999999e-09,1.1088900000000003e-09,4.62e-05,7.39e-05,3.33e-05,0.0048,0.00632,3.04e-05,0.0001,1.85e-11,0.000846
3780,1.347e-07,1.347e-08,2.234e-09,2.1252100000000004e-09,5.446440000000001e-09,1.1088900000000003e-09,4.61e-05,7.38e-05,3.33e-05,0.00479,0.00631,3.03e-05,0.0001,1.78e-11,0.000846
3790,1.346e-07,1.346e-08,2.23e-09,2.1252100000000004e-09,5.431690000000001e-09,1.1088900000000003e-09,4.61e-05,7.37e-05,3.33e-05,0.00478,0.00631,3.02e-05,0.0001,1.89e-11,0.000845
3800,1.344e-07,1.344e-08,2.225e-09,2.116e-09,5.41696e-09,1.1022400000000001e-09,4.6e-05,7.36e-05,3.32e-05,0.00478,0.0063,3.01e-05,0.0001,1.65e-11,0.000845
3810,1.343e-07,1.343e-08,2.221e-09,2.116e-09,5.40225e-09,1.1022400000000001e-09,4.6e-05,7.35e-05,3.32e-05,0.00477,0.00629,3e-05,0.0001,1.94e-11,0.000845
3820,1.341e-07,1.341e-08,2.216e-09,2.116e-09,5.40225e-09,1.09561e-09,4.6e-05,7.35e-05,3.31e-05,0.00476,0.00628,2.99e-05,0.0001,1.65e-11,0.000844
3830,1.34e-07,1.34e-08,2.212e-09,2.1068099999999997e-09,5.3875599999999995e-09,1.09561e-09,4.59e-05,7.34e-05,3.31e-05,0.00475,0.00627,2.98e-05,0.0001,1.85e-11,0.000844
3840,1.338e-07,1.338e-08,2.208e-09,2.1068099999999997e-09,5.372890000000001e-09,1.089e-09,4.59e-05,7.33e-05,3.3e-05,0.00474,0.00626,2.97e-05,0.0001,1.61e-11,0.000844
3850,1.337e-07,1.337e-08,2.203e-09,2.0976400000000002e-09,5.35824e-09,1.089e-09,4.58e-05,7.32e-05,3.3e-05,0.00473,0.00625,2.96e-05,0.0001,1.57e-11,0.000843
3860,1.336e-07,1.335e-08,2.199e-09,2.0976400000000002e-09,5.34361e-09,1.089e-09,4.58e-05,7.31e-05,3.3e-05,0.00473,0.00624,2.95e-05,0.0001,1.35e-11,0.000843
3870,1.334e-07,1.334e-08,2.195e-09,2.0976400000000002e-09,5.329e-09,1.089e-09,4.58e-05,7.3e-05,3.3e-05,0.00472,0.00623,2.94e-05,0.0001,1.84e-11,0.000843
3880,1.333e-07,1.333e-08,2.191e-09,2.08849e-09,5.31441e-09,1.08241e-09,4.57e-05,7.29e-05,3.29e-05,0.00471,0.00622,2.93e-05,0.0001,3.03e-11,0.000843
3890,1.331e-07,1.331e-08,2.187e-09,2.08849e-09,5.299839999999999e-09,1.08241e-09,4.57e-05,7.28e-05,3.29e-05,0.0047,0.00621,2.92e-05,0.0001,2.19e-11,0.000842
3900,1.33e-07,1.33e-08,2.182e-09,2.0793599999999997e-09,5.2852900000000005e-09,1.0758399999999999e-09,4.56e-05,7.27e-05,3.28e-05,0.00469,0.0062,2.91e-05,0.0001,2.26e-11,0.000842
3910,1.329e-07,1.328e-08,2.179e-09,2.0793599999999997e-09,5.2852900000000005e-09,1.0758399999999999e-09,4.56e-05,7.27e-05,3.28e-05,0.00468,0.00619,2.9e-05,0.0001,2.26e-11,0.000842
3920,1.327e-07,1.327e-08,2.175e-09,2.0793599999999997e-09,5.27076e-09,1.0758399999999999e-09,4.56e-05,7.26e-05,3.28e-05,0.00468,0.00618,2.89e-05,0.0001,2.5e-11,0.000841
3930,1.326e-07,1.326e-08,2.17e-09,2.07025e-09,5.25625e-09,1.0692900000000001e-09,4.55e-05,7.25e-05,3.27e-05,0.00467,0.00618,2.88e-05,0.0001,2.22e-11,0.000841
3940,1.324e-07,1.324e-08,2.167e-09,2.07025e-09,5.2417599999999995e-09,1.0692900000000001e-09,4.55e-05,7.24e-05,3.27e-05,0.00466,0.00617,2.87e-05,0.0001,1.83e-11,0.000841
3950,1.323e-07,1.323e-08,2.162e-09,2.06116e-09,5.227289999999999e-09,1.0692900000000001e-09,4.54e-05,7.23e-05,3.27e-05,0.00465,0.00616,2.87e-05,0.0001,1.91e-11,0.00084
3960,1.322e-07,1.322e-08,2.158e-09,2.06116e-09,5.212840000000001e-09,1.06276e-09,4.54e-05,7.22e-05,3.26e-05,0.00465,0.00615,2.86e-05,0.0001,1.8e-11,0.00084
