iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
5140,1.067e-07,1.067e-08,1.643e-09,1.59201e-09,3.856410000000001e-09,7.672899999999999e-10,3.99e-05,6.21e-05,2.77e-05,0.0037,0.00582,2.16e-05,0.0001,1.76e-11,0.000806
5150,1.066e-07,1.066e-08,1.637e-09,1.5840399999999998e-09,3.844e-09,7.5625e-10,3.98e-05,6.2e-05,2.75e-05,0.0037,0.00582,2.15e-05,0.0001,2.28e-11,0.000806
5160,1.065e-07,1.065e-08,1.638e-09,1.5840399999999998e-09,3.844e-09,7.672899999999999e-10,3.98e-05,6.2e-05,2.77e-05,0.0037,0.00581,2.15e-05,0.0001,1.78e-11,0.000806
5170,1.064e-07,1.064e-08,1.635e-09,1.5840399999999998e-09,3.83161e-09,7.6176e-10,3.98e-05,6.19e-05,2.76e-05,0.00369,0.00638,2.36e-05,0.0001,1.78e-11,0.000806
5180,1.064e-07,1.063e-08,1.631e-09,1.5840399999999998e-09,3.83161e-09,7.6176e-10,3.98e-05,6.19e-05,2.76e-05,0.00369,0.0058,2.14e-05,0.0001,1.63e-11,0.000805
5190,1.062e-07,1.062e-08,1.629e-09,1.5760900000000003e-09,3.81924e-09,7.5625e-10,3.97e-05,6.18e-05,2.75e-05,0.00368,0.00579,2.13e-05,0.0001,2.24e-11,0.000805
5200,1.061e-07,1.061e-08,1.627e-09,1.5760900000000003e-09,3.81924e-09,7.6176e-10,3.97e-05,6.18e-05,2.76e-05,0.00368,0.00578,2.13e-05,0.0001,2.26e-11,0.000805
5210,1.06e-07,1.06e-08,1.625e-09,1.5760900000000003e-09,3.8068899999999995e-09,7.6176e-10,3.97e-05,6.17e-05,2.76e-05,0.00367,0.00578,2.12e-05,0.0001,1.83e-11,0.000805
5220,1.059e-07,1.059e-08,1.62e-09,1.5760900000000003e-09,3.8068899999999995e-09,7.4529e-10,3.97e-05,6.17e-05,2.73e-05,0.00367,0.00635,2.33e-05,0.0001,1.52e-11,0.000804
5230,1.059e-07,1.058e-08,1.619e-09,1.56816e-09,3.794560000000001e-09,7.4529e-10,3.96e-05,6.16e-05,2.73e-05,0.00366,0.00634,2.32e-05,0.0001,1.48e-11,0.000804
5240,1.058e-07,1.057e-08,1.618e-09,1.56816e-09,3.794560000000001e-09,7.5625e-10,3.96e-05,6.16e-05,2.75e-05,0.00365,0.00576,2.1e-05,0.0001,1.61e-11,0.000804
5250,1.057e-07,1.056e-08,1.617e-09,1.56816e-09,3.782250000000001e-09,7.5625e-10,3.96e-05,6.15e-05,2.75e-05,0.00365,0.00575,2.1e-05,0.0001,2.01e-11,0.000804
5260,1.055e-07,1.056e-08,1.613e-09,1.5602499999999999e-09,3.782250000000001e-09,7.507599999999999e-10,3.95e-05,6.15e-05,2.74e-05,0.00364,0.00575,2.09e-05,0.0001,1.9e-11,0.000804
5270,1.054e-07,1.055e-08,1.611e-09,1.5602499999999999e-09,3.7699600000000005e-09,7.4529e-10,3.95e-05,6.14e-05,2.73e-05,0.00365,0.00631,2.3e-05,0.0001,2e-11,0.000803
5280,1.054e-07,1.054e-08,1.609e-09,1.5602499999999999e-09,3.7699600000000005e-09,7.4529e-10,3.95e-05,6.14e-05,2.73e-05,0.00364,0.00573,2.09e-05,0.0001,2.46e-11,0.000803
5290,1.053e-07,1.053e-08,1.606e-09,1.5602499999999999e-09,3.75769e-09,7.4529e-10,3.95e-05,6.13e-05,2.73e-05,0.00363,0.00573,2.08e-05,0.0001,1.82e-11,0.000803
5300,1.052e-07,1.052e-08,1.605e-09,1.5602499999999999e-09,3.75769e-09,7.4529e-10,3.95e-05,6.13e-05,2.73e-05,0.00363,0.00629,2.28e-05,0.0001,1.48e-11,0.000803
5310,1.051e-07,1.051e-08,1.603e-09,1.5523600000000002e-09,3.75769e-09,7.507599999999999e-10,3.94e-05,6.13e-05,2.74e-05,0.00362,0.00571,2.07e-05,0.0001,1.49e-11,0.000802
5320,1.05e-07,1.05e-08,1.599e-09,1.5523600000000002e-09,3.7454399999999994e-09,7.3984e-10,3.94e-05,6.12e-05,2.72e-05,0.00361,0.00571,2.06e-05,0.0001,1.9e-11,0.000802
5330,1.05e-07,1.049e-08,1.598e-09,1.5523600000000002e-09,3.7454399999999994e-09,7.344100000000001e-10,3.94e-05,6.12e-05,2.71e-05,0.00361,0.00627,2.27e-05,0.0001,1.57e-11,0.000802
5340,1.048e-07,1.048e-08,1.593e-09,1.54449e-09,3.733209999999999e-09,7.344100000000001e-10,3.93e-05,6.11e-05,2.71e-05,0.00361,0.0057,2.06e-05,0.0001,1.93e-11,0.000802
5350,1.047e-07,1.047e-08,1.594e-09,1.54449e-09,3.733209999999999e-09,7.3984e-10,3.93e-05,6.11e-05,2.72e-05,0.0036,0.00626,2.25e-05,0.0001,1.58e-11,0.000802
5360,1.047e-07,1.046e-08,1.589e-09,1.54449e-09,3.721e-09,7.2361e-10,3.93e-05,6.1e-05,2.69e-05,0.00359,0.00625,2.25e-05,0.0001,1.89e-11,0.000801
5370,1.046e-07,1.046e-08,1.588e-09,1.54449e-09,3.721e-09,7.344100000000001e-10,3.93e-05,6.1e-05,2.71e-05,0.00359,0.00568,2.04e-05,0.0001,1.64e-11,0.000801
5380,1.045e-07,1.045e-08,1.587e-09,1.5366399999999998e-09,3.7088100000000006e-09,7.344100000000001e-10,3.92e-05,6.09e-05,2.71e-05,0.00359,0.00567,2.04e-05,0.0001,1.99e-11,0.000801
5390,1.044e-07,1.044e-08,1.585e-09,1.5366399999999998e-09,3.7088100000000006e-09,7.344100000000001e-10,3.92e-05,6.09e-05,2.71e-05,0.00359,0.00623,2.24e-05,0.0001,1.5e-11,0.000801
5400,1.043e-07,1.043e-08,1.582e-09,1.5366399999999998e-09,3.69664e-09,7.2361e-10,3.92e-05,6.08e-05,2.69e-05,0.00358,0.00566,2.02e-05,0.0001,1.61e-11,0.000801
5410,1.042e-07,1.042e-08,1.58e-09,1.5366399999999998e-09,3.69664e-09,7.29e-10,3.92e-05,6.08e-05,2.7e-05,0.00357,0.00622,2.22e-05,0.0001,1.59e-11,0.0008
5420,1.041e-07,1.041e-08,1.577e-09,1.5288100000000002e-09,3.68449e-09,7.2361e-10,3.91e-05,6.07e-05,2.69e-05,0.00357,0.00565,2.01e-05,0.0001,1.76e-11,0.0008
5430,1.041e-07,1.04e-08,1.574e-09,1.5288100000000002e-09,3.68449e-09,7.182400000000001e-10,3.91e-05,6.07e-05,2.68e-05,0.00357,0.00621,2.21e-05,0.0001,1.64e-11,0.0008
5440,1.04e-07,1.039e-08,1.572e-09,1.5288100000000002e-09,3.6723600000000003e-09,7.182400000000001e-10,3.91e-05,6.06e-05,2.68e-05,0.00356,0.0062,2.2e-05,0.0001,1.91e-11,0.0008
5450,1.039e-07,1.038e-08,1.576e-09,1.5288100000000002e-09,3.6723600000000003e-09,7.3984e-10,3.91e-05,6.06e-05,2.72e-05,0.00356,0.00619,2.2e-05,0.0001,1.36e-11,0.0008
5460,1.038e-07,1.038e-08,1.57e-09,1.5288100000000002e-09,3.66025e-09,7.2361e-10,3.91e-05,6.05e-05,2.69e-05,0.00355,0.00619,2.19e-05,0.0001,1.75e-11,0.000799
5470,1.037e-07,1.037e-08,1.566e-09,1.521e-09,3.66025e-09,7.2361e-10,3.9e-05,6.05e-05,2.69e-05,0.00354,0.00562,1.99e-05,0.0001,1.59e-11,0.000799
5480,1.036e-07,1.036e-08,1.567e-09,1.521e-09,3.66025e-09,7.2361e-10,3.9e-05,6.05e-05,2.69e-05,0.00353,0.00617,2.18e-05,0.0001,1.68e-11,0.000799
5490,1.035e-07,1.035e-08,1.564e-09,1.521e-09,3.6481599999999995e-09,7.182400000000001e-10,3.9e-05,6.04e-05,2.68e-05,0.00353,0.00617,2.18e-05,0.0001,2.09e-11,0.000799
5500,1.035e-07,1.034e-08,1.562e-09,1.5132099999999998e-09,3.6481599999999995e-09,7.2361e-10,3.89e-05,6.04e-05,2.69e-05,0.00354,0.0056,1.98e-05,0.0001,1.68e-11,0.000798
5510,1.033e-07,1.033e-08,1.558e-09,1.5132099999999998e-09,3.6360900000000004e-09,7.2361e-10,3.89e-05,6.03e-05,2.69e-05,0.00352,0.00559,1.97e-05,0.0001,2.12e-11,0.000798
5520,1.033e-07,1.032e-08,1.558e-09,1.5132099999999998e-09,3.6360900000000004e-09,7.2361e-10,3.89e-05,6.03e-05,2.69e-05,0.00351,0.00559,1.96e-05,0.0001,2.16e-11,0.000798
5530,1.031e-07,1.032e-08,1.555e-09,1.5132099999999998e-09,3.62404e-09,7.128899999999999e-10,3.89e-05,6.02e-05,2.67e-05,0.00352,0.00614,2.16e-05,0.0001,2.04e-11,0.000798
5540,1.031e-07,1.031e-08,1.553e-09,1.5054400000000001e-09,3.62404e-09,7.128899999999999e-10,3.88e-05,6.02e-05,2.67e-05,0.00351,0.00613,2.15e-05,0.0001,2.3e-11,0.000798
5550,1.03e-07,1.03e-08,1.553e-09,1.5054400000000001e-09,3.61201e-09,7.182400000000001e-10,3.88e-05,6.01e-05,2.68e-05,0.00351,0.00613,2.15e-05,0.0001,2.04e-11,0.000797
5560,1.029e-07,1.029e-08,1.554e-09,1.5132099999999998e-09,3.61201e-09,7.2361e-10,3.89e-05,6.01e-05,2.69e-05,0.0035,0.00612,2.14e-05,0.0001,2.34e-11,0.000797
5570,1.029e-07,1.028e-08,1.545e-09,1.5054400000000001e-09,3.61201e-09,7.0225e-10,3.88e-05,6.01e-05,2.65e-05,0.0035,0.00556,1.94e-05,0.0001,2.28e-11,0.000797
5580,1.027e-07,1.027e-08,1.544e-09,1.5054400000000001e-09,3.6000000000000004e-09,7.0756e-10,3.88e-05,6e-05,2.66e-05,0.00349,0.00555,1.94e-05,0.0001,2.15e-11,0.000797
5590,1.027e-07,1.026e-08,1.543e-09,1.4976899999999998e-09,3.6000000000000004e-09,7.0756e-10,3.87e-05,6e-05,2.66e-05,0.00349,0.00555,1.94e-05,0.0001,2e-11,0.000797
5600,1.026e-07,1.026e-08,1.542e-09,1.4976899999999998e-09,3.58801e-09,7.182400000000001e-10,3.87e-05,5.99e-05,2.68e-05,0.00348,0.00554,1.93e-05,0.0001,2.11e-11,0.000796
5610,1.025e-07,1.025e-08,1.54e-09,1.4976899999999998e-09,3.58801e-09,7.128899999999999e-10,3.87e-05,5.99e-05,2.67e-05,0.00348,0.00554,1.93e-05,0.0001,2.44e-11,0.000796
5620,1.024e-07,1.024e-08,1.537e-09,1.4976899999999998e-09,3.5760399999999996e-09,7.0225e-10,3.87e-05,5.98e-05,2.65e-05,0.00348,0.00553,1.92e-05,0.0001,2e-11,0.000796
5630,1.023e-07,1.023e-08,1.535e-09,1.4899600000000003e-09,3.5760399999999996e-09,7.0756e-10,3.86e-05,5.98e-05,2.66e-05,0.00347,0.00552,1.92e-05,0.0001,2.19e-11,0.000796
5640,1.022e-07,1.022e-08,1.536e-09,1.4899600000000003e-09,3.5760399999999996e-09,7.128899999999999e-10,3.86e-05,5.98e-05,2.67e-05,0.00347,0.00552,1.91e-05,0.0001,1.92e-11,0.000796
5650,1.022e-07,1.021e-08,1.532e-09,1.4899600000000003e-09,3.5640900000000003e-09,6.9696e-10,3.86e-05,5.97e-05,2.64e-05,0.00346,0.00606,2.1e-05,0.0001,2.18e-11,0.000795
5660,1.021e-07,1.021e-08,1.53e-09,1.4899600000000003e-09,3.5640900000000003e-09,6.9696e-10,3.86e-05,5.97e-05,2.64e-05,0.00346,0.00606,2.1e-05,0.0001,2.25e-11,0.000795
5670,1.02e-07,1.02e-08,1.529e-09,1.4822500000000001e-09,3.55216e-09,7.0756e-10,3.85e-05,5.96e-05,2.66e-05,0.00345,0.00605,2.09e-05,0.0001,2.05e-11,0.000795
5680,1.019e-07,1.019e-08,1.526e-09,1.4822500000000001e-09,3.55216e-09,6.9696e-10,3.85e-05,5.96e-05,2.64e-05,0.00345,0.00605,2.09e-05,0.0001,2.57e-11,0.000795
5690,1.018e-07,1.018e-08,1.527e-09,1.4822500000000001e-09,3.5402500000000005e-09,7.0756e-10,3.85e-05,5.95e-05,2.66e-05,0.00345,0.00604,2.08e-05,0.0001,2.66e-11,0.000795
5700,1.017e-07,1.017e-08,1.524e-09,1.4822500000000001e-09,3.5402500000000005e-09,6.9696e-10,3.85e-05,5.95e-05,2.64e-05,0.00344,0.00603,2.07e-05,0.0001,2.54e-11,0.000794
5710,1.017e-07,1.016e-08,1.52e-09,1.4822500000000001e-09,3.5402500000000005e-09,6.9696e-10,3.85e-05,5.95e-05,2.64e-05,0.00344,0.00603,2.07e-05,0.0001,1.82e-11,0.000794
5720,1.016e-07,1.015e-08,1.518e-09,1.47456e-09,3.52836e-09,7.0225e-10,3.84e-05,5.94e-05,2.65e-05,0.00344,0.00602,2.07e-05,0.0001,3.06e-11,0.000794
5730,1.015e-07,1.015e-08,1.513e-09,1.47456e-09,3.52836e-09,6.8644e-10,3.84e-05,5.94e-05,2.62e-05,0.00343,0.00602,2.06e-05,0.0001,1.79e-11,0.000794
5740,1.014e-07,1.014e-08,1.514e-09,1.47456e-09,3.5164899999999997e-09,6.916899999999999e-10,3.84e-05,5.93e-05,2.63e-05,0.00342,0.00601,2.06e-05,0.0001,2.32e-11,0.000794
5750,1.013e-07,1.013e-08,1.512e-09,1.47456e-09,3.5164899999999997e-09,6.916899999999999e-10,3.84e-05,5.93e-05,2.63e-05,0.00342,0.006,2.05e-05,0.0001,2.34e-11,0.000793
5760,1.012e-07,1.012e-08,1.509e-09,1.4668900000000003e-09,3.5164899999999997e-09,6.8644e-10,3.83e-05,5.93e-05,2.62e-05,0.00341,0.00545,1.86e-05,0.0001,2.47e-11,0.000793
5770,1.011e-07,1.011e-08,1.51e-09,1.4668900000000003e-09,3.5046400000000004e-09,6.916899999999999e-10,3.83e-05,5.92e-05,2.63e-05,0.00342,0.00545,1.86e-05,0.0001,2.26e-11,0.000793
5780,1.011e-07,1.01e-08,1.508e-09,1.4668900000000003e-09,3.5046400000000004e-09,6.916899999999999e-10,3.83e-05,5.92e-05,2.63e-05,0.00341,0.00598,2.04e-05,0.0001,2.76e-11,0.000793
5790,1.01e-07,1.01e-08,1.504e-09,1.4668900000000003e-09,3.49281e-09,6.8644e-10,3.83e-05,5.91e-05,2.62e-05,0.00341,0.00544,1.85e-05,0.0001,2.18e-11,0.000793
5800,1.009e-07,1.009e-08,1.503e-09,1.4668900000000003e-09,3.49281e-09,6.8644e-10,3.83e-05,5.91e-05,2.62e-05,0.00339,0.00597,2.02e-05,0.0001,2.98e-11,0.000793
5810,1.008e-07,1.008e-08,1.502e-09,1.45924e-09,3.49281e-09,6.916899999999999e-10,3.82e-05,5.91e-05,2.63e-05,0.0034,0.00597,2.03e-05,0.0001,3.15e-11,0.000792
5820,1.007e-07,1.007e-08,1.5e-09,1.45924e-09,3.481e-09,6.916899999999999e-10,3.82e-05,5.9e-05,2.63e-05,0.00339,0.00596,2.02e-05,0.0001,2.27e-11,0.000792
5830,1.007e-07,1.006e-08,1.499e-09,1.45924e-09,3.481e-09,6.916899999999999e-10,3.82e-05,5.9e-05,2.63e-05,0.00338,0.00596,2.01e-05,0.0001,2.1e-11,0.000792
5840,1.006e-07,1.006e-08,1.495e-09,1.45924e-09,3.4692100000000003e-09,6.812100000000001e-10,3.82e-05,5.89e-05,2.61e-05,0.00338,0.00595,2.01e-05,0.0001,2.34e-11,0.000792
5850,1.005e-07,1.005e-08,1.497e-09,1.45924e-09,3.4692100000000003e-09,6.9696e-10,3.82e-05,5.89e-05,2.64e-05,0.00338,0.00594,2.01e-05,0.0001,1.9e-11,0.000792
5860,1.004e-07,1.004e-08,1.491e-09,1.45161e-09,3.45744e-09,6.812100000000001e-10,3.81e-05,5.88e-05,2.61e-05,0.00337,0.0054,1.82e-05,0.0001,2.3e-11,0.000791
5870,1.003e-07,1.003e-08,1.489e-09,1.45161e-09,3.45744e-09,6.759999999999999e-10,3.81e-05,5.88e-05,2.6e-05,0.00337,0.00539,1.82e-05,0.0001,2.72e-11,0.000791
5880,1.002e-07,1.002e-08,1.488e-09,1.45161e-09,3.45744e-09,6.759999999999999e-10,3.81e-05,5.88e-05,2.6e-05,0.00336,0.00593,1.99e-05,0.0001,1.92e-11,0.000791
5890,1.001e-07,1.001e-08,1.486e-09,1.45161e-09,3.4456899999999995e-09,6.759999999999999e-10,3.81e-05,5.87e-05,2.6e-05,0.00336,0.00592,1.99e-05,0.0001,1.96e-11,0.000791
5900,1.001e-07,1.001e-08,1.485e-09,1.4440000000000002e-09,3.4456899999999995e-09,6.812100000000001e-10,3.8e-05,5.87e-05,2.61e-05,0.00335,0.00591,1.98e-05,0.0001,2.43e-11,0.000791
5910,9.999e-08,9.998e-09,1.484e-09,1.4440000000000002e-09,3.43396e-09,6.812100000000001e-10,3.8e-05,5.86e-05,2.61e-05,0.00335,0.00591,1.98e-05,0.0001,2.14e-11,0.00079
5920,9.989e-08,9.99e-09,1.481e-09,1.4440000000000002e-09,3.43396e-09,6.812100000000001e-10,3.8e-05,5.86e-05,2.61e-05,0.00334,0.00537,1.79e-05,0.0001,2.25e-11,0.00079
5930,9.981e-08,9.982e-09,1.479e-09,1.4440000000000002e-09,3.43396e-09,6.7081e-10,3.8e-05,5.86e-05,2.59e-05,0.00334,0.0059,1.97e-05,0.0001,1.76e-11,0.00079
5940,9.977e-08,9.974e-09,1.476e-09,1.43641e-09,3.42225e-09,6.7081e-10,3.79e-05,5.85e-05,2.59e-05,0.00334,0.00536,1.79e-05,0.0001,1.7e-11,0.00079
5950,9.962e-08,9.965e-09,1.476e-09,1.43641e-09,3.42225e-09,6.759999999999999e-10,3.79e-05,5.85e-05,2.6e-05,0.00333,0.00589,1.96e-05,0.0001,1.74e-11,0.00079
5960,9.961e-08,9.957e-09,1.473e-09,1.43641e-09,3.4105600000000003e-09,6.7081e-10,3.79e-05,5.84e-05,2.59e-05,0.00333,0.00588,1.96e-05,0.0001,1.77e-11,0.000789
5970,9.951e-08,9.949e-09,1.472e-09,1.43641e-09,3.4105600000000003e-09,6.759999999999999e-10,3.79e-05,5.84e-05,2.6e-05,0.00332,0.00587,1.95e-05,0.0001,2.13e-11,0.000789
5980,9.944e-08,9.941e-09,1.471e-09,1.4288399999999998e-09,3.4105600000000003e-09,6.812100000000001e-10,3.78e-05,5.84e-05,2.61e-05,0.00333,0.00533,1.77e-05,0.0001,1.72e-11,0.000789
5990,9.932e-08,9.932e-09,1.467e-09,1.4288399999999998e-09,3.39889e-09,6.6564e-10,3.78e-05,5.83e-05,2.58e-05,0.00332,0.00586,1.95e-05,0.0001,1.94e-11,0.000789
6000,9.923e-08,9.925e-09,1.468e-09,1.4288399999999998e-09,3.39889e-09,6.759999999999999e-10,3.78e-05,5.83e-05,2.6e-05,0.00332,0.00532,1.77e-05,0.0001,2.01e-11,0.000789
6010,9.92e-08,9.917e-09,1.464e-09,1.4288399999999998e-09,3.39889e-09,6.7081e-10,3.78e-05,5.83e-05,2.59e-05,0.00331,0.00585,1.94e-05,0.0001,2.23e-11,0.000788
6020,9.912e-08,9.91e-09,1.461e-09,1.4212900000000002e-09,3.38724e-09,6.604900000000001e-10,3.77e-05,5.82e-05,2.57e-05,0.00331,0.00585,1.93e-05,0.0001,1.35e-11,0.000788
6030,9.904e-08,9.903e-09,1.462e-09,1.4212900000000002e-09,3.38724e-09,6.759999999999999e-10,3.77e-05,5.82e-05,2.6e-05,0.00331,0.00531,1.76e-05,0.0001,1.6e-11,0.000788
6040,9.893e-08,9.895e-09,1.459e-09,1.4212900000000002e-09,3.3756100000000005e-09,6.6564e-10,3.77e-05,5.81e-05,2.58e-05,0.0033,0.00583,1.93e-05,0.0001,1.73e-11,0.000788
6050,9.89e-08,9.887e-09,1.458e-09,1.4212900000000002e-09,3.3756100000000005e-09,6.604900000000001e-10,3.77e-05,5.81e-05,2.57e-05,0.00329,0.00583,1.92e-05,0.0001,1.62e-11,0.000788
6060,9.879e-08,9.88e-09,1.455e-09,1.4212900000000002e-09,3.3756100000000005e-09,6.6564e-10,3.77e-05,5.81e-05,2.58e-05,0.00329,0.00529,1.74e-05,0.0001,2.09e-11,0.000788
6070,9.872e-08,9.873e-09,1.453e-09,1.4137599999999999e-09,3.364e-09,6.553599999999999e-10,3.76e-05,5.8e-05,2.56e-05,0.00328,0.00582,1.91e-05,0.0001,2.06e-11,0.000787
6080,9.869e-08,9.865e-09,1.454e-09,1.4137599999999999e-09,3.364e-09,6.6564e-10,3.76e-05,5.8e-05,2.58e-05,0.00328,0.00581,1.91e-05,0.0001,1.66e-11,0.000787
6090,9.858e-08,9.857e-09,1.453e-09,1.4137599999999999e-09,3.364e-09,6.7081e-10,3.76e-05,5.8e-05,2.59e-05,0.00328,0.00528,1.73e-05,0.0001,1.49e-11,0.000787
6100,9.848e-08,9.849e-09,1.449e-09,1.4137599999999999e-09,3.3524099999999996e-09,6.604900000000001e-10,3.76e-05,5.79e-05,2.57e-05,0.00328,0.0058,1.9e-05,0.0001,1.47e-11,0.000787
6110,9.843e-08,9.842e-09,1.445e-09,1.4062499999999998e-09,3.3524099999999996e-09,6.553599999999999e-10,3.75e-05,5.79e-05,2.56e-05,0.00327,0.0058,1.89e-05,0.0001,1.72e-11,0.000787
6120,9.836e-08,9.835e-09,1.444e-09,1.4062499999999998e-09,3.3408400000000002e-09,6.553599999999999e-10,3.75e-05,5.78e-05,2.56e-05,0.00327,0.00579,1.89e-05,0.0001,1.53e-11,0.000786
6130,9.823e-08,9.827e-09,1.444e-09,1.4062499999999998e-09,3.3408400000000002e-09,6.553599999999999e-10,3.75e-05,5.78e-05,2.56e-05,0.00326,0.00578,1.89e-05,0.0001,1.99e-11,0.000786
6140,9.819e-08,9.819e-09,1.443e-09,1.4062499999999998e-09,3.3408400000000002e-09,6.553599999999999e-10,3.75e-05,5.78e-05,2.56e-05,0.00326,0.00578,1.88e-05,0.0001,1.88e-11,0.000786
6150,9.809e-08,9.812e-09,1.441e-09,1.4062499999999998e-09,3.3292899999999998e-09,6.604900000000001e-10,3.75e-05,5.77e-05,2.57e-05,0.00325,0.00577,1.88e-05,0.0001,1.55e-11,0.000786
6160,9.801e-08,9.804e-09,1.441e-09,1.4062499999999998e-09,3.3292899999999998e-09,6.604900000000001e-10,3.75e-05,5.77e-05,2.57e-05,0.00325,0.00524,1.71e-05,0.0001,1.3e-11,0.000786
6170,9.802e-08,9.797e-09,1.437e-09,1.39876e-09,3.3292899999999998e-09,6.5025e-10,3.74e-05,5.77e-05,2.55e-05,0.00324,0.00576,1.87e-05,0.0001,1.98e-11,0.000786
6180,9.79e-08,9.789e-09,1.435e-09,1.39876e-09,3.3177599999999995e-09,6.5025e-10,3.74e-05,5.76e-05,2.55e-05,0.00324,0.00633,2.05e-05,0.0001,1.7e-11,0.000785
6190,9.784e-08,9.781e-09,1.434e-09,1.39876e-09,3.3177599999999995e-09,6.5025e-10,3.74e-05,5.76e-05,2.55e-05,0.00324,0.00575,1.86e-05,0.0001,1.3e-11,0.000785
6200,9.771e-08,9.774e-09,1.433e-09,1.39876e-09,3.3062500000000002e-09,6.5025e-10,3.74e-05,5.75e-05,2.55e-05,0.00323,0.00575,1.86e-05,0.0001,1.4e-11,0.000785
6210,9.768e-08,9.766e-09,1.432e-09,1.39876e-09,3.3062500000000002e-09,6.5025e-10,3.74e-05,5.75e-05,2.55e-05,0.00324,0.00574,1.86e-05,0.0001,1.75e-11,0.000785
6220,9.757e-08,9.759e-09,1.43e-09,1.3912899999999999e-09,3.3062500000000002e-09,6.553599999999999e-10,3.73e-05,5.75e-05,2.56e-05,0.00323,0.00574,1.85e-05,0.0001,1.91e-11,0.000785
6230,9.76e-08,9.752e-09,1.427e-09,1.3912899999999999e-09,3.29476e-09,6.451600000000001e-10,3.73e-05,5.74e-05,2.54e-05,0.00322,0.00573,1.85e-05,0.0001,2.31e-11,0.000784
6240,9.746e-08,9.744e-09,1.428e-09,1.3912899999999999e-09,3.29476e-09,6.553599999999999e-10,3.73e-05,5.74e-05,2.56e-05,0.00322,0.00572,1.84e-05,0.0001,1.64e-11,0.000784
6250,9.74e-08,9.736e-09,1.424e-09,1.3912899999999999e-09,3.29476e-09,6.5025e-10,3.73e-05,5.74e-05,2.55e-05,0.00322,0.0052,1.67e-05,0.0001,1.89e-11,0.000784
6260,9.727e-08,9.729e-09,1.42e-09,1.3838400000000003e-09,3.2832899999999997e-09,6.400899999999999e-10,3.72e-05,5.73e-05,2.53e-05,0.00321,0.00571,1.84e-05,0.0001,1.76e-11,0.000784
6270,9.725e-08,9.721e-09,1.421e-09,1.3838400000000003e-09,3.2832899999999997e-09,6.451600000000001e-10,3.72e-05,5.73e-05,2.54e-05,0.00321,0.00571,1.83e-05,0.0001,1.99e-11,0.000784
6280,9.711e-08,9.713e-09,1.42e-09,1.3838400000000003e-09,3.2832899999999997e-09,6.451600000000001e-10,3.72e-05,5.73e-05,2.54e-05,0.00321,0.0057,1.83e-05,0.0001,1.38e-11,0.000784
6290,9.703e-08,9.706e-09,1.415e-09,1.3838400000000003e-09,3.27184e-09,6.3001e-10,3.72e-05,5.72e-05,2.51e-05,0.0032,0.0057,1.82e-05,0.0001,1.22e-11,0.000783
6300,9.695e-08,9.698e-09,1.417e-09,1.3838400000000003e-09,3.27184e-09,6.451600000000001e-10,3.72e-05,5.72e-05,2.54e-05,0.0032,0.00569,1.82e-05,0.0001,1.53e-11,0.000783
6310,9.685e-08,9.69e-09,1.413e-09,1.37641e-09,3.27184e-09,6.3504e-10,3.71e-05,5.72e-05,2.52e-05,0.0032,0.00569,1.82e-05,0.0001,1.76e-11,0.000783
6320,9.682e-08,9.683e-09,1.413e-09,1.37641e-09,3.26041e-09,6.400899999999999e-10,3.71e-05,5.71e-05,2.53e-05,0.00319,0.00568,1.81e-05,0.0001,1.4e-11,0.000783
6330,9.674e-08,9.676e-09,1.412e-09,1.37641e-09,3.26041e-09,6.451600000000001e-10,3.71e-05,5.71e-05,2.54e-05,0.00319,0.00568,1.81e-05,0.0001,1.82e-11,0.000783
6340,9.665e-08,9.669e-09,1.408e-09,1.37641e-09,3.2490000000000003e-09,6.3504e-10,3.71e-05,5.7e-05,2.52e-05,0.00319,0.00567,1.81e-05,0.0001,1.66e-11,0.000782
6350,9.661e-08,9.662e-09,1.408e-09,1.37641e-09,3.2490000000000003e-09,6.400899999999999e-10,3.71e-05,5.7e-05,2.53e-05,0.00318,0.00567,1.8e-05,0.0001,1.26e-11,0.000782
6360,9.655e-08,9.654e-09,1.407e-09,1.37641e-09,3.2490000000000003e-09,6.3504e-10,3.71e-05,5.7e-05,2.52e-05,0.00317,0.00566,1.8e-05,0.0001,1.59e-11,0.000782
6370,9.647e-08,9.646e-09,1.404e-09,1.369e-09,3.23761e-09,6.3504e-10,3.7e-05,5.69e-05,2.52e-05,0.00317,0.00566,1.79e-05,0.0001,1.69e-11,0.000782
6380,9.638e-08,9.639e-09,1.403e-09,1.369e-09,3.23761e-09,6.3504e-10,3.7e-05,5.69e-05,2.52e-05,0.00316,0.00565,1.79e-05,0.0001,2.01e-11,0.000782
6390,9.626e-08,9.632e-09,1.401e-09,1.369e-09,3.23761e-09,6.3001e-10,3.7e-05,5.69e-05,2.51e-05,0.00316,0.00565,1.79e-05,0.0001,1.39e-11,0.000782
6400,9.627e-08,9.624e-09,1.399e-09,1.369e-09,3.22624e-09,6.3001e-10,3.7e-05,5.68e-05,2.51e-05,0.00316,0.00564,1.78e-05,0.0001,2.01e-11,0.000781
6410,9.62e-08,9.616e-09,1.399e-09,1.369e-09,3.22624e-09,6.3001e-10,3.7e-05,5.68e-05,2.51e-05,0.00316,0.00564,1.78e-05,0.0001,1.82e-11,0.000781
