iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source,alpha,tau,lam,mu,kkt_res,d_inf,d_l2
8400,nan,4.404e-05,nan,4.404e-05,PDE_obj_MSE,0.126,0.4576036,0.0001,nan,0.00011,0.00142,0.00603
8410,nan,4.402e-05,nan,4.402e-05,PDE_obj_MSE,0.223,0.4576036,0.0001,nan,0.00011,0.00109,0.00465
8420,nan,4.401e-05,nan,4.401e-05,PDE_obj_MSE,0.932,0.4576036,0.0001,nan,0.0001,0.000174,0.000949
8430,nan,4.441e-05,nan,4.441e-05,PDE_obj_MSE,0.931,0.4576036,0.0001,nan,0.0001,0.000407,0.00196
8440,nan,4.384e-05,nan,4.384e-05,PDE_obj_MSE,0.245,0.4576036,0.0001,nan,0.00011,0.00109,0.00446
8450,nan,4.396e-05,nan,4.396e-05,PDE_obj_MSE,0.434,0.4576036,0.0001,nan,0.0001,0.000862,0.00375
8460,nan,4.437e-05,nan,4.437e-05,PDE_obj_MSE,0.929,0.4576036,0.0001,nan,0.0001,0.000442,0.00192
8470,nan,4.403e-05,nan,4.403e-05,PDE_obj_MSE,0.697,0.4576036,0.0001,nan,0.0001,0.000474,0.00249
8480,nan,4.369e-05,nan,4.369e-05,PDE_obj_MSE,0.269,0.4576036,0.0001,nan,0.0001,0.000981,0.00399
8490,nan,4.404e-05,nan,4.404e-05,PDE_obj_MSE,0.927,0.4576036,0.0001,nan,0.0001,0.000442,0.00196
8500,nan,4.369e-05,nan,4.369e-05,PDE_obj_MSE,0.926,0.4576036,0.0001,nan,0.0001,0.000259,0.0012
8510,nan,4.354e-05,nan,4.354e-05,PDE_obj_MSE,0.926,0.4576036,0.0001,nan,0.0001,0.00026,0.00127
8520,nan,4.38e-05,nan,4.38e-05,PDE_obj_MSE,0.574,0.4576036,0.0001,nan,0.0001,0.000567,0.00252
8530,nan,4.351e-05,nan,4.351e-05,PDE_obj_MSE,0.268,0.4576036,0.0001,nan,0.0001,0.00107,0.00465
8540,nan,4.353e-05,nan,4.353e-05,PDE_obj_MSE,0.0938,0.4576036,0.0001,nan,0.00011,0.0016,0.00692
8550,nan,4.344e-05,nan,4.344e-05,PDE_obj_MSE,0.324,0.4576036,0.0001,nan,0.0001,0.000759,0.00339
8560,nan,4.368e-05,nan,4.368e-05,PDE_obj_MSE,0.693,0.4576036,0.0001,nan,0.0001,0.000585,0.00266
8570,nan,4.326e-05,nan,4.326e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.0001,0.000149,0.00104
8580,nan,4.375e-05,nan,4.375e-05,PDE_obj_MSE,0.921,0.4576036,0.0001,nan,0.0001,0.000444,0.00197
8590,nan,4.338e-05,nan,4.338e-05,PDE_obj_MSE,0.921,0.4576036,0.0001,nan,0.0001,0.000404,0.002
8600,nan,4.371e-05,nan,4.371e-05,PDE_obj_MSE,0.628,0.4576036,0.0001,nan,0.0001,0.000641,0.00282
8610,nan,4.31e-05,nan,4.31e-05,PDE_obj_MSE,0.242,0.4576036,0.0001,nan,0.0001,0.00097,0.00418
8620,nan,4.322e-05,nan,4.322e-05,PDE_obj_MSE,0.354,0.4576036,0.0001,nan,0.0001,0.000837,0.00322
8630,nan,4.342e-05,nan,4.342e-05,PDE_obj_MSE,0.759,0.4576036,0.0001,nan,0.0001,0.000455,0.00229
8640,nan,4.312e-05,nan,4.312e-05,PDE_obj_MSE,0.0847,0.4576036,0.0001,nan,0.0001,0.00149,0.00651
8650,nan,4.298e-05,nan,4.298e-05,PDE_obj_MSE,0.136,0.4576036,0.0001,nan,0.0001,0.00132,0.00577
8660,nan,4.305e-05,nan,4.305e-05,PDE_obj_MSE,0.0846,0.4576036,0.0001,nan,0.00011,0.00205,0.00828
8670,nan,4.297e-05,nan,4.297e-05,PDE_obj_MSE,0.321,0.4576036,0.0001,nan,0.0001,0.000995,0.00451
8680,nan,4.311e-05,nan,4.311e-05,PDE_obj_MSE,0.915,0.4576036,0.0001,nan,0.0001,0.000396,0.00229
8690,nan,4.279e-05,nan,4.279e-05,PDE_obj_MSE,0.15,0.4576036,0.0001,nan,0.0001,0.00117,0.00525
8700,nan,4.317e-05,nan,4.317e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.0001,0.000403,0.00178
8710,nan,4.318e-05,nan,4.318e-05,PDE_obj_MSE,0.624,0.4576036,0.0001,nan,0.0001,0.000607,0.00283
8720,nan,4.322e-05,nan,4.322e-05,PDE_obj_MSE,0.686,0.4576036,0.0001,nan,0.0001,0.000679,0.00294
8730,nan,4.279e-05,nan,4.279e-05,PDE_obj_MSE,0.164,0.4576036,0.0001,nan,0.0001,0.00125,0.00547
8740,nan,4.27e-05,nan,4.27e-05,PDE_obj_MSE,0.218,0.4576036,0.0001,nan,0.0001,0.00113,0.00477
8750,nan,4.258e-05,nan,4.258e-05,PDE_obj_MSE,0.218,0.4576036,0.0001,nan,0.0001,0.0012,0.00496
8760,nan,4.259e-05,nan,4.259e-05,PDE_obj_MSE,0.24,0.4576036,0.0001,nan,0.0001,0.000945,0.00402
8770,nan,4.258e-05,nan,4.258e-05,PDE_obj_MSE,0.386,0.4576036,0.0001,nan,0.0001,0.000897,0.0037
8780,nan,4.252e-05,nan,4.252e-05,PDE_obj_MSE,0.198,0.4576036,0.0001,nan,0.0001,0.00117,0.00491
8790,nan,4.253e-05,nan,4.253e-05,PDE_obj_MSE,0.513,0.4576036,0.0001,nan,0.0001,0.000541,0.00262
8800,nan,4.302e-05,nan,4.302e-05,PDE_obj_MSE,0.999,0.4576036,0.0001,nan,0.0001,0.000519,0.00185
8810,nan,4.286e-05,nan,4.286e-05,PDE_obj_MSE,0.998,0.4576036,0.0001,nan,0.0001,0.000407,0.00169
8820,nan,4.26e-05,nan,4.26e-05,PDE_obj_MSE,0.563,0.4576036,0.0001,nan,0.0001,0.000675,0.00267
8830,nan,4.228e-05,nan,4.228e-05,PDE_obj_MSE,0.997,0.4576036,0.0001,nan,0.0001,0.000249,0.00144
8840,nan,4.224e-05,nan,4.224e-05,PDE_obj_MSE,0.996,0.4576036,0.0001,nan,0.0001,0.000138,0.000847
8850,nan,4.225e-05,nan,4.225e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.0001,0.00124,0.00541
8860,nan,4.219e-05,nan,4.219e-05,PDE_obj_MSE,0.216,0.4576036,0.0001,nan,0.0001,0.00102,0.00424
8870,nan,4.223e-05,nan,4.223e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.0001,0.00152,0.00663
8880,nan,4.21e-05,nan,4.21e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.0001,0.00159,0.00649
8890,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE,0.993,0.4576036,0.0001,nan,0.0001,0.000192,0.00111
8900,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE,0.178,0.4576036,0.0001,nan,0.0001,0.00109,0.00486
8910,nan,4.191e-05,nan,4.191e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.0001,0.00151,0.00623
8920,nan,4.218e-05,nan,4.218e-05,PDE_obj_MSE,0.677,0.4576036,0.0001,nan,0.0001,0.000478,0.00234
8930,nan,4.178e-05,nan,4.178e-05,PDE_obj_MSE,0.162,0.4576036,0.0001,nan,0.0001,0.00144,0.00588
8940,nan,4.223e-05,nan,4.223e-05,PDE_obj_MSE,0.676,0.4576036,0.0001,nan,0.0001,0.000622,0.00301
8950,nan,4.181e-05,nan,4.181e-05,PDE_obj_MSE,0.196,0.4576036,0.0001,nan,0.0001,0.00105,0.00443
8960,nan,4.171e-05,nan,4.171e-05,PDE_obj_MSE,0.162,0.4576036,0.0001,nan,0.0001,0.00122,0.00508
8970,nan,4.186e-05,nan,4.186e-05,PDE_obj_MSE,0.1,0.4576036,0.0001,nan,0.0001,0.00176,0.00759
8980,nan,4.174e-05,nan,4.174e-05,PDE_obj_MSE,0.987,0.4576036,0.0001,nan,0.0001,0.000383,0.00141
8990,nan,4.162e-05,nan,4.162e-05,PDE_obj_MSE,0.46,0.4576036,0.0001,nan,0.0001,0.000631,0.00265
9000,nan,4.159e-05,nan,4.159e-05,PDE_obj_MSE,0.26,0.4576036,0.0001,nan,0.0001,0.000907,0.00414
9010,nan,4.152e-05,nan,4.152e-05,PDE_obj_MSE,0.259,0.4576036,0.0001,nan,0.0001,0.00112,0.00486
9020,nan,4.176e-05,nan,4.176e-05,PDE_obj_MSE,0.0826,0.4576036,0.0001,nan,0.0001,0.00224,0.00867
9030,nan,4.16e-05,nan,4.16e-05,PDE_obj_MSE,0.379,0.4576036,0.0001,nan,0.0001,0.00106,0.0042
9040,nan,4.164e-05,nan,4.164e-05,PDE_obj_MSE,0.894,0.4576036,0.0001,nan,0.0001,0.000515,0.00234
9050,nan,4.189e-05,nan,4.189e-05,PDE_obj_MSE,0.671,0.4576036,0.0001,nan,0.0001,0.000583,0.00255
9060,nan,4.155e-05,nan,4.155e-05,PDE_obj_MSE,0.61,0.4576036,0.0001,nan,0.0001,0.000587,0.0025
9070,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE,0.981,0.4576036,0.0001,nan,0.0001,0.000539,0.002
9080,nan,4.13e-05,nan,4.13e-05,PDE_obj_MSE,0.98,0.4576036,0.0001,nan,0.0001,0.000307,0.00172
9090,nan,4.152e-05,nan,4.152e-05,PDE_obj_MSE,0.415,0.4576036,0.0001,nan,0.0001,0.000929,0.00395
9100,nan,4.12e-05,nan,4.12e-05,PDE_obj_MSE,0.16,0.4576036,0.0001,nan,0.0001,0.00134,0.00587
9110,nan,4.128e-05,nan,4.128e-05,PDE_obj_MSE,0.502,0.4576036,0.0001,nan,0.0001,0.000675,0.00279
9120,nan,4.112e-05,nan,4.112e-05,PDE_obj_MSE,0.16,0.4576036,0.0001,nan,0.0001,0.00134,0.00569
9130,nan,4.15e-05,nan,4.15e-05,PDE_obj_MSE,0.977,0.4576036,0.0001,nan,0.0001,0.000349,0.0018
9140,nan,4.095e-05,nan,4.095e-05,PDE_obj_MSE,0.977,0.4576036,0.0001,nan,0.0001,0.000197,0.00117
9150,nan,4.099e-05,nan,4.099e-05,PDE_obj_MSE,0.193,0.4576036,0.0001,nan,0.0001,0.00114,0.00488
9160,nan,4.096e-05,nan,4.096e-05,PDE_obj_MSE,0.975,0.4576036,0.0001,nan,0.0001,0.000191,0.00112
9170,nan,4.095e-05,nan,4.095e-05,PDE_obj_MSE,0.159,0.4576036,0.0001,nan,0.0001,0.00139,0.00588
9180,nan,4.119e-05,nan,4.119e-05,PDE_obj_MSE,0.974,0.4576036,0.0001,nan,0.0001,0.000384,0.0018
9190,nan,4.115e-05,nan,4.115e-05,PDE_obj_MSE,0.973,0.4576036,0.0001,nan,0.0001,0.000361,0.00166
9200,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE,0.341,0.4576036,0.0001,nan,0.0001,0.000847,0.00363
9210,nan,4.084e-05,nan,4.084e-05,PDE_obj_MSE,0.31,0.4576036,0.0001,nan,0.0001,0.000885,0.00418
9220,nan,4.114e-05,nan,4.114e-05,PDE_obj_MSE,0.73,0.4576036,0.0001,nan,0.0001,0.000537,0.0023
9230,nan,4.096e-05,nan,4.096e-05,PDE_obj_MSE,0.971,0.4576036,0.0001,nan,0.0001,0.000421,0.00181
9240,nan,4.102e-05,nan,4.102e-05,PDE_obj_MSE,0.97,0.4576036,0.0001,nan,0.0001,0.000423,0.00193
9250,nan,4.06e-05,nan,4.06e-05,PDE_obj_MSE,0.232,0.4576036,0.0001,nan,0.0001,0.00115,0.00472
9260,nan,4.102e-05,nan,4.102e-05,PDE_obj_MSE,0.969,0.4576036,0.0001,nan,0.0001,0.000327,0.00152
9270,nan,4.084e-05,nan,4.084e-05,PDE_obj_MSE,0.969,0.4576036,0.0001,nan,0.0001,0.00036,0.00141
9280,nan,4.064e-05,nan,4.064e-05,PDE_obj_MSE,0.108,0.4576036,0.0001,nan,0.0001,0.00178,0.00754
9290,nan,4.038e-05,nan,4.038e-05,PDE_obj_MSE,0.191,0.4576036,0.0001,nan,0.0001,0.00104,0.00456
9300,nan,4.085e-05,nan,4.085e-05,PDE_obj_MSE,0.879,0.4576036,0.0001,nan,0.0001,0.000461,0.00212
9310,nan,4.085e-05,nan,4.085e-05,PDE_obj_MSE,0.966,0.4576036,0.0001,nan,0.0001,0.000562,0.0023
9320,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE,0.0503,0.4576036,0.0001,nan,0.0001,0.00244,0.00997
9330,nan,4.045e-05,nan,4.045e-05,PDE_obj_MSE,0.599,0.4576036,0.0001,nan,0.0001,0.000537,0.00245
9340,nan,4.07e-05,nan,4.07e-05,PDE_obj_MSE,0.599,0.4576036,0.0001,nan,0.0001,0.000692,0.00284
9350,nan,4.025e-05,nan,4.025e-05,PDE_obj_MSE,0.21,0.4576036,0.0001,nan,0.0001,0.00119,0.00522
9360,nan,4.069e-05,nan,4.069e-05,PDE_obj_MSE,0.598,0.4576036,0.0001,nan,0.0001,0.000651,0.00267
9370,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE,0.962,0.4576036,0.0001,nan,0.0001,0.000534,0.00232
9380,nan,4.015e-05,nan,4.015e-05,PDE_obj_MSE,0.19,0.4576036,0.0001,nan,0.0001,0.00126,0.00519
9390,nan,4.02e-05,nan,4.02e-05,PDE_obj_MSE,0.13,0.4576036,0.0001,nan,0.0001,0.00144,0.00629
9400,nan,4.024e-05,nan,4.024e-05,PDE_obj_MSE,0.961,0.4576036,0.0001,nan,0.0001,0.000147,0.000869
9410,nan,4.02e-05,nan,4.02e-05,PDE_obj_MSE,0.96,0.4576036,0.0001,nan,0.0001,0.000295,0.00159
9420,nan,4.007e-05,nan,4.007e-05,PDE_obj_MSE,0.13,0.4576036,0.0001,nan,0.0001,0.00123,0.00541
9430,nan,4.033e-05,nan,4.033e-05,PDE_obj_MSE,0.959,0.4576036,0.0001,nan,0.0001,0.000354,0.00175
9440,nan,3.994e-05,nan,3.994e-05,PDE_obj_MSE,0.305,0.4576036,0.0001,nan,0.0001,0.000726,0.00324
9450,nan,3.998e-05,nan,3.998e-05,PDE_obj_MSE,0.336,0.4576036,0.0001,nan,0.0001,0.000856,0.00362
9460,nan,3.987e-05,nan,3.987e-05,PDE_obj_MSE,0.957,0.4576036,0.0001,nan,0.0001,0.00048,0.00197
9470,nan,4.051e-05,nan,4.051e-05,PDE_obj_MSE,0.869,0.4576036,0.0001,nan,0.0001,0.000561,0.00238
9480,nan,3.996e-05,nan,3.996e-05,PDE_obj_MSE,0.335,0.4576036,0.0001,nan,0.0001,0.000873,0.00361
9490,nan,3.992e-05,nan,3.992e-05,PDE_obj_MSE,0.097,0.4576036,0.0001,nan,0.0001,0.00185,0.00797
9500,nan,3.986e-05,nan,3.986e-05,PDE_obj_MSE,0.405,0.4576036,0.0001,nan,0.0001,0.00064,0.00306
9510,nan,3.982e-05,nan,3.982e-05,PDE_obj_MSE,0.117,0.4576036,0.0001,nan,0.0001,0.00147,0.00601
9520,nan,4.029e-05,nan,4.029e-05,PDE_obj_MSE,0.953,0.4576036,0.0001,nan,0.0001,0.000446,0.00198
9530,nan,4.008e-05,nan,4.008e-05,PDE_obj_MSE,0.716,0.4576036,0.0001,nan,0.0001,0.000634,0.00264
9540,nan,3.979e-05,nan,3.979e-05,PDE_obj_MSE,0.489,0.4576036,0.0001,nan,0.0001,0.000723,0.00332
9550,nan,3.965e-05,nan,3.965e-05,PDE_obj_MSE,0.952,0.4576036,0.0001,nan,0.0001,0.000438,0.00147
9560,nan,3.952e-05,nan,3.952e-05,PDE_obj_MSE,0.188,0.4576036,0.0001,nan,0.0001,0.00119,0.00492
9570,nan,3.951e-05,nan,3.951e-05,PDE_obj_MSE,0.333,0.4576036,0.0001,nan,0.0001,0.000749,0.00326
9580,nan,3.949e-05,nan,3.949e-05,PDE_obj_MSE,0.128,0.4576036,0.0001,nan,0.0001,0.00158,0.00622
9590,nan,3.994e-05,nan,3.994e-05,PDE_obj_MSE,0.785,0.4576036,0.0001,nan,0.0001,0.000514,0.00232
9600,nan,3.997e-05,nan,3.997e-05,PDE_obj_MSE,0.949,0.4576036,0.0001,nan,9.9e-05,0.0004,0.00201
9610,nan,3.939e-05,nan,3.939e-05,PDE_obj_MSE,0.206,0.4576036,0.0001,nan,0.0001,0.000975,0.00419
9620,nan,3.935e-05,nan,3.935e-05,PDE_obj_MSE,0.274,0.4576036,0.0001,nan,0.0001,0.000951,0.00406
9630,nan,4.002e-05,nan,4.002e-05,PDE_obj_MSE,0.947,0.4576036,0.0001,nan,9.9e-05,0.000541,0.00221
9640,nan,3.926e-05,nan,3.926e-05,PDE_obj_MSE,0.946,0.4576036,0.0001,nan,9.9e-05,8.73e-05,0.000607
9650,nan,3.923e-05,nan,3.923e-05,PDE_obj_MSE,0.206,0.4576036,0.0001,nan,0.0001,0.000917,0.00405
9660,nan,3.916e-05,nan,3.916e-05,PDE_obj_MSE,0.945,0.4576036,0.0001,nan,9.9e-05,0.000205,0.00115
9670,nan,3.953e-05,nan,3.953e-05,PDE_obj_MSE,0.945,0.4576036,0.0001,nan,9.9e-05,0.000378,0.00154
9680,nan,3.926e-05,nan,3.926e-05,PDE_obj_MSE,0.0792,0.4576036,0.0001,nan,0.0001,0.00146,0.00636
9690,nan,3.908e-05,nan,3.908e-05,PDE_obj_MSE,0.226,0.4576036,0.0001,nan,0.0001,0.00103,0.0045
9700,nan,3.927e-05,nan,3.927e-05,PDE_obj_MSE,0.943,0.4576036,0.0001,nan,9.9e-05,0.000372,0.00156
9710,nan,3.932e-05,nan,3.932e-05,PDE_obj_MSE,0.942,0.4576036,0.0001,nan,9.9e-05,0.00038,0.0016
9720,nan,3.893e-05,nan,3.893e-05,PDE_obj_MSE,0.169,0.4576036,0.0001,nan,0.0001,0.00114,0.00478
9730,nan,3.894e-05,nan,3.894e-05,PDE_obj_MSE,0.363,0.4576036,0.0001,nan,9.9e-05,0.000777,0.00324
9740,nan,3.889e-05,nan,3.889e-05,PDE_obj_MSE,0.248,0.4576036,0.0001,nan,0.0001,0.000978,0.00431
9750,nan,3.955e-05,nan,3.955e-05,PDE_obj_MSE,0.94,0.4576036,0.0001,nan,9.9e-05,0.000454,0.00188
9760,nan,3.886e-05,nan,3.886e-05,PDE_obj_MSE,0.127,0.4576036,0.0001,nan,0.0001,0.00157,0.00627
9770,nan,3.921e-05,nan,3.921e-05,PDE_obj_MSE,0.939,0.4576036,0.0001,nan,9.9e-05,0.000498,0.00192
9780,nan,3.903e-05,nan,3.903e-05,PDE_obj_MSE,0.705,0.4576036,0.0001,nan,9.9e-05,0.000538,0.00274
9790,nan,3.881e-05,nan,3.881e-05,PDE_obj_MSE,0.115,0.4576036,0.0001,nan,9.9e-05,0.00139,0.00553
9800,nan,3.868e-05,nan,3.868e-05,PDE_obj_MSE,0.247,0.4576036,0.0001,nan,9.9e-05,0.000983,0.00467
9810,nan,3.888e-05,nan,3.888e-05,PDE_obj_MSE,0.437,0.4576036,0.0001,nan,9.9e-05,0.0007,0.00331
9820,nan,3.861e-05,nan,3.861e-05,PDE_obj_MSE,0.224,0.4576036,0.0001,nan,9.9e-05,0.000834,0.00366
9830,nan,3.857e-05,nan,3.857e-05,PDE_obj_MSE,0.936,0.4576036,0.0001,nan,9.9e-05,0.000135,0.000928
9840,nan,3.877e-05,nan,3.877e-05,PDE_obj_MSE,0.436,0.4576036,0.0001,nan,9.9e-05,0.000757,0.00319
9850,nan,3.875e-05,nan,3.875e-05,PDE_obj_MSE,0.0648,0.4576036,0.0001,nan,0.0001,0.00193,0.00805
9860,nan,3.907e-05,nan,3.907e-05,PDE_obj_MSE,0.934,0.4576036,0.0001,nan,9.9e-05,0.000495,0.00208
9870,nan,3.848e-05,nan,3.848e-05,PDE_obj_MSE,0.933,0.4576036,0.0001,nan,9.8e-05,0.000116,0.000871
9880,nan,3.848e-05,nan,3.848e-05,PDE_obj_MSE,0.933,0.4576036,0.0001,nan,9.9e-05,0.000325,0.0015
9890,nan,3.845e-05,nan,3.845e-05,PDE_obj_MSE,0.168,0.4576036,0.0001,nan,9.9e-05,0.00115,0.00506
9900,nan,3.838e-05,nan,3.838e-05,PDE_obj_MSE,0.27,0.4576036,0.0001,nan,9.9e-05,0.00093,0.004
9910,nan,3.862e-05,nan,3.862e-05,PDE_obj_MSE,0.931,0.4576036,0.0001,nan,9.8e-05,0.00023,0.00118
9920,nan,3.856e-05,nan,3.856e-05,PDE_obj_MSE,0.931,0.4576036,0.0001,nan,9.8e-05,0.000253,0.00151
9930,nan,3.833e-05,nan,3.833e-05,PDE_obj_MSE,0.167,0.4576036,0.0001,nan,9.9e-05,0.00136,0.00568
9940,nan,3.84e-05,nan,3.84e-05,PDE_obj_MSE,0.104,0.4576036,0.0001,nan,9.9e-05,0.00124,0.00557
9950,nan,3.842e-05,nan,3.842e-05,PDE_obj_MSE,0.477,0.4576036,0.0001,nan,9.8e-05,0.000824,0.00347
9960,nan,3.817e-05,nan,3.817e-05,PDE_obj_MSE,0.202,0.4576036,0.0001,nan,9.9e-05,0.000971,0.00419
9970,nan,3.838e-05,nan,3.838e-05,PDE_obj_MSE,0.0708,0.4576036,0.0001,nan,0.0001,0.00181,0.00748
9980,nan,3.851e-05,nan,3.851e-05,PDE_obj_MSE,0.927,0.4576036,0.0001,nan,9.8e-05,0.00035,0.00168
9990,nan,3.814e-05,nan,3.814e-05,PDE_obj_MSE,0.295,0.4576036,0.0001,nan,9.8e-05,0.000882,0.00382
10000,nan,3.812e-05,nan,3.812e-05,PDE_obj_MSE,0.138,0.4576036,0.0001,nan,9.9e-05,0.0014,0.00589
