iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,pde_rms,bcv_rms,bcd_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2,tau
3770,0.0003733,3.733e-05,5.582e-08,4.2848999999999995e-08,2.9584000000000002e-08,3.8068899999999995e-09,1.54449e-07,0.000207,0.000172,6.17e-05,0.000393,0.0414,0.000877,3.63e-05,0.0001,2.61e-10,0.0134,0.0364
3780,0.0003733,3.733e-05,5.574e-08,4.2436e-08,2.9584000000000002e-08,3.794560000000001e-09,1.53664e-07,0.000206,0.000172,6.16e-05,0.000392,0.0414,0.000876,3.63e-05,0.0001,2.48e-10,0.0134,0.0364
3790,0.0003733,3.733e-05,5.566e-08,4.2436e-08,2.9584000000000002e-08,3.782250000000001e-09,1.53664e-07,0.000206,0.000172,6.15e-05,0.000392,0.0414,0.000875,3.62e-05,0.0001,1.72e-10,0.0134,0.0364
3800,0.0003733,3.733e-05,5.558e-08,4.2436e-08,2.9584000000000002e-08,3.7699600000000005e-09,1.53664e-07,0.000206,0.000172,6.14e-05,0.000392,0.0414,0.000874,3.61e-05,0.0001,2.2e-10,0.0134,0.0364
3810,0.0003733,3.733e-05,5.55e-08,4.2436e-08,2.9241000000000004e-08,3.7454399999999994e-09,1.52881e-07,0.000206,0.000171,6.12e-05,0.000391,0.0413,0.000872,3.61e-05,0.0001,2.33e-10,0.0134,0.0364
3820,0.0003732,3.732e-05,5.542e-08,4.2436e-08,2.9241000000000004e-08,3.733209999999999e-09,1.52881e-07,0.000206,0.000171,6.11e-05,0.000391,0.0413,0.000871,3.6e-05,0.0001,2.93e-10,0.0134,0.0364
3830,0.0003732,3.732e-05,5.534e-08,4.2436e-08,2.9241000000000004e-08,3.721e-09,1.52881e-07,0.000206,0.000171,6.1e-05,0.000391,0.0413,0.00087,3.59e-05,0.0001,2.68e-10,0.0133,0.0364
3840,0.0003732,3.732e-05,5.526e-08,4.2436e-08,2.9241000000000004e-08,3.7088100000000006e-09,1.521e-07,0.000206,0.000171,6.09e-05,0.00039,0.0413,0.000868,3.58e-05,0.0001,3.06e-10,0.0133,0.0364
3850,0.0003732,3.732e-05,5.519e-08,4.2436e-08,2.9241000000000004e-08,3.69664e-09,1.521e-07,0.000206,0.000171,6.08e-05,0.00039,0.0413,0.000867,3.58e-05,0.0001,2.54e-10,0.0133,0.0364
3860,0.0003732,3.732e-05,5.511e-08,4.2025e-08,2.9241000000000004e-08,3.68449e-09,1.521e-07,0.000205,0.000171,6.07e-05,0.00039,0.0412,0.000866,3.57e-05,0.0001,2.12e-10,0.0133,0.0364
3870,0.0003732,3.731e-05,5.503e-08,4.2025e-08,2.8900000000000004e-08,3.66025e-09,1.51321e-07,0.000205,0.00017,6.05e-05,0.000389,0.0412,0.000864,3.56e-05,0.0001,2.36e-10,0.0133,0.0364
3880,0.0003731,3.731e-05,5.495e-08,4.2025e-08,2.8900000000000004e-08,3.6481599999999995e-09,1.51321e-07,0.000205,0.00017,6.04e-05,0.000389,0.0412,0.000863,3.56e-05,0.0001,2.45e-10,0.0133,0.0364
3890,0.0003731,3.731e-05,5.488e-08,4.2025e-08,2.8900000000000004e-08,3.6360900000000004e-09,1.51321e-07,0.000205,0.00017,6.03e-05,0.000389,0.0412,0.000862,3.55e-05,0.0001,2.02e-10,0.0132,0.0364
3900,0.0003731,3.731e-05,5.48e-08,4.2025e-08,2.8900000000000004e-08,3.62404e-09,1.50544e-07,0.000205,0.00017,6.02e-05,0.000388,0.0412,0.000861,3.54e-05,0.0001,2.48e-10,0.0132,0.0364
3910,0.0003731,3.731e-05,5.472e-08,4.2025e-08,2.8900000000000004e-08,3.61201e-09,1.50544e-07,0.000205,0.00017,6.01e-05,0.000388,0.0411,0.000859,3.54e-05,0.0001,2.67e-10,0.0132,0.0364
3920,0.0003731,3.731e-05,5.465e-08,4.2025e-08,2.8560999999999997e-08,3.6000000000000004e-09,1.50544e-07,0.000205,0.000169,6e-05,0.000388,0.0411,0.000858,3.53e-05,0.0001,2.2e-10,0.0132,0.0364
3930,0.0003731,3.731e-05,5.457e-08,4.2025e-08,2.8560999999999997e-08,3.58801e-09,1.4976899999999997e-07,0.000205,0.000169,5.99e-05,0.000387,0.0411,0.000857,3.52e-05,0.0001,2.27e-10,0.0132,0.0364
3940,0.000373,3.73e-05,5.45e-08,4.2025e-08,2.8560999999999997e-08,3.5760399999999996e-09,1.4976899999999997e-07,0.000205,0.000169,5.98e-05,0.000387,0.0411,0.000856,3.51e-05,0.0001,2.18e-10,0.0132,0.0364
3950,0.000373,3.73e-05,5.442e-08,4.1616e-08,2.8560999999999997e-08,3.5640900000000003e-09,1.4976899999999997e-07,0.000204,0.000169,5.97e-05,0.000387,0.0411,0.000854,3.51e-05,0.0001,2.08e-10,0.0132,0.0364
3960,0.000373,3.73e-05,5.435e-08,4.1616e-08,2.8560999999999997e-08,3.55216e-09,1.4976899999999997e-07,0.000204,0.000169,5.96e-05,0.000387,0.041,0.000853,3.5e-05,0.0001,2.52e-10,0.0131,0.0364
3970,0.000373,3.73e-05,5.427e-08,4.1616e-08,2.8560999999999997e-08,3.5402500000000005e-09,1.48996e-07,0.000204,0.000169,5.95e-05,0.000386,0.041,0.000852,3.49e-05,0.0001,2.3e-10,0.0131,0.0364
3980,0.000373,3.73e-05,5.42e-08,4.1616e-08,2.8224e-08,3.52836e-09,1.48996e-07,0.000204,0.000168,5.94e-05,0.000386,0.041,0.000851,3.49e-05,0.0001,1.97e-10,0.0131,0.0364
3990,0.000373,3.73e-05,5.412e-08,4.1616e-08,2.8224e-08,3.5164899999999997e-09,1.48996e-07,0.000204,0.000168,5.93e-05,0.000386,0.041,0.00085,3.48e-05,0.0001,2.4e-10,0.0131,0.0364
4000,0.000373,3.73e-05,5.405e-08,4.1616e-08,2.8224e-08,3.5046400000000004e-09,1.48225e-07,0.000204,0.000168,5.92e-05,0.000385,0.041,0.000848,3.47e-05,0.0001,2.48e-10,0.0131,0.0364
4010,0.0003729,3.729e-05,5.398e-08,4.1616e-08,2.8224e-08,3.49281e-09,1.48225e-07,0.000204,0.000168,5.91e-05,0.000385,0.0409,0.000847,3.47e-05,0.0001,2.28e-10,0.0131,0.0364
4020,0.0003729,3.729e-05,5.391e-08,4.1616e-08,2.8224e-08,3.481e-09,1.48225e-07,0.000204,0.000168,5.9e-05,0.000385,0.0409,0.000846,3.46e-05,0.0001,1.93e-10,0.0131,0.0364
4030,0.0003729,3.729e-05,5.383e-08,4.1616e-08,2.8224e-08,3.4692100000000003e-09,1.4745600000000002e-07,0.000204,0.000168,5.89e-05,0.000384,0.0409,0.000845,3.45e-05,0.0001,2.81e-10,0.013,0.0364
4040,0.0003729,3.729e-05,5.376e-08,4.1209e-08,2.7889e-08,3.45744e-09,1.4745600000000002e-07,0.000203,0.000167,5.88e-05,0.000384,0.0409,0.000844,3.45e-05,0.0001,2.05e-10,0.013,0.0364
4050,0.0003729,3.729e-05,5.369e-08,4.1209e-08,2.7889e-08,3.4456899999999995e-09,1.4745600000000002e-07,0.000203,0.000167,5.87e-05,0.000384,0.0409,0.000842,3.44e-05,0.0001,2.37e-10,0.013,0.0364
4060,0.0003729,3.729e-05,5.362e-08,4.1209e-08,2.7889e-08,3.43396e-09,1.46689e-07,0.000203,0.000167,5.86e-05,0.000383,0.0408,0.000841,3.43e-05,0.0001,2.33e-10,0.013,0.0364
4070,0.0003729,3.729e-05,5.354e-08,4.1209e-08,2.7889e-08,3.42225e-09,1.46689e-07,0.000203,0.000167,5.85e-05,0.000383,0.0408,0.00084,3.43e-05,0.0001,2.74e-10,0.013,0.0364
4080,0.0003729,3.729e-05,5.347e-08,4.1209e-08,2.7889e-08,3.4105600000000003e-09,1.46689e-07,0.000203,0.000167,5.84e-05,0.000383,0.0408,0.000839,3.42e-05,0.0001,3.14e-10,0.013,0.0364
4090,0.0003729,3.729e-05,5.34e-08,4.1209e-08,2.7889e-08,3.39889e-09,1.46689e-07,0.000203,0.000167,5.83e-05,0.000383,0.0408,0.000838,3.42e-05,0.0001,2.06e-10,0.013,0.0364
4100,0.0003729,3.729e-05,5.333e-08,4.1209e-08,2.7556e-08,3.38724e-09,1.45924e-07,0.000203,0.000166,5.82e-05,0.000382,0.0408,0.000836,3.41e-05,0.0001,2.75e-10,0.0129,0.0364
4110,0.0003728,3.728e-05,5.326e-08,4.1209e-08,2.7556e-08,3.3756100000000005e-09,1.45924e-07,0.000203,0.000166,5.81e-05,0.000382,0.0407,0.000835,3.4e-05,0.0001,1.71e-10,0.0129,0.0364
4120,0.0003728,3.728e-05,5.319e-08,4.1209e-08,2.7556e-08,3.364e-09,1.45924e-07,0.000203,0.000166,5.8e-05,0.000382,0.0407,0.000834,3.4e-05,0.0001,2.22e-10,0.0129,0.0364
4130,0.0003728,3.728e-05,5.312e-08,4.0804e-08,2.7556e-08,3.364e-09,1.4516099999999999e-07,0.000202,0.000166,5.8e-05,0.000381,0.0407,0.000833,3.39e-05,0.0001,2.31e-10,0.0129,0.0364
4140,0.0003728,3.728e-05,5.305e-08,4.0804e-08,2.7556e-08,3.3524099999999996e-09,1.4516099999999999e-07,0.000202,0.000166,5.79e-05,0.000381,0.0407,0.000832,3.38e-05,0.0001,2.03e-10,0.0129,0.0364
4150,0.0003728,3.728e-05,5.298e-08,4.0804e-08,2.7556e-08,3.3408400000000002e-09,1.4516099999999999e-07,0.000202,0.000166,5.78e-05,0.000381,0.0407,0.000831,3.38e-05,0.0001,2.04e-10,0.0129,0.0364
4160,0.0003728,3.728e-05,5.291e-08,4.0804e-08,2.7225e-08,3.3292899999999998e-09,1.4440000000000002e-07,0.000202,0.000165,5.77e-05,0.00038,0.0406,0.00083,3.37e-05,0.0001,3.27e-10,0.0129,0.0364
4170,0.0003728,3.728e-05,5.284e-08,4.0804e-08,2.7225e-08,3.3177599999999995e-09,1.4440000000000002e-07,0.000202,0.000165,5.76e-05,0.00038,0.0406,0.000828,3.36e-05,0.0001,2.3e-10,0.0128,0.0364
4180,0.0003728,3.728e-05,5.278e-08,4.0804e-08,2.7225e-08,3.3062500000000002e-09,1.4440000000000002e-07,0.000202,0.000165,5.75e-05,0.00038,0.0406,0.000827,3.36e-05,0.0001,2.2e-10,0.0128,0.0364
4190,0.0003728,3.728e-05,5.271e-08,4.0804e-08,2.7225e-08,3.3062500000000002e-09,1.4440000000000002e-07,0.000202,0.000165,5.75e-05,0.00038,0.0406,0.000826,3.35e-05,0.0001,2.45e-10,0.0128,0.0364
4200,0.0003728,3.728e-05,5.264e-08,4.0804e-08,2.7225e-08,3.29476e-09,1.43641e-07,0.000202,0.000165,5.74e-05,0.000379,0.0406,0.000825,3.35e-05,0.0001,2.94e-10,0.0128,0.0364
4210,0.0003728,3.728e-05,5.257e-08,4.0804e-08,2.7225e-08,3.2832899999999997e-09,1.43641e-07,0.000202,0.000165,5.73e-05,0.000379,0.0405,0.000824,3.34e-05,0.0001,3.25e-10,0.0128,0.0364
4220,0.0003728,3.728e-05,5.25e-08,4.0401000000000006e-08,2.7225e-08,3.27184e-09,1.43641e-07,0.000201,0.000165,5.72e-05,0.000379,0.0405,0.000823,3.33e-05,0.0001,3.19e-10,0.0128,0.0364
4230,0.0003728,3.728e-05,5.244e-08,4.0401000000000006e-08,2.6896e-08,3.26041e-09,1.4288400000000002e-07,0.000201,0.000164,5.71e-05,0.000378,0.0405,0.000822,3.33e-05,0.0001,2.36e-10,0.0128,0.0364
4240,0.0003728,3.728e-05,5.237e-08,4.0401000000000006e-08,2.6896e-08,3.2490000000000003e-09,1.4288400000000002e-07,0.000201,0.000164,5.7e-05,0.000378,0.0405,0.000821,3.32e-05,0.0001,2.62e-10,0.0127,0.0364
4250,0.0003728,3.728e-05,5.23e-08,4.0401000000000006e-08,2.6896e-08,3.2490000000000003e-09,1.4288400000000002e-07,0.000201,0.000164,5.7e-05,0.000378,0.0405,0.000819,3.32e-05,0.0001,2.41e-10,0.0127,0.0364
4260,0.0003728,3.728e-05,5.224e-08,4.0401000000000006e-08,2.6896e-08,3.23761e-09,1.4288400000000002e-07,0.000201,0.000164,5.69e-05,0.000378,0.0405,0.000818,3.31e-05,0.0001,2.39e-10,0.0127,0.0364
4270,0.0003728,3.728e-05,5.217e-08,4.0401000000000006e-08,2.6896e-08,3.22624e-09,1.42129e-07,0.000201,0.000164,5.68e-05,0.000377,0.0404,0.000817,3.3e-05,0.0001,2.81e-10,0.0127,0.0364
4280,0.0003728,3.728e-05,5.21e-08,4.0401000000000006e-08,2.6896e-08,3.2148900000000003e-09,1.42129e-07,0.000201,0.000164,5.67e-05,0.000377,0.0404,0.000816,3.3e-05,0.0001,2.35e-10,0.0127,0.0364
4290,0.0003728,3.728e-05,5.204e-08,4.0401000000000006e-08,2.6569e-08,3.2148900000000003e-09,1.42129e-07,0.000201,0.000163,5.67e-05,0.000377,0.0404,0.000815,3.29e-05,0.0001,2.57e-10,0.0127,0.0364
4300,0.0003728,3.728e-05,5.197e-08,4.0401000000000006e-08,2.6569e-08,3.20356e-09,1.4137599999999998e-07,0.000201,0.000163,5.66e-05,0.000376,0.0404,0.000814,3.29e-05,0.0001,1.7e-10,0.0127,0.0364
4310,0.0003728,3.728e-05,5.191e-08,4.0401000000000006e-08,2.6569e-08,3.1922499999999996e-09,1.4137599999999998e-07,0.000201,0.000163,5.65e-05,0.000376,0.0404,0.000813,3.28e-05,0.0001,2.1e-10,0.0127,0.0364
4320,0.0003728,3.728e-05,5.184e-08,4e-08,2.6569e-08,3.18096e-09,1.4137599999999998e-07,0.0002,0.000163,5.64e-05,0.000376,0.0403,0.000812,3.27e-05,0.0001,2.22e-10,0.0126,0.0364
4330,0.0003728,3.728e-05,5.178e-08,4e-08,2.6569e-08,3.18096e-09,1.4137599999999998e-07,0.0002,0.000163,5.64e-05,0.000376,0.0403,0.000811,3.27e-05,0.0001,2.22e-10,0.0126,0.0364
4340,0.0003728,3.728e-05,5.171e-08,4e-08,2.6569e-08,3.16969e-09,1.40625e-07,0.0002,0.000163,5.63e-05,0.000375,0.0403,0.00081,3.26e-05,0.0001,2.3e-10,0.0126,0.0364
4350,0.0003728,3.728e-05,5.165e-08,4e-08,2.6569e-08,3.1584399999999997e-09,1.40625e-07,0.0002,0.000163,5.62e-05,0.000375,0.0403,0.000809,3.26e-05,0.0001,2.78e-10,0.0126,0.0364
4360,0.0003728,3.728e-05,5.158e-08,4e-08,2.6244000000000003e-08,3.1472100000000003e-09,1.40625e-07,0.0002,0.000162,5.61e-05,0.000375,0.0403,0.000807,3.25e-05,0.0001,2.59e-10,0.0126,0.0364
4370,0.0003728,3.728e-05,5.152e-08,4e-08,2.6244000000000003e-08,3.1472100000000003e-09,1.3987599999999997e-07,0.0002,0.000162,5.61e-05,0.000374,0.0402,0.000806,3.25e-05,0.0001,1.93e-10,0.0126,0.0364
4380,0.0003728,3.728e-05,5.146e-08,4e-08,2.6244000000000003e-08,3.136e-09,1.3987599999999997e-07,0.0002,0.000162,5.6e-05,0.000374,0.0402,0.000805,3.24e-05,0.0001,2.12e-10,0.0126,0.0364
4390,0.0003728,3.728e-05,5.139e-08,4e-08,2.6244000000000003e-08,3.1248099999999997e-09,1.3987599999999997e-07,0.0002,0.000162,5.59e-05,0.000374,0.0402,0.000804,3.23e-05,0.0001,2.24e-10,0.0125,0.0364
4400,0.0003728,3.728e-05,5.133e-08,4e-08,2.6244000000000003e-08,3.1248099999999997e-09,1.3987599999999997e-07,0.0002,0.000162,5.59e-05,0.000374,0.0402,0.000803,3.23e-05,0.0001,3.6e-10,0.0125,0.0364
4410,0.0003728,3.728e-05,5.127e-08,4e-08,2.6244000000000003e-08,3.11364e-09,1.39129e-07,0.0002,0.000162,5.58e-05,0.000373,0.0402,0.000802,3.22e-05,0.0001,2.7e-10,0.0125,0.0364
4420,0.0003728,3.728e-05,5.12e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.1024899999999997e-09,1.39129e-07,0.000199,0.000161,5.57e-05,0.000373,0.0402,0.000801,3.22e-05,0.0001,2.3e-10,0.0125,0.0364
4430,0.0003728,3.728e-05,5.114e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.1024899999999997e-09,1.39129e-07,0.000199,0.000161,5.57e-05,0.000373,0.0401,0.0008,3.21e-05,0.0001,2.59e-10,0.0125,0.0364
4440,0.0003728,3.728e-05,5.108e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.0913600000000004e-09,1.39129e-07,0.000199,0.000161,5.56e-05,0.000373,0.0401,0.000799,3.21e-05,0.0001,2.35e-10,0.0125,0.0364
4450,0.0003728,3.728e-05,5.102e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.08025e-09,1.38384e-07,0.000199,0.000161,5.55e-05,0.000372,0.0401,0.000798,3.2e-05,0.0001,2.85e-10,0.0125,0.0364
4460,0.0003728,3.728e-05,5.096e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.08025e-09,1.38384e-07,0.000199,0.000161,5.55e-05,0.000372,0.0401,0.000797,3.19e-05,0.0001,2.45e-10,0.0125,0.0364
4470,0.0003728,3.728e-05,5.089e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.0691599999999998e-09,1.38384e-07,0.000199,0.000161,5.54e-05,0.000372,0.0401,0.000796,3.19e-05,0.0001,2.07e-10,0.0124,0.0364
4480,0.0003728,3.728e-05,5.083e-08,3.9601000000000005e-08,2.5921000000000004e-08,3.05809e-09,1.37641e-07,0.000199,0.000161,5.53e-05,0.000371,0.04,0.000795,3.18e-05,0.0001,3.07e-10,0.0124,0.0364
4490,0.0003728,3.728e-05,5.077e-08,3.9601000000000005e-08,2.5600000000000004e-08,3.05809e-09,1.37641e-07,0.000199,0.00016,5.53e-05,0.000371,0.04,0.000794,3.18e-05,0.0001,2.48e-10,0.0124,0.0364
4500,0.0003728,3.728e-05,5.071e-08,3.9601000000000005e-08,2.5600000000000004e-08,3.04704e-09,1.37641e-07,0.000199,0.00016,5.52e-05,0.000371,0.04,0.000793,3.17e-05,0.0001,2.4e-10,0.0124,0.0364
4510,0.0003728,3.728e-05,5.065e-08,3.9601000000000005e-08,2.5600000000000004e-08,3.0360099999999997e-09,1.37641e-07,0.000199,0.00016,5.51e-05,0.000371,0.04,0.000792,3.17e-05,0.0001,2.64e-10,0.0124,0.0364
4520,0.0003728,3.728e-05,5.059e-08,3.9204e-08,2.5600000000000004e-08,3.0360099999999997e-09,1.369e-07,0.000198,0.00016,5.51e-05,0.00037,0.04,0.000791,3.16e-05,0.0001,2.79e-10,0.0124,0.0364
4530,0.0003728,3.728e-05,5.053e-08,3.9204e-08,2.5600000000000004e-08,3.025e-09,1.369e-07,0.000198,0.00016,5.5e-05,0.00037,0.04,0.00079,3.16e-05,0.0001,1.92e-10,0.0124,0.0364
4540,0.0003728,3.728e-05,5.047e-08,3.9204e-08,2.5600000000000004e-08,3.01401e-09,1.369e-07,0.000198,0.00016,5.49e-05,0.00037,0.0399,0.000789,3.15e-05,0.0001,3.07e-10,0.0124,0.0364
4550,0.0003728,3.728e-05,5.041e-08,3.9204e-08,2.5600000000000004e-08,3.01401e-09,1.369e-07,0.000198,0.00016,5.49e-05,0.00037,0.0399,0.000788,3.15e-05,0.0001,2.38e-10,0.0123,0.0364
4560,0.0003728,3.728e-05,5.035e-08,3.9204e-08,2.5280999999999997e-08,3.0030399999999996e-09,1.3616100000000002e-07,0.000198,0.000159,5.48e-05,0.000369,0.0399,0.000787,3.14e-05,0.0001,2.25e-10,0.0123,0.0364
4570,0.0003729,3.729e-05,5.029e-08,3.9204e-08,2.5280999999999997e-08,3.0030399999999996e-09,1.3616100000000002e-07,0.000198,0.000159,5.48e-05,0.000369,0.0399,0.000786,3.13e-05,0.0001,2.43e-10,0.0123,0.0364
4580,0.0003729,3.729e-05,5.023e-08,3.9204e-08,2.5280999999999997e-08,2.99209e-09,1.3616100000000002e-07,0.000198,0.000159,5.47e-05,0.000369,0.0399,0.000785,3.13e-05,0.0001,2.42e-10,0.0123,0.0364
4590,0.0003729,3.729e-05,5.017e-08,3.9204e-08,2.5280999999999997e-08,2.98116e-09,1.3616100000000002e-07,0.000198,0.000159,5.46e-05,0.000369,0.0398,0.000784,3.12e-05,0.0001,2.53e-10,0.0123,0.0364
4600,0.0003729,3.729e-05,5.011e-08,3.9204e-08,2.5280999999999997e-08,2.98116e-09,1.35424e-07,0.000198,0.000159,5.46e-05,0.000368,0.0398,0.000783,3.12e-05,0.0001,2.41e-10,0.0123,0.0364
4610,0.0003729,3.729e-05,5.005e-08,3.9204e-08,2.5280999999999997e-08,2.97025e-09,1.35424e-07,0.000198,0.000159,5.45e-05,0.000368,0.0398,0.000782,3.11e-05,0.0001,2.44e-10,0.0123,0.0364
4620,0.0003729,3.729e-05,4.999e-08,3.9204e-08,2.5280999999999997e-08,2.97025e-09,1.35424e-07,0.000198,0.000159,5.45e-05,0.000368,0.0398,0.000781,3.11e-05,0.0001,2.46e-10,0.0123,0.0364
4630,0.0003729,3.729e-05,4.994e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.95936e-09,1.35424e-07,0.000197,0.000158,5.44e-05,0.000368,0.0398,0.00078,3.1e-05,0.0001,2.08e-10,0.0123,0.0364
4640,0.0003729,3.729e-05,4.988e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.94849e-09,1.3468899999999997e-07,0.000197,0.000158,5.43e-05,0.000367,0.0398,0.000779,3.1e-05,0.0001,2.73e-10,0.0122,0.0364
4650,0.0003729,3.729e-05,4.982e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.94849e-09,1.3468899999999997e-07,0.000197,0.000158,5.43e-05,0.000367,0.0397,0.000778,3.09e-05,0.0001,1.99e-10,0.0122,0.0364
4660,0.0003729,3.729e-05,4.976e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.9376400000000002e-09,1.3468899999999997e-07,0.000197,0.000158,5.42e-05,0.000367,0.0397,0.000777,3.09e-05,0.0001,1.96e-10,0.0122,0.0364
4670,0.0003729,3.729e-05,4.97e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.9376400000000002e-09,1.33956e-07,0.000197,0.000158,5.42e-05,0.000366,0.0397,0.000776,3.08e-05,0.0001,2.24e-10,0.0122,0.0364
4680,0.000373,3.73e-05,4.965e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.92681e-09,1.33956e-07,0.000197,0.000158,5.41e-05,0.000366,0.0397,0.000775,3.08e-05,0.0001,2.94e-10,0.0122,0.0364
4690,0.000373,3.73e-05,4.959e-08,3.8808999999999994e-08,2.4963999999999998e-08,2.92681e-09,1.33956e-07,0.000197,0.000158,5.41e-05,0.000366,0.0397,0.000774,3.07e-05,0.0001,2.2e-10,0.0122,0.0364
4700,0.000373,3.73e-05,4.953e-08,3.8808999999999994e-08,2.4648999999999998e-08,2.916e-09,1.33956e-07,0.000197,0.000157,5.4e-05,0.000366,0.0397,0.000773,3.07e-05,0.0001,2.08e-10,0.0122,0.0364
4710,0.000373,3.73e-05,4.947e-08,3.8808999999999994e-08,2.4648999999999998e-08,2.916e-09,1.3322499999999998e-07,0.000197,0.000157,5.4e-05,0.000365,0.0396,0.000772,3.06e-05,0.0001,2.4e-10,0.0122,0.0364
4720,0.000373,3.73e-05,4.942e-08,3.8808999999999994e-08,2.4648999999999998e-08,2.90521e-09,1.3322499999999998e-07,0.000197,0.000157,5.39e-05,0.000365,0.0396,0.000772,3.06e-05,0.0001,2.12e-10,0.0121,0.0364
4730,0.000373,3.73e-05,4.936e-08,3.8808999999999994e-08,2.4648999999999998e-08,2.89444e-09,1.3322499999999998e-07,0.000197,0.000157,5.38e-05,0.000365,0.0396,0.000771,3.05e-05,0.0001,1.86e-10,0.0121,0.0364
4740,0.000373,3.73e-05,4.931e-08,3.8416e-08,2.4648999999999998e-08,2.89444e-09,1.3322499999999998e-07,0.000196,0.000157,5.38e-05,0.000365,0.0396,0.00077,3.05e-05,0.0001,2.3e-10,0.0121,0.0364
4750,0.000373,3.73e-05,4.925e-08,3.8416e-08,2.4648999999999998e-08,2.8836899999999996e-09,1.32496e-07,0.000196,0.000157,5.37e-05,0.000364,0.0396,0.000769,3.04e-05,0.0001,2e-10,0.0121,0.0364
4760,0.000373,3.731e-05,4.919e-08,3.8416e-08,2.4648999999999998e-08,2.8836899999999996e-09,1.32496e-07,0.000196,0.000157,5.37e-05,0.000364,0.0395,0.000768,3.04e-05,0.0001,1.71e-10,0.0121,0.0364
4770,0.0003731,3.731e-05,4.914e-08,3.8416e-08,2.4336e-08,2.8729600000000004e-09,1.32496e-07,0.000196,0.000156,5.36e-05,0.000364,0.0395,0.000767,3.03e-05,0.0001,1.99e-10,0.0121,0.0364
4780,0.0003731,3.731e-05,4.908e-08,3.8416e-08,2.4336e-08,2.8729600000000004e-09,1.32496e-07,0.000196,0.000156,5.36e-05,0.000364,0.0395,0.000766,3.03e-05,0.0001,1.87e-10,0.0121,0.0364
4790,0.0003731,3.731e-05,4.903e-08,3.8416e-08,2.4336e-08,2.86225e-09,1.31769e-07,0.000196,0.000156,5.35e-05,0.000363,0.0395,0.000765,3.02e-05,0.0001,1.67e-10,0.0121,0.0364
4800,0.0003731,3.731e-05,4.897e-08,3.8416e-08,2.4336e-08,2.86225e-09,1.31769e-07,0.000196,0.000156,5.35e-05,0.000363,0.0395,0.000764,3.02e-05,0.0001,1.72e-10,0.0121,0.0364
4810,0.0003731,3.731e-05,4.892e-08,3.8416e-08,2.4336e-08,2.8515599999999996e-09,1.31769e-07,0.000196,0.000156,5.34e-05,0.000363,0.0395,0.000763,3.01e-05,0.0001,1.93e-10,0.012,0.0364
4820,0.0003731,3.731e-05,4.886e-08,3.8416e-08,2.4336e-08,2.8515599999999996e-09,1.31769e-07,0.000196,0.000156,5.34e-05,0.000363,0.0394,0.000762,3.01e-05,0.0001,1.91e-10,0.012,0.0364
4830,0.0003731,3.732e-05,4.881e-08,3.8416e-08,2.4336e-08,2.84089e-09,1.3104400000000002e-07,0.000196,0.000156,5.33e-05,0.000362,0.0394,0.000761,3e-05,0.0001,1.85e-10,0.012,0.0364
4840,0.0003732,3.732e-05,4.875e-08,3.8416e-08,2.4336e-08,2.84089e-09,1.3104400000000002e-07,0.000196,0.000156,5.33e-05,0.000362,0.0394,0.00076,3e-05,0.0001,2.38e-10,0.012,0.0364
4850,0.0003732,3.732e-05,4.87e-08,3.8416e-08,2.4025e-08,2.83024e-09,1.3104400000000002e-07,0.000196,0.000155,5.32e-05,0.000362,0.0394,0.00076,2.99e-05,0.0001,2.52e-10,0.012,0.0364
4860,0.0003732,3.732e-05,4.864e-08,3.8025e-08,2.4025e-08,2.83024e-09,1.3104400000000002e-07,0.000195,0.000155,5.32e-05,0.000362,0.0394,0.000759,2.99e-05,0.0001,2.1e-10,0.012,0.0364
4870,0.0003732,3.732e-05,4.859e-08,3.8025e-08,2.4025e-08,2.8196100000000004e-09,1.3104400000000002e-07,0.000195,0.000155,5.31e-05,0.000362,0.0394,0.000758,2.98e-05,0.0001,1.99e-10,0.012,0.0364
4880,0.0003732,3.732e-05,4.854e-08,3.8025e-08,2.4025e-08,2.8196100000000004e-09,1.30321e-07,0.000195,0.000155,5.31e-05,0.000361,0.0393,0.000757,2.98e-05,0.0001,1.95e-10,0.012,0.0364
4890,0.0003732,3.732e-05,4.848e-08,3.8025e-08,2.4025e-08,2.809e-09,1.30321e-07,0.000195,0.000155,5.3e-05,0.000361,0.0393,0.000756,2.97e-05,0.0001,1.59e-10,0.012,0.0364
4900,0.0003733,3.733e-05,4.843e-08,3.8025e-08,2.4025e-08,2.809e-09,1.30321e-07,0.000195,0.000155,5.3e-05,0.000361,0.0393,0.000755,2.97e-05,0.0001,2.02e-10,0.0119,0.0364
