iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source
8460,nan,4.437e-05,nan,4.437e-05,PDE_obj_MSE
8470,nan,4.403e-05,nan,4.403e-05,PDE_obj_MSE
8480,nan,4.369e-05,nan,4.369e-05,PDE_obj_MSE
8490,nan,4.404e-05,nan,4.404e-05,PDE_obj_MSE
8500,nan,4.369e-05,nan,4.369e-05,PDE_obj_MSE
8510,nan,4.354e-05,nan,4.354e-05,PDE_obj_MSE
8520,nan,4.38e-05,nan,4.38e-05,PDE_obj_MSE
8530,nan,4.351e-05,nan,4.351e-05,PDE_obj_MSE
8540,nan,4.353e-05,nan,4.353e-05,PDE_obj_MSE
8550,nan,4.344e-05,nan,4.344e-05,PDE_obj_MSE
8560,nan,4.368e-05,nan,4.368e-05,PDE_obj_MSE
8570,nan,4.326e-05,nan,4.326e-05,PDE_obj_MSE
8580,nan,4.375e-05,nan,4.375e-05,PDE_obj_MSE
8590,nan,4.338e-05,nan,4.338e-05,PDE_obj_MSE
8600,nan,4.371e-05,nan,4.371e-05,PDE_obj_MSE
8610,nan,4.31e-05,nan,4.31e-05,PDE_obj_MSE
8620,nan,4.322e-05,nan,4.322e-05,PDE_obj_MSE
8630,nan,4.342e-05,nan,4.342e-05,PDE_obj_MSE
8640,nan,4.312e-05,nan,4.312e-05,PDE_obj_MSE
8650,nan,4.298e-05,nan,4.298e-05,PDE_obj_MSE
8660,nan,4.305e-05,nan,4.305e-05,PDE_obj_MSE
8670,nan,4.297e-05,nan,4.297e-05,PDE_obj_MSE
8680,nan,4.311e-05,nan,4.311e-05,PDE_obj_MSE
8690,nan,4.279e-05,nan,4.279e-05,PDE_obj_MSE
8700,nan,4.317e-05,nan,4.317e-05,PDE_obj_MSE
8710,nan,4.318e-05,nan,4.318e-05,PDE_obj_MSE
8720,nan,4.322e-05,nan,4.322e-05,PDE_obj_MSE
8730,nan,4.279e-05,nan,4.279e-05,PDE_obj_MSE
8740,nan,4.27e-05,nan,4.27e-05,PDE_obj_MSE
8750,nan,4.258e-05,nan,4.258e-05,PDE_obj_MSE
8760,nan,4.259e-05,nan,4.259e-05,PDE_obj_MSE
8770,nan,4.258e-05,nan,4.258e-05,PDE_obj_MSE
8780,nan,4.252e-05,nan,4.252e-05,PDE_obj_MSE
8790,nan,4.253e-05,nan,4.253e-05,PDE_obj_MSE
8800,nan,4.302e-05,nan,4.302e-05,PDE_obj_MSE
8810,nan,4.286e-05,nan,4.286e-05,PDE_obj_MSE
8820,nan,4.26e-05,nan,4.26e-05,PDE_obj_MSE
8830,nan,4.228e-05,nan,4.228e-05,PDE_obj_MSE
8840,nan,4.224e-05,nan,4.224e-05,PDE_obj_MSE
8850,nan,4.225e-05,nan,4.225e-05,PDE_obj_MSE
8860,nan,4.219e-05,nan,4.219e-05,PDE_obj_MSE
8870,nan,4.223e-05,nan,4.223e-05,PDE_obj_MSE
8880,nan,4.21e-05,nan,4.21e-05,PDE_obj_MSE
8890,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE
8900,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE
8910,nan,4.191e-05,nan,4.191e-05,PDE_obj_MSE
8920,nan,4.218e-05,nan,4.218e-05,PDE_obj_MSE
8930,nan,4.178e-05,nan,4.178e-05,PDE_obj_MSE
8940,nan,4.223e-05,nan,4.223e-05,PDE_obj_MSE
8950,nan,4.181e-05,nan,4.181e-05,PDE_obj_MSE
8960,nan,4.171e-05,nan,4.171e-05,PDE_obj_MSE
8970,nan,4.186e-05,nan,4.186e-05,PDE_obj_MSE
8980,nan,4.174e-05,nan,4.174e-05,PDE_obj_MSE
8990,nan,4.162e-05,nan,4.162e-05,PDE_obj_MSE
9000,nan,4.159e-05,nan,4.159e-05,PDE_obj_MSE
9010,nan,4.152e-05,nan,4.152e-05,PDE_obj_MSE
9020,nan,4.176e-05,nan,4.176e-05,PDE_obj_MSE
9030,nan,4.16e-05,nan,4.16e-05,PDE_obj_MSE
9040,nan,4.164e-05,nan,4.164e-05,PDE_obj_MSE
9050,nan,4.189e-05,nan,4.189e-05,PDE_obj_MSE
9060,nan,4.155e-05,nan,4.155e-05,PDE_obj_MSE
9070,nan,4.194e-05,nan,4.194e-05,PDE_obj_MSE
9080,nan,4.13e-05,nan,4.13e-05,PDE_obj_MSE
9090,nan,4.152e-05,nan,4.152e-05,PDE_obj_MSE
9100,nan,4.12e-05,nan,4.12e-05,PDE_obj_MSE
9110,nan,4.128e-05,nan,4.128e-05,PDE_obj_MSE
9120,nan,4.112e-05,nan,4.112e-05,PDE_obj_MSE
9130,nan,4.15e-05,nan,4.15e-05,PDE_obj_MSE
9140,nan,4.095e-05,nan,4.095e-05,PDE_obj_MSE
9150,nan,4.099e-05,nan,4.099e-05,PDE_obj_MSE
9160,nan,4.096e-05,nan,4.096e-05,PDE_obj_MSE
9170,nan,4.095e-05,nan,4.095e-05,PDE_obj_MSE
9180,nan,4.119e-05,nan,4.119e-05,PDE_obj_MSE
9190,nan,4.115e-05,nan,4.115e-05,PDE_obj_MSE
9200,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE
9210,nan,4.084e-05,nan,4.084e-05,PDE_obj_MSE
9220,nan,4.114e-05,nan,4.114e-05,PDE_obj_MSE
9230,nan,4.096e-05,nan,4.096e-05,PDE_obj_MSE
9240,nan,4.102e-05,nan,4.102e-05,PDE_obj_MSE
9250,nan,4.06e-05,nan,4.06e-05,PDE_obj_MSE
9260,nan,4.102e-05,nan,4.102e-05,PDE_obj_MSE
9270,nan,4.084e-05,nan,4.084e-05,PDE_obj_MSE
9280,nan,4.064e-05,nan,4.064e-05,PDE_obj_MSE
9290,nan,4.038e-05,nan,4.038e-05,PDE_obj_MSE
9300,nan,4.085e-05,nan,4.085e-05,PDE_obj_MSE
9310,nan,4.085e-05,nan,4.085e-05,PDE_obj_MSE
9320,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE
9330,nan,4.045e-05,nan,4.045e-05,PDE_obj_MSE
9340,nan,4.07e-05,nan,4.07e-05,PDE_obj_MSE
9350,nan,4.025e-05,nan,4.025e-05,PDE_obj_MSE
9360,nan,4.069e-05,nan,4.069e-05,PDE_obj_MSE
9370,nan,4.091e-05,nan,4.091e-05,PDE_obj_MSE
9380,nan,4.015e-05,nan,4.015e-05,PDE_obj_MSE
9390,nan,4.02e-05,nan,4.02e-05,PDE_obj_MSE
9400,nan,4.024e-05,nan,4.024e-05,PDE_obj_MSE
9410,nan,4.02e-05,nan,4.02e-05,PDE_obj_MSE
9420,nan,4.007e-05,nan,4.007e-05,PDE_obj_MSE
9430,nan,4.033e-05,nan,4.033e-05,PDE_obj_MSE
9440,nan,3.994e-05,nan,3.994e-05,PDE_obj_MSE
9450,nan,3.998e-05,nan,3.998e-05,PDE_obj_MSE
9460,nan,3.987e-05,nan,3.987e-05,PDE_obj_MSE
9470,nan,4.051e-05,nan,4.051e-05,PDE_obj_MSE
9480,nan,3.996e-05,nan,3.996e-05,PDE_obj_MSE
9490,nan,3.992e-05,nan,3.992e-05,PDE_obj_MSE
9500,nan,3.986e-05,nan,3.986e-05,PDE_obj_MSE
9510,nan,3.982e-05,nan,3.982e-05,PDE_obj_MSE
9520,nan,4.029e-05,nan,4.029e-05,PDE_obj_MSE
9530,nan,4.008e-05,nan,4.008e-05,PDE_obj_MSE
9540,nan,3.979e-05,nan,3.979e-05,PDE_obj_MSE
9550,nan,3.965e-05,nan,3.965e-05,PDE_obj_MSE
9560,nan,3.952e-05,nan,3.952e-05,PDE_obj_MSE
9570,nan,3.951e-05,nan,3.951e-05,PDE_obj_MSE
9580,nan,3.949e-05,nan,3.949e-05,PDE_obj_MSE
9590,nan,3.994e-05,nan,3.994e-05,PDE_obj_MSE
9600,nan,3.997e-05,nan,3.997e-05,PDE_obj_MSE
9610,nan,3.939e-05,nan,3.939e-05,PDE_obj_MSE
9620,nan,3.935e-05,nan,3.935e-05,PDE_obj_MSE
9630,nan,4.002e-05,nan,4.002e-05,PDE_obj_MSE
9640,nan,3.926e-05,nan,3.926e-05,PDE_obj_MSE
9650,nan,3.923e-05,nan,3.923e-05,PDE_obj_MSE
9660,nan,3.916e-05,nan,3.916e-05,PDE_obj_MSE
9670,nan,3.953e-05,nan,3.953e-05,PDE_obj_MSE
9680,nan,3.926e-05,nan,3.926e-05,PDE_obj_MSE
9690,nan,3.908e-05,nan,3.908e-05,PDE_obj_MSE
9700,nan,3.927e-05,nan,3.927e-05,PDE_obj_MSE
9710,nan,3.932e-05,nan,3.932e-05,PDE_obj_MSE
9720,nan,3.893e-05,nan,3.893e-05,PDE_obj_MSE
9730,nan,3.894e-05,nan,3.894e-05,PDE_obj_MSE
9740,nan,3.889e-05,nan,3.889e-05,PDE_obj_MSE
9750,nan,3.955e-05,nan,3.955e-05,PDE_obj_MSE
9760,nan,3.886e-05,nan,3.886e-05,PDE_obj_MSE
9770,nan,3.921e-05,nan,3.921e-05,PDE_obj_MSE
9780,nan,3.903e-05,nan,3.903e-05,PDE_obj_MSE
9790,nan,3.881e-05,nan,3.881e-05,PDE_obj_MSE
9800,nan,3.868e-05,nan,3.868e-05,PDE_obj_MSE
9810,nan,3.888e-05,nan,3.888e-05,PDE_obj_MSE
9820,nan,3.861e-05,nan,3.861e-05,PDE_obj_MSE
9830,nan,3.857e-05,nan,3.857e-05,PDE_obj_MSE
9840,nan,3.877e-05,nan,3.877e-05,PDE_obj_MSE
9850,nan,3.875e-05,nan,3.875e-05,PDE_obj_MSE
9860,nan,3.907e-05,nan,3.907e-05,PDE_obj_MSE
9870,nan,3.848e-05,nan,3.848e-05,PDE_obj_MSE
9880,nan,3.848e-05,nan,3.848e-05,PDE_obj_MSE
9890,nan,3.845e-05,nan,3.845e-05,PDE_obj_MSE
9900,nan,3.838e-05,nan,3.838e-05,PDE_obj_MSE
9910,nan,3.862e-05,nan,3.862e-05,PDE_obj_MSE
9920,nan,3.856e-05,nan,3.856e-05,PDE_obj_MSE
9930,nan,3.833e-05,nan,3.833e-05,PDE_obj_MSE
9940,nan,3.84e-05,nan,3.84e-05,PDE_obj_MSE
9950,nan,3.842e-05,nan,3.842e-05,PDE_obj_MSE
9960,nan,3.817e-05,nan,3.817e-05,PDE_obj_MSE
9970,nan,3.838e-05,nan,3.838e-05,PDE_obj_MSE
9980,nan,3.851e-05,nan,3.851e-05,PDE_obj_MSE
9990,nan,3.814e-05,nan,3.814e-05,PDE_obj_MSE
10000,nan,3.812e-05,nan,3.812e-05,PDE_obj_MSE
