Loaded Allen-Cahn reference from allen_cahn_python.mat
Allen-Cahn data: t (201,), x (513,), usol (201, 513)
Domain: x in [-1.0, 1.0], t in [0.0, 1.0]
PDE: u_t - 0.001 u_xx + 5 u^3 - 5 u = 0
Constraint dimension M_CON = 1300
Fixed damping lambda = 1.0e-04
Jitter: kind=gaussian, sigma_x=0.0e+00, sigma_t=0.0e+00
Constraint blocks: PDE=900, BCv=100, BCd=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |       BCv |       BCd |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2 |       tau
  8670 |  3.931e-04 |  3.931e-05 |  3.511e-08 |  1.73e-04 |  1.18e-04 |  4.22e-05 |  2.94e-04 |  3.35e-02 |  5.96e-04 |  2.00e-05 |  1.0e-04 |  1.62e-10 |  9.10e-03 |  3.64e-02
  8680 |  3.932e-04 |  3.932e-05 |  3.508e-08 |  1.73e-04 |  1.18e-04 |  4.22e-05 |  2.94e-04 |  3.35e-02 |  5.95e-04 |  1.99e-05 |  1.0e-04 |  1.61e-10 |  9.09e-03 |  3.64e-02
  8690 |  3.932e-04 |  3.932e-05 |  3.506e-08 |  1.73e-04 |  1.18e-04 |  4.22e-05 |  2.93e-04 |  3.35e-02 |  5.95e-04 |  1.99e-05 |  1.0e-04 |  1.88e-10 |  9.09e-03 |  3.64e-02
  8700 |  3.933e-04 |  3.933e-05 |  3.503e-08 |  1.72e-04 |  1.18e-04 |  4.21e-05 |  2.93e-04 |  3.35e-02 |  5.95e-04 |  1.99e-05 |  1.0e-04 |  1.49e-10 |  9.08e-03 |  3.64e-02
  8710 |  3.934e-04 |  3.934e-05 |  3.501e-08 |  1.72e-04 |  1.18e-04 |  4.21e-05 |  2.93e-04 |  3.34e-02 |  5.94e-04 |  1.99e-05 |  1.0e-04 |  1.72e-10 |  9.08e-03 |  3.64e-02
  8720 |  3.935e-04 |  3.935e-05 |  3.498e-08 |  1.72e-04 |  1.18e-04 |  4.21e-05 |  2.93e-04 |  3.34e-02 |  5.94e-04 |  1.99e-05 |  1.0e-04 |  2.29e-10 |  9.07e-03 |  3.64e-02
  8730 |  3.935e-04 |  3.935e-05 |  3.496e-08 |  1.72e-04 |  1.18e-04 |  4.21e-05 |  2.93e-04 |  3.34e-02 |  5.93e-04 |  1.98e-05 |  1.0e-04 |  2.13e-10 |  9.07e-03 |  3.64e-02
  8740 |  3.936e-04 |  3.936e-05 |  3.494e-08 |  1.72e-04 |  1.18e-04 |  4.21e-05 |  2.93e-04 |  3.34e-02 |  5.93e-04 |  1.98e-05 |  1.0e-04 |  1.63e-10 |  9.06e-03 |  3.64e-02
  8750 |  3.937e-04 |  3.937e-05 |  3.491e-08 |  1.72e-04 |  1.18e-04 |  4.20e-05 |  2.93e-04 |  3.34e-02 |  5.93e-04 |  1.98e-05 |  1.0e-04 |  1.71e-10 |  9.06e-03 |  3.64e-02
  8760 |  3.938e-04 |  3.938e-05 |  3.489e-08 |  1.72e-04 |  1.17e-04 |  4.20e-05 |  2.92e-04 |  3.34e-02 |  5.92e-04 |  1.98e-05 |  1.0e-04 |  1.73e-10 |  9.05e-03 |  3.64e-02
  8770 |  3.938e-04 |  3.938e-05 |  3.486e-08 |  1.72e-04 |  1.17e-04 |  4.20e-05 |  2.92e-04 |  3.34e-02 |  5.92e-04 |  1.97e-05 |  1.0e-04 |  1.76e-10 |  9.05e-03 |  3.64e-02
  8780 |  3.939e-04 |  3.939e-05 |  3.484e-08 |  1.72e-04 |  1.17e-04 |  4.20e-05 |  2.92e-04 |  3.33e-02 |  5.91e-04 |  1.97e-05 |  1.0e-04 |  1.81e-10 |  9.04e-03 |  3.64e-02
  8790 |  3.940e-04 |  3.940e-05 |  3.482e-08 |  1.72e-04 |  1.17e-04 |  4.20e-05 |  2.92e-04 |  3.33e-02 |  5.91e-04 |  1.97e-05 |  1.0e-04 |  1.69e-10 |  9.04e-03 |  3.64e-02
  8800 |  3.941e-04 |  3.941e-05 |  3.479e-08 |  1.72e-04 |  1.17e-04 |  4.19e-05 |  2.92e-04 |  3.33e-02 |  5.91e-04 |  1.97e-05 |  1.0e-04 |  1.95e-10 |  9.03e-03 |  3.64e-02
  8810 |  3.941e-04 |  3.942e-05 |  3.477e-08 |  1.72e-04 |  1.17e-04 |  4.19e-05 |  2.92e-04 |  3.33e-02 |  5.90e-04 |  1.97e-05 |  1.0e-04 |  1.63e-10 |  9.03e-03 |  3.64e-02
  8820 |  3.942e-04 |  3.942e-05 |  3.474e-08 |  1.72e-04 |  1.17e-04 |  4.19e-05 |  2.92e-04 |  3.33e-02 |  5.90e-04 |  1.96e-05 |  1.0e-04 |  1.77e-10 |  9.02e-03 |  3.64e-02
  8830 |  3.943e-04 |  3.943e-05 |  3.472e-08 |  1.72e-04 |  1.17e-04 |  4.19e-05 |  2.91e-04 |  3.33e-02 |  5.90e-04 |  1.96e-05 |  1.0e-04 |  1.73e-10 |  9.02e-03 |  3.64e-02
  8840 |  3.944e-04 |  3.944e-05 |  3.470e-08 |  1.72e-04 |  1.17e-04 |  4.19e-05 |  2.91e-04 |  3.33e-02 |  5.89e-04 |  1.96e-05 |  1.0e-04 |  1.63e-10 |  9.01e-03 |  3.64e-02
  8850 |  3.945e-04 |  3.945e-05 |  3.467e-08 |  1.72e-04 |  1.17e-04 |  4.18e-05 |  2.91e-04 |  3.32e-02 |  5.89e-04 |  1.96e-05 |  1.0e-04 |  1.60e-10 |  9.00e-03 |  3.64e-02
  8860 |  3.945e-04 |  3.945e-05 |  3.465e-08 |  1.72e-04 |  1.17e-04 |  4.18e-05 |  2.91e-04 |  3.32e-02 |  5.88e-04 |  1.95e-05 |  1.0e-04 |  1.55e-10 |  9.00e-03 |  3.64e-02
  8870 |  3.946e-04 |  3.946e-05 |  3.463e-08 |  1.72e-04 |  1.17e-04 |  4.18e-05 |  2.91e-04 |  3.32e-02 |  5.88e-04 |  1.95e-05 |  1.0e-04 |  1.71e-10 |  8.99e-03 |  3.64e-02
  8880 |  3.947e-04 |  3.947e-05 |  3.460e-08 |  1.72e-04 |  1.17e-04 |  4.18e-05 |  2.91e-04 |  3.32e-02 |  5.88e-04 |  1.95e-05 |  1.0e-04 |  2.45e-10 |  8.99e-03 |  3.64e-02
  8890 |  3.948e-04 |  3.948e-05 |  3.458e-08 |  1.72e-04 |  1.17e-04 |  4.18e-05 |  2.91e-04 |  3.32e-02 |  5.87e-04 |  1.95e-05 |  1.0e-04 |  1.89e-10 |  8.98e-03 |  3.64e-02
  8900 |  3.948e-04 |  3.948e-05 |  3.455e-08 |  1.72e-04 |  1.16e-04 |  4.17e-05 |  2.91e-04 |  3.32e-02 |  5.87e-04 |  1.95e-05 |  1.0e-04 |  1.55e-10 |  8.98e-03 |  3.64e-02
  8910 |  3.949e-04 |  3.949e-05 |  3.453e-08 |  1.72e-04 |  1.16e-04 |  4.17e-05 |  2.90e-04 |  3.32e-02 |  5.86e-04 |  1.94e-05 |  1.0e-04 |  1.93e-10 |  8.97e-03 |  3.64e-02
  8920 |  3.950e-04 |  3.950e-05 |  3.451e-08 |  1.72e-04 |  1.16e-04 |  4.17e-05 |  2.90e-04 |  3.31e-02 |  5.86e-04 |  1.94e-05 |  1.0e-04 |  1.61e-10 |  8.97e-03 |  3.64e-02
  8930 |  3.951e-04 |  3.951e-05 |  3.448e-08 |  1.71e-04 |  1.16e-04 |  4.17e-05 |  2.90e-04 |  3.31e-02 |  5.86e-04 |  1.94e-05 |  1.0e-04 |  1.91e-10 |  8.96e-03 |  3.64e-02
  8940 |  3.951e-04 |  3.952e-05 |  3.446e-08 |  1.71e-04 |  1.16e-04 |  4.17e-05 |  2.90e-04 |  3.31e-02 |  5.85e-04 |  1.94e-05 |  1.0e-04 |  1.56e-10 |  8.96e-03 |  3.64e-02
  8950 |  3.952e-04 |  3.952e-05 |  3.444e-08 |  1.71e-04 |  1.16e-04 |  4.16e-05 |  2.90e-04 |  3.31e-02 |  5.85e-04 |  1.94e-05 |  1.0e-04 |  1.99e-10 |  8.95e-03 |  3.64e-02
  8960 |  3.953e-04 |  3.953e-05 |  3.441e-08 |  1.71e-04 |  1.16e-04 |  4.16e-05 |  2.90e-04 |  3.31e-02 |  5.84e-04 |  1.93e-05 |  1.0e-04 |  1.58e-10 |  8.95e-03 |  3.64e-02
  8970 |  3.954e-04 |  3.954e-05 |  3.439e-08 |  1.71e-04 |  1.16e-04 |  4.16e-05 |  2.90e-04 |  3.31e-02 |  5.84e-04 |  1.93e-05 |  1.0e-04 |  1.66e-10 |  8.94e-03 |  3.64e-02
  8980 |  3.955e-04 |  3.955e-05 |  3.437e-08 |  1.71e-04 |  1.16e-04 |  4.16e-05 |  2.89e-04 |  3.31e-02 |  5.84e-04 |  1.93e-05 |  1.0e-04 |  1.90e-10 |  8.94e-03 |  3.64e-02
  8990 |  3.955e-04 |  3.955e-05 |  3.435e-08 |  1.71e-04 |  1.16e-04 |  4.16e-05 |  2.89e-04 |  3.30e-02 |  5.83e-04 |  1.93e-05 |  1.0e-04 |  1.43e-10 |  8.93e-03 |  3.64e-02
  9000 |  3.956e-04 |  3.956e-05 |  3.432e-08 |  1.71e-04 |  1.16e-04 |  4.15e-05 |  2.89e-04 |  3.30e-02 |  5.83e-04 |  1.93e-05 |  1.0e-04 |  2.09e-10 |  8.93e-03 |  3.64e-02
  9010 |  3.957e-04 |  3.957e-05 |  3.430e-08 |  1.71e-04 |  1.16e-04 |  4.15e-05 |  2.89e-04 |  3.30e-02 |  5.83e-04 |  1.92e-05 |  1.0e-04 |  2.05e-10 |  8.92e-03 |  3.64e-02
  9020 |  3.958e-04 |  3.958e-05 |  3.428e-08 |  1.71e-04 |  1.16e-04 |  4.15e-05 |  2.89e-04 |  3.30e-02 |  5.82e-04 |  1.92e-05 |  1.0e-04 |  1.84e-10 |  8.92e-03 |  3.64e-02
  9030 |  3.958e-04 |  3.958e-05 |  3.425e-08 |  1.71e-04 |  1.16e-04 |  4.15e-05 |  2.89e-04 |  3.30e-02 |  5.82e-04 |  1.92e-05 |  1.0e-04 |  1.91e-10 |  8.91e-03 |  3.64e-02
  9040 |  3.959e-04 |  3.959e-05 |  3.423e-08 |  1.71e-04 |  1.15e-04 |  4.15e-05 |  2.89e-04 |  3.30e-02 |  5.81e-04 |  1.92e-05 |  1.0e-04 |  2.01e-10 |  8.91e-03 |  3.64e-02
  9050 |  3.960e-04 |  3.960e-05 |  3.421e-08 |  1.71e-04 |  1.15e-04 |  4.14e-05 |  2.89e-04 |  3.30e-02 |  5.81e-04 |  1.91e-05 |  1.0e-04 |  1.86e-10 |  8.90e-03 |  3.64e-02
  9060 |  3.961e-04 |  3.961e-05 |  3.418e-08 |  1.71e-04 |  1.15e-04 |  4.14e-05 |  2.88e-04 |  3.29e-02 |  5.81e-04 |  1.91e-05 |  1.0e-04 |  1.97e-10 |  8.90e-03 |  3.64e-02
  9070 |  3.962e-04 |  3.962e-05 |  3.416e-08 |  1.71e-04 |  1.15e-04 |  4.14e-05 |  2.88e-04 |  3.29e-02 |  5.80e-04 |  1.91e-05 |  1.0e-04 |  1.60e-10 |  8.89e-03 |  3.64e-02
  9080 |  3.962e-04 |  3.962e-05 |  3.414e-08 |  1.71e-04 |  1.15e-04 |  4.14e-05 |  2.88e-04 |  3.29e-02 |  6.38e-04 |  2.10e-05 |  1.0e-04 |  2.00e-10 |  8.89e-03 |  3.64e-02
  9090 |  3.963e-04 |  3.963e-05 |  3.411e-08 |  1.71e-04 |  1.15e-04 |  4.14e-05 |  2.88e-04 |  3.29e-02 |  6.38e-04 |  2.10e-05 |  1.0e-04 |  2.05e-10 |  8.88e-03 |  3.64e-02
  9100 |  3.964e-04 |  3.964e-05 |  3.409e-08 |  1.71e-04 |  1.15e-04 |  4.13e-05 |  2.88e-04 |  3.29e-02 |  6.37e-04 |  2.09e-05 |  1.0e-04 |  1.83e-10 |  8.88e-03 |  3.64e-02
  9110 |  3.965e-04 |  3.965e-05 |  3.406e-08 |  1.71e-04 |  1.15e-04 |  4.13e-05 |  2.88e-04 |  3.29e-02 |  6.37e-04 |  2.09e-05 |  1.0e-04 |  1.64e-10 |  8.87e-03 |  3.64e-02
  9120 |  3.966e-04 |  3.966e-05 |  3.404e-08 |  1.71e-04 |  1.15e-04 |  4.13e-05 |  2.88e-04 |  3.28e-02 |  6.36e-04 |  2.09e-05 |  1.0e-04 |  1.96e-10 |  8.87e-03 |  3.64e-02
  9130 |  3.967e-04 |  3.967e-05 |  3.401e-08 |  1.71e-04 |  1.15e-04 |  4.13e-05 |  2.87e-04 |  3.28e-02 |  6.36e-04 |  2.09e-05 |  1.0e-04 |  1.67e-10 |  8.86e-03 |  3.64e-02
  9140 |  3.967e-04 |  3.968e-05 |  3.399e-08 |  1.71e-04 |  1.15e-04 |  4.12e-05 |  2.87e-04 |  3.28e-02 |  6.35e-04 |  2.09e-05 |  1.0e-04 |  1.53e-10 |  8.86e-03 |  3.64e-02
  9150 |  3.968e-04 |  3.968e-05 |  3.396e-08 |  1.71e-04 |  1.15e-04 |  4.12e-05 |  2.87e-04 |  3.28e-02 |  6.35e-04 |  2.08e-05 |  1.0e-04 |  1.47e-10 |  8.85e-03 |  3.64e-02
  9160 |  3.969e-04 |  3.969e-05 |  3.394e-08 |  1.70e-04 |  1.15e-04 |  4.12e-05 |  2.87e-04 |  3.28e-02 |  6.35e-04 |  2.08e-05 |  1.0e-04 |  1.67e-10 |  8.84e-03 |  3.64e-02
  9170 |  3.970e-04 |  3.970e-05 |  3.392e-08 |  1.70e-04 |  1.15e-04 |  4.12e-05 |  2.87e-04 |  3.28e-02 |  6.34e-04 |  2.08e-05 |  1.0e-04 |  1.53e-10 |  8.84e-03 |  3.64e-02
  9180 |  3.971e-04 |  3.971e-05 |  3.389e-08 |  1.70e-04 |  1.14e-04 |  4.12e-05 |  2.87e-04 |  3.28e-02 |  6.34e-04 |  2.08e-05 |  1.0e-04 |  1.61e-10 |  8.83e-03 |  3.64e-02
  9190 |  3.972e-04 |  3.972e-05 |  3.387e-08 |  1.70e-04 |  1.14e-04 |  4.11e-05 |  2.87e-04 |  3.27e-02 |  6.33e-04 |  2.07e-05 |  1.0e-04 |  1.75e-10 |  8.83e-03 |  3.64e-02
  9200 |  3.973e-04 |  3.973e-05 |  3.384e-08 |  1.70e-04 |  1.14e-04 |  4.11e-05 |  2.86e-04 |  3.27e-02 |  6.33e-04 |  2.07e-05 |  1.0e-04 |  1.96e-10 |  8.82e-03 |  3.64e-02
  9210 |  3.973e-04 |  3.974e-05 |  3.382e-08 |  1.70e-04 |  1.14e-04 |  4.11e-05 |  2.86e-04 |  3.27e-02 |  6.33e-04 |  2.07e-05 |  1.0e-04 |  2.02e-10 |  8.82e-03 |  3.64e-02
  9220 |  3.974e-04 |  3.974e-05 |  3.379e-08 |  1.70e-04 |  1.14e-04 |  4.11e-05 |  2.86e-04 |  3.27e-02 |  6.32e-04 |  2.07e-05 |  1.0e-04 |  1.85e-10 |  8.81e-03 |  3.64e-02
  9230 |  3.975e-04 |  3.975e-05 |  3.377e-08 |  1.70e-04 |  1.14e-04 |  4.11e-05 |  2.86e-04 |  3.27e-02 |  6.32e-04 |  2.06e-05 |  1.0e-04 |  1.76e-10 |  8.81e-03 |  3.64e-02
  9240 |  3.976e-04 |  3.976e-05 |  3.374e-08 |  1.70e-04 |  1.14e-04 |  4.10e-05 |  2.86e-04 |  3.27e-02 |  6.31e-04 |  2.06e-05 |  1.0e-04 |  1.69e-10 |  8.80e-03 |  3.64e-02
  9250 |  3.977e-04 |  3.977e-05 |  3.372e-08 |  1.70e-04 |  1.14e-04 |  4.10e-05 |  2.86e-04 |  3.26e-02 |  6.31e-04 |  2.06e-05 |  1.0e-04 |  1.97e-10 |  8.80e-03 |  3.64e-02
  9260 |  3.978e-04 |  3.978e-05 |  3.370e-08 |  1.70e-04 |  1.14e-04 |  4.10e-05 |  2.86e-04 |  3.26e-02 |  6.31e-04 |  2.06e-05 |  1.0e-04 |  2.20e-10 |  8.79e-03 |  3.64e-02
  9270 |  3.979e-04 |  3.979e-05 |  3.367e-08 |  1.70e-04 |  1.14e-04 |  4.10e-05 |  2.85e-04 |  3.26e-02 |  6.30e-04 |  2.06e-05 |  1.0e-04 |  2.19e-10 |  8.79e-03 |  3.64e-02
  9280 |  3.979e-04 |  3.980e-05 |  3.365e-08 |  1.70e-04 |  1.14e-04 |  4.09e-05 |  2.85e-04 |  3.26e-02 |  6.30e-04 |  2.05e-05 |  1.0e-04 |  2.32e-10 |  8.78e-03 |  3.64e-02
  9290 |  3.980e-04 |  3.980e-05 |  3.362e-08 |  1.70e-04 |  1.14e-04 |  4.09e-05 |  2.85e-04 |  3.26e-02 |  6.29e-04 |  2.05e-05 |  1.0e-04 |  1.82e-10 |  8.78e-03 |  3.64e-02
  9300 |  3.981e-04 |  3.981e-05 |  3.360e-08 |  1.70e-04 |  1.14e-04 |  4.09e-05 |  2.85e-04 |  3.26e-02 |  6.29e-04 |  2.05e-05 |  1.0e-04 |  2.02e-10 |  8.77e-03 |  3.64e-02
  9310 |  3.982e-04 |  3.982e-05 |  3.358e-08 |  1.70e-04 |  1.13e-04 |  4.09e-05 |  2.85e-04 |  3.26e-02 |  6.29e-04 |  2.05e-05 |  1.0e-04 |  1.48e-10 |  8.76e-03 |  3.64e-02
  9320 |  3.983e-04 |  3.983e-05 |  3.355e-08 |  1.70e-04 |  1.13e-04 |  4.09e-05 |  2.85e-04 |  3.25e-02 |  6.28e-04 |  2.04e-05 |  1.0e-04 |  1.57e-10 |  8.76e-03 |  3.64e-02
  9330 |  3.984e-04 |  3.984e-05 |  3.353e-08 |  1.70e-04 |  1.13e-04 |  4.08e-05 |  2.85e-04 |  3.25e-02 |  6.28e-04 |  2.04e-05 |  1.0e-04 |  2.00e-10 |  8.75e-03 |  3.64e-02
  9340 |  3.985e-04 |  3.985e-05 |  3.350e-08 |  1.70e-04 |  1.13e-04 |  4.08e-05 |  2.85e-04 |  3.25e-02 |  6.27e-04 |  2.04e-05 |  1.0e-04 |  1.71e-10 |  8.75e-03 |  3.64e-02
  9350 |  3.986e-04 |  3.986e-05 |  3.348e-08 |  1.70e-04 |  1.13e-04 |  4.08e-05 |  2.84e-04 |  3.25e-02 |  6.27e-04 |  2.04e-05 |  1.0e-04 |  1.71e-10 |  8.74e-03 |  3.64e-02
  9360 |  3.986e-04 |  3.986e-05 |  3.346e-08 |  1.70e-04 |  1.13e-04 |  4.08e-05 |  2.84e-04 |  3.25e-02 |  6.27e-04 |  2.04e-05 |  1.0e-04 |  1.51e-10 |  8.74e-03 |  3.64e-02
  9370 |  3.987e-04 |  3.987e-05 |  3.343e-08 |  1.70e-04 |  1.13e-04 |  4.08e-05 |  2.84e-04 |  3.25e-02 |  6.26e-04 |  2.03e-05 |  1.0e-04 |  1.97e-10 |  8.73e-03 |  3.64e-02
  9380 |  3.988e-04 |  3.988e-05 |  3.341e-08 |  1.70e-04 |  1.13e-04 |  4.07e-05 |  2.84e-04 |  3.24e-02 |  6.26e-04 |  2.03e-05 |  1.0e-04 |  1.67e-10 |  8.73e-03 |  3.64e-02
  9390 |  3.989e-04 |  3.989e-05 |  3.338e-08 |  1.69e-04 |  1.13e-04 |  4.07e-05 |  2.84e-04 |  3.24e-02 |  6.25e-04 |  2.03e-05 |  1.0e-04 |  1.53e-10 |  8.72e-03 |  3.64e-02
  9400 |  3.990e-04 |  3.990e-05 |  3.336e-08 |  1.69e-04 |  1.13e-04 |  4.07e-05 |  2.84e-04 |  3.24e-02 |  6.25e-04 |  2.03e-05 |  1.0e-04 |  1.58e-10 |  8.72e-03 |  3.64e-02
  9410 |  3.991e-04 |  3.991e-05 |  3.334e-08 |  1.69e-04 |  1.13e-04 |  4.07e-05 |  2.84e-04 |  3.24e-02 |  6.25e-04 |  2.02e-05 |  1.0e-04 |  1.67e-10 |  8.71e-03 |  3.64e-02
  9420 |  3.992e-04 |  3.992e-05 |  3.331e-08 |  1.69e-04 |  1.13e-04 |  4.07e-05 |  2.83e-04 |  3.24e-02 |  6.24e-04 |  2.02e-05 |  1.0e-04 |  1.54e-10 |  8.71e-03 |  3.64e-02
  9430 |  3.992e-04 |  3.993e-05 |  3.329e-08 |  1.69e-04 |  1.13e-04 |  4.06e-05 |  2.83e-04 |  3.24e-02 |  6.24e-04 |  2.02e-05 |  1.0e-04 |  1.77e-10 |  8.70e-03 |  3.64e-02
  9440 |  3.993e-04 |  3.993e-05 |  3.327e-08 |  1.69e-04 |  1.13e-04 |  4.06e-05 |  2.83e-04 |  3.24e-02 |  6.24e-04 |  2.02e-05 |  1.0e-04 |  1.70e-10 |  8.70e-03 |  3.64e-02
  9450 |  3.994e-04 |  3.994e-05 |  3.324e-08 |  1.69e-04 |  1.12e-04 |  4.06e-05 |  2.83e-04 |  3.23e-02 |  6.23e-04 |  2.02e-05 |  1.0e-04 |  1.89e-10 |  8.69e-03 |  3.64e-02
  9460 |  3.995e-04 |  3.995e-05 |  3.322e-08 |  1.69e-04 |  1.12e-04 |  4.06e-05 |  2.83e-04 |  3.23e-02 |  6.23e-04 |  2.01e-05 |  1.0e-04 |  2.05e-10 |  8.69e-03 |  3.64e-02
  9470 |  3.996e-04 |  3.996e-05 |  3.320e-08 |  1.69e-04 |  1.12e-04 |  4.06e-05 |  2.83e-04 |  3.23e-02 |  6.22e-04 |  2.01e-05 |  1.0e-04 |  1.88e-10 |  8.68e-03 |  3.64e-02
  9480 |  3.997e-04 |  3.997e-05 |  3.317e-08 |  1.69e-04 |  1.12e-04 |  4.05e-05 |  2.83e-04 |  3.23e-02 |  6.22e-04 |  2.01e-05 |  1.0e-04 |  1.67e-10 |  8.68e-03 |  3.64e-02
  9490 |  3.998e-04 |  3.998e-05 |  3.315e-08 |  1.69e-04 |  1.12e-04 |  4.05e-05 |  2.82e-04 |  3.23e-02 |  6.22e-04 |  2.01e-05 |  1.0e-04 |  1.80e-10 |  8.67e-03 |  3.64e-02
  9500 |  3.999e-04 |  3.999e-05 |  3.313e-08 |  1.69e-04 |  1.12e-04 |  4.05e-05 |  2.82e-04 |  3.23e-02 |  6.21e-04 |  2.00e-05 |  1.0e-04 |  1.72e-10 |  8.67e-03 |  3.64e-02
  9510 |  3.999e-04 |  3.999e-05 |  3.310e-08 |  1.69e-04 |  1.12e-04 |  4.05e-05 |  2.82e-04 |  3.23e-02 |  6.21e-04 |  2.00e-05 |  1.0e-04 |  2.19e-10 |  8.66e-03 |  3.64e-02
  9520 |  4.000e-04 |  4.000e-05 |  3.308e-08 |  1.69e-04 |  1.12e-04 |  4.04e-05 |  2.82e-04 |  3.22e-02 |  6.20e-04 |  2.00e-05 |  1.0e-04 |  1.39e-10 |  8.66e-03 |  3.64e-02
  9530 |  4.001e-04 |  4.001e-05 |  3.306e-08 |  1.69e-04 |  1.12e-04 |  4.04e-05 |  2.82e-04 |  3.22e-02 |  6.20e-04 |  2.00e-05 |  1.0e-04 |  2.07e-10 |  8.65e-03 |  3.64e-02
  9540 |  4.002e-04 |  4.002e-05 |  3.304e-08 |  1.69e-04 |  1.12e-04 |  4.04e-05 |  2.82e-04 |  3.22e-02 |  6.20e-04 |  2.00e-05 |  1.0e-04 |  1.77e-10 |  8.65e-03 |  3.64e-02
  9550 |  4.003e-04 |  4.003e-05 |  3.301e-08 |  1.69e-04 |  1.12e-04 |  4.04e-05 |  2.82e-04 |  3.22e-02 |  6.19e-04 |  1.99e-05 |  1.0e-04 |  2.10e-10 |  8.64e-03 |  3.64e-02
  9560 |  4.004e-04 |  4.004e-05 |  3.299e-08 |  1.69e-04 |  1.12e-04 |  4.04e-05 |  2.82e-04 |  3.22e-02 |  6.19e-04 |  1.99e-05 |  1.0e-04 |  1.52e-10 |  8.64e-03 |  3.64e-02
  9570 |  4.005e-04 |  4.005e-05 |  3.297e-08 |  1.69e-04 |  1.12e-04 |  4.03e-05 |  2.81e-04 |  3.22e-02 |  6.19e-04 |  1.99e-05 |  1.0e-04 |  1.51e-10 |  8.63e-03 |  3.64e-02
  9580 |  4.005e-04 |  4.006e-05 |  3.294e-08 |  1.69e-04 |  1.12e-04 |  4.03e-05 |  2.81e-04 |  3.21e-02 |  6.18e-04 |  1.99e-05 |  1.0e-04 |  1.66e-10 |  8.63e-03 |  3.64e-02
  9590 |  4.006e-04 |  4.006e-05 |  3.292e-08 |  1.69e-04 |  1.11e-04 |  4.03e-05 |  2.81e-04 |  3.21e-02 |  6.18e-04 |  1.98e-05 |  1.0e-04 |  1.79e-10 |  8.62e-03 |  3.64e-02
  9600 |  4.007e-04 |  4.007e-05 |  3.290e-08 |  1.69e-04 |  1.11e-04 |  4.03e-05 |  2.81e-04 |  3.21e-02 |  6.17e-04 |  1.98e-05 |  1.0e-04 |  1.96e-10 |  8.62e-03 |  3.64e-02
  9610 |  4.008e-04 |  4.008e-05 |  3.287e-08 |  1.69e-04 |  1.11e-04 |  4.03e-05 |  2.81e-04 |  3.21e-02 |  6.17e-04 |  1.98e-05 |  1.0e-04 |  2.09e-10 |  8.61e-03 |  3.64e-02
  9620 |  4.009e-04 |  4.009e-05 |  3.285e-08 |  1.68e-04 |  1.11e-04 |  4.02e-05 |  2.81e-04 |  3.21e-02 |  6.17e-04 |  1.98e-05 |  1.0e-04 |  1.80e-10 |  8.61e-03 |  3.64e-02
  9630 |  4.010e-04 |  4.010e-05 |  3.283e-08 |  1.68e-04 |  1.11e-04 |  4.02e-05 |  2.81e-04 |  3.21e-02 |  6.16e-04 |  1.98e-05 |  1.0e-04 |  1.75e-10 |  8.60e-03 |  3.64e-02
  9640 |  4.011e-04 |  4.011e-05 |  3.281e-08 |  1.68e-04 |  1.11e-04 |  4.02e-05 |  2.80e-04 |  3.21e-02 |  6.16e-04 |  1.97e-05 |  1.0e-04 |  1.87e-10 |  8.60e-03 |  3.64e-02
  9650 |  4.012e-04 |  4.012e-05 |  3.278e-08 |  1.68e-04 |  1.11e-04 |  4.02e-05 |  2.80e-04 |  3.20e-02 |  6.16e-04 |  1.97e-05 |  1.0e-04 |  1.80e-10 |  8.59e-03 |  3.64e-02
  9660 |  4.012e-04 |  4.013e-05 |  3.276e-08 |  1.68e-04 |  1.11e-04 |  4.02e-05 |  2.80e-04 |  3.20e-02 |  6.15e-04 |  1.97e-05 |  1.0e-04 |  1.99e-10 |  8.59e-03 |  3.64e-02
  9670 |  4.013e-04 |  4.013e-05 |  3.274e-08 |  1.68e-04 |  1.11e-04 |  4.01e-05 |  2.80e-04 |  3.20e-02 |  6.15e-04 |  1.97e-05 |  1.0e-04 |  1.69e-10 |  8.58e-03 |  3.64e-02
  9680 |  4.014e-04 |  4.014e-05 |  3.272e-08 |  1.68e-04 |  1.11e-04 |  4.01e-05 |  2.80e-04 |  3.20e-02 |  6.14e-04 |  1.97e-05 |  1.0e-04 |  2.28e-10 |  8.58e-03 |  3.64e-02
  9690 |  4.015e-04 |  4.015e-05 |  3.269e-08 |  1.68e-04 |  1.11e-04 |  4.01e-05 |  2.80e-04 |  3.20e-02 |  6.14e-04 |  1.96e-05 |  1.0e-04 |  1.78e-10 |  8.57e-03 |  3.64e-02
  9700 |  4.016e-04 |  4.016e-05 |  3.267e-08 |  1.68e-04 |  1.11e-04 |  4.01e-05 |  2.80e-04 |  3.20e-02 |  6.14e-04 |  1.96e-05 |  1.0e-04 |  1.86e-10 |  8.57e-03 |  3.64e-02
  9710 |  4.017e-04 |  4.017e-05 |  3.265e-08 |  1.68e-04 |  1.11e-04 |  4.01e-05 |  2.80e-04 |  3.19e-02 |  6.13e-04 |  1.96e-05 |  1.0e-04 |  1.95e-10 |  8.56e-03 |  3.64e-02
